Source File Name:	t4
Point Index:	1	[x = 0.0321152	y = 0.0231113	z = -1.23]
Component:	Root
Signal:	Time - Ref1 Force - Samples

Time	Time Signal
[ s ]	[ N ]
0.0509	-0.6666578
0.051	-0.6647239
0.0511	-0.6640391
0.0512	-0.6629153
0.0513	-0.6623237
0.0514	-0.6612686
0.0515	-0.6602367
0.0516	-0.6597202
0.0517	-0.6574267
0.0518	-0.6564772
0.0519	-0.6552265
0.052	-0.6538204
0.0521	-0.6521232
0.0522	-0.651405
0.0523	-0.6511323
0.0524	-0.6495317
0.0525	-0.646776
0.0526	-0.645516
0.0527	-0.6442845
0.0528	-0.6426249
0.0529	-0.6417804
0.053	-0.640968
0.0531	-0.6398242
0.0532	-0.6386897
0.0533	-0.6379687
0.0534	-0.6359814
0.0535	-0.6348562
0.0536	-0.6344058
0.0537	-0.6336116
0.0538	-0.6322202
0.0539	-0.6304818
0.054	-0.6300625
0.0541	-0.6279711
0.0542	-0.6275503
0.0543	-0.6259308
0.0544	-0.6249062
0.0545	-0.6228558
0.0546	-0.6212593
0.0547	-0.6193033
0.0548	-0.618856
0.0549	-0.6178153
0.055	-0.6158369
0.0551	-0.6150341
0.0552	-0.6135463
0.0553	-0.6123263
0.0554	-0.6111413
0.0555	-0.6095665
0.0556	-0.6095046
0.0557	-0.6082784
0.0558	-0.6065579
0.0559	-0.6060756
0.056	-0.6044023
0.0561	-0.6036645
0.0562	-0.6028653
0.0563	-0.6010248
0.0564	-0.6001195
0.0565	-0.5992242
0.0566	-0.598076
0.0567	-0.596638
0.0568	-0.5952344
0.0569	-0.5940056
0.057	-0.5928976
0.0571	-0.5918727
0.0572	-0.5901053
0.0573	-0.5889573
0.0574	-0.5877858
0.0575	-0.5861628
0.0576	-0.5860423
0.0577	-0.5843667
0.0578	-0.5828176
0.0579	-0.5826741
0.058	-0.5808235
0.0581	-0.5796562
0.0582	-0.5785254
0.0583	-0.5774599
0.0584	-0.5760397
0.0585	-0.57579
0.0586	-0.5741959
0.0587	-0.5739217
0.0588	-0.5729033
0.0589	-0.5730277
0.059	-0.5720484
0.0591	-0.5701972
0.0592	-0.5698218
0.0593	-0.567982
0.0594	-0.5658733
0.0595	-0.5651239
0.0596	-0.5638861
0.0597	-0.5629444
0.0598	-0.5620785
0.0599	-0.561297
0.06	-0.5599966
0.0601	-0.5594049
0.0602	-0.5582317
0.0603	-0.5573163
0.0604	-0.5564218
0.0605	-0.5552997
