Source File Name:	t5
Point Index:	1	[x = 0.0321152	y = 0.0231113	z = -1.23]
Component:	Root
Signal:	Time - Ref1 Force - Samples

Time	Time Signal
[ s ]	[ N ]
0	4.677181
0.0001	14.84151
0.0002	20.17726
0.0003	23.63333
0.0004	25.57059
0.0005	23.88769
0.0006	21.83628
0.0007	18.67176
0.0008	14.02055
0.0009	11.49396
0.001	6.496127
0.0011	1.954764
0.0012	2.056903
0.0013	1.783821
0.0014	-0.3479533
0.0015	-0.5958938
0.0016	-0.3499021
0.0017	-0.4354396
0.0018	-0.3418332
0.0019	-0.3258167
0.002	-0.2568358
0.0021	-0.2824224
0.0022	-0.2894228
0.0023	-0.2820452
0.0024	-0.3075048
0.0025	-0.3583444
0.0026	-0.3691529
0.0027	-0.3732879
0.0028	-0.4149933
0.0029	-0.4106738
0.003	-0.3849104
0.0031	-0.3862493
0.0032	-0.3739475
0.0033	-0.3435175
0.0034	-0.3287975
0.0035	-0.3299993
0.0036	-0.3276858
0.0037	-0.3224304
0.0038	-0.336377
0.0039	-0.3588127
0.004	-0.3604793
0.0041	-0.3716069
0.0042	-0.3922017
0.0043	-0.3871962
0.0044	-0.3817452
0.0045	-0.3849958
0.0046	-0.3719763
0.0047	-0.3598772
0.0048	-0.3554339
0.0049	-0.3503022
0.005	-0.3473495
0.0051	-0.3454674
0.0052	-0.3526726
0.0053	-0.3627557
0.0054	-0.363775
0.0055	-0.3732587
0.0056	-0.3827296
0.0057	-0.3790298
0.0058	-0.3810849
0.0059	-0.3824562
0.006	-0.374824
0.0061	-0.3713399
0.0062	-0.3695214
0.0063	-0.3650987
0.0064	-0.3644125
0.0065	-0.3637523
0.0066	-0.366034
0.0067	-0.3704881
0.0068	-0.3710811
0.0069	-0.3782678
0.007	-0.3820401
0.0071	-0.3796302
0.0072	-0.3828048
0.0073	-0.3834755
0.0074	-0.3795693
0.0075	-0.3808608
0.0076	-0.3784381
0.0077	-0.3758677
0.0078	-0.3769598
0.0079	-0.3752277
0.008	-0.3770006
0.0081	-0.3790155
0.0082	-0.3784162
0.0083	-0.3830646
0.0084	-0.3849312
0.0085	-0.3841515
0.0086	-0.3873806
0.0087	-0.3870429
0.0088	-0.3853095
0.0089	-0.3871296
0.009	-0.385013
0.0091	-0.3846885
0.0092	-0.3853588
0.0093	-0.3842131
0.0094	-0.3852663
0.0095	-0.3862657
0.0096	-0.3866962
0.0097	-0.3886729
0.0098	-0.3891428
0.0099	-0.3882626
0.01	-0.3904165
0.0101	-0.3900082
0.0102	-0.3894862
0.0103	-0.3911804
0.0104	-0.3903002
0.0105	-0.3902928
0.0106	-0.3897953
0.0107	-0.388704
0.0108	-0.3909478
0.0109	-0.3917475
0.011	-0.3913458
0.0111	-0.3923877
0.0112	-0.3920469
0.0113	-0.3930666
0.0114	-0.3948621
0.0115	-0.3937348
0.0116	-0.3947784
0.0117	-0.3958738
0.0118	-0.3961139
0.0119	-0.3960922
0.012	-0.3965761
0.0121	-0.3967252
0.0122	-0.3979713
0.0123	-0.3988101
0.0124	-0.3982517
0.0125	-0.3984561
0.0126	-0.3982871
0.0127	-0.3991811
0.0128	-0.3994536
0.0129	-0.3990453
0.013	-0.4000741
0.0131	-0.400149
0.0132	-0.3995873
0.0133	-0.401023
0.0134	-0.4010474
0.0135	-0.4019769
0.0136	-0.4034002
0.0137	-0.4035198
0.0138	-0.4031923
0.0139	-0.4047077
0.014	-0.4047673
0.0141	-0.4056495
0.0142	-0.4060337
0.0143	-0.4047542
0.0144	-0.4052729
0.0145	-0.4063712
0.0146	-0.4074041
0.0147	-0.4075308
0.0148	-0.4073313
0.0149	-0.4078819
0.015	-0.4081295
0.0151	-0.4073817
0.0152	-0.408664
0.0153	-0.4097055
0.0154	-0.4086179
0.0155	-0.4086703
0.0156	-0.4089066
0.0157	-0.4095855
0.0158	-0.410183
0.0159	-0.4097201
0.016	-0.4109592
0.0161	-0.4123091
0.0162	-0.4125834
0.0163	-0.4118984
0.0164	-0.4114533
0.0165	-0.4125581
0.0166	-0.4128696
0.0167	-0.4131974
0.0168	-0.4132115
0.0169	-0.4141093
0.017	-0.4140321
0.0171	-0.4144555
0.0172	-0.4150269
0.0173	-0.4155715
0.0174	-0.4160607
0.0175	-0.416571
0.0176	-0.4163153
0.0177	-0.4163027
0.0178	-0.4172016
0.0179	-0.4180838
0.018	-0.4181399
0.0181	-0.4186329
0.0182	-0.4191186
0.0183	-0.418871
0.0184	-0.4192035
0.0185	-0.420725
0.0186	-0.4209541
0.0187	-0.4208354
0.0188	-0.4212059
0.0189	-0.4209585
0.019	-0.4213315
0.0191	-0.4221881
0.0192	-0.4226927
0.0193	-0.4228853
0.0194	-0.4237716
0.0195	-0.4235979
0.0196	-0.4242085
0.0197	-0.4253549
0.0198	-0.4254341
0.0199	-0.4254036
0.02	-0.4259205
0.0201	-0.4265544
0.0202	-0.4257837
0.0203	-0.4265691
0.0204	-0.4265662
0.0205	-0.4280571
0.0206	-0.4289916
0.0207	-0.4293536
0.0208	-0.4293036
0.0209	-0.4293054
0.021	-0.4301698
0.0211	-0.4307749
0.0212	-0.4316034
0.0213	-0.4321851
0.0214	-0.4326442
0.0215	-0.432834
0.0216	-0.4331802
0.0217	-0.4335532
0.0218	-0.433754
0.0219	-0.4348679
0.022	-0.435401
0.0221	-0.4351558
0.0222	-0.4357301
0.0223	-0.4368899
0.0224	-0.4374862
0.0225	-0.4377993
0.0226	-0.4373231
0.0227	-0.4382256
0.0228	-0.439193
0.0229	-0.4391014
0.023	-0.4394107
0.0231	-0.4397294
0.0232	-0.4403888
0.0233	-0.4404179
0.0234	-0.4409688
0.0235	-0.4414272
0.0236	-0.4412692
0.0237	-0.4425913
0.0238	-0.4439001
0.0239	-0.4429438
0.024	-0.4434797
0.0241	-0.4440462
0.0242	-0.4446778
0.0243	-0.4446009
0.0244	-0.445242
0.0245	-0.4452974
0.0246	-0.4453608
0.0247	-0.4457413
0.0248	-0.4465041
0.0249	-0.4473692
0.025	-0.4483098
0.0251	-0.4484681
0.0252	-0.4489878
0.0253	-0.4497595
0.0254	-0.4496873
0.0255	-0.449928
0.0256	-0.4502741
0.0257	-0.4504039
0.0258	-0.4511151
0.0259	-0.4516003
0.026	-0.4522433
0.0261	-0.4520586
0.0262	-0.4529685
0.0263	-0.4537325
0.0264	-0.4536541
0.0265	-0.4530972
0.0266	-0.4539572
0.0267	-0.4550805
0.0268	-0.4554124
0.0269	-0.4563556
0.027	-0.45659
0.0271	-0.4563676
0.0272	-0.4571587
0.0273	-0.4575635
0.0274	-0.4577583
0.0275	-0.4579078
0.0276	-0.4584838
0.0277	-0.4586266
0.0278	-0.4587059
0.0279	-0.4593356
0.028	-0.4590859
0.0281	-0.4600544
0.0282	-0.4602295
0.0283	-0.4606736
0.0284	-0.4612422
0.0285	-0.4618299
0.0286	-0.4623867
0.0287	-0.4623981
0.0288	-0.4623622
0.0289	-0.4631418
0.029	-0.4633009
0.0291	-0.463701
0.0292	-0.4634652
0.0293	-0.4641281
0.0294	-0.4643317
0.0295	-0.4646369
0.0296	-0.4651496
0.0297	-0.4647377
0.0298	-0.4647934
0.0299	-0.464927
0.03	-0.4663214
0.0301	-0.4677713
0.0302	-0.4677188
0.0303	-0.4669927
0.0304	-0.4675367
0.0305	-0.4678672
0.0306	-0.4693358
0.0307	-0.4697935
0.0308	-0.4702694
0.0309	-0.469961
0.031	-0.4701829
0.0311	-0.4706773
0.0312	-0.4715372
0.0313	-0.4727685
0.0314	-0.4728004
0.0315	-0.4732178
0.0316	-0.4733646
0.0317	-0.4729503
0.0318	-0.4726163
0.0319	-0.4736437
0.032	-0.4738477
0.0321	-0.4744433
0.0322	-0.4753368
0.0323	-0.4749613
0.0324	-0.4760395
0.0325	-0.4762708
0.0326	-0.4762199
0.0327	-0.476402
0.0328	-0.4768812
0.0329	-0.477243
0.033	-0.4773332
0.0331	-0.4779752
0.0332	-0.4791833
0.0333	-0.4795795
0.0334	-0.4796325
0.0335	-0.4800019
0.0336	-0.4803285
0.0337	-0.4810872
0.0338	-0.4816855
0.0339	-0.4814774
0.034	-0.4818636
0.0341	-0.4828135
0.0342	-0.4824257
0.0343	-0.4830311
0.0344	-0.4834424
0.0345	-0.4841982
0.0346	-0.4846622
0.0347	-0.484678
0.0348	-0.4847204
0.0349	-0.4857469
0.035	-0.4854251
0.0351	-0.4860272
0.0352	-0.4863186
0.0353	-0.4870873
0.0354	-0.4868498
0.0355	-0.4868304
0.0356	-0.488413
0.0357	-0.4885324
0.0358	-0.4889264
0.0359	-0.4893224
0.036	-0.4895399
0.0361	-0.4897456
0.0362	-0.4905019
0.0363	-0.490674
0.0364	-0.4911949
0.0365	-0.4916631
0.0366	-0.4917708
0.0367	-0.4919325
0.0368	-0.4929482
0.0369	-0.492833
0.037	-0.4931273
0.0371	-0.4944867
0.0372	-0.4946806
0.0373	-0.4942824
0.0374	-0.4950505
0.0375	-0.4954689
0.0376	-0.4959876
0.0377	-0.496034
0.0378	-0.4964684
0.0379	-0.4966464
0.038	-0.4968472
0.0381	-0.4975868
0.0382	-0.4978694
0.0383	-0.4984578
0.0384	-0.4989204
0.0385	-0.4990399
0.0386	-0.5000073
0.0387	-0.5000687
0.0388	-0.4996813
0.0389	-0.4996791
0.039	-0.5011667
0.0391	-0.5007059
0.0392	-0.502252
0.0393	-0.502891
0.0394	-0.5026411
0.0395	-0.5030435
0.0396	-0.5034088
0.0397	-0.5036364
0.0398	-0.5031282
0.0399	-0.5041894
0.04	-0.5034629
0.0401	-0.5041738
0.0402	-0.5051022
0.0403	-0.5049964
0.0404	-0.5060964
0.0405	-0.5054004
0.0406	-0.5063365
0.0407	-0.5069426
0.0408	-0.5074233
0.0409	-0.5080276
0.041	-0.507875
0.0411	-0.5079854
0.0412	-0.5092061
0.0413	-0.5097578
0.0414	-0.5096484
0.0415	-0.5101764
0.0416	-0.5104967
0.0417	-0.5107878
0.0418	-0.511149
0.0419	-0.51177
0.042	-0.5124606
0.0421	-0.5121756
0.0422	-0.5128313
0.0423	-0.5129946
0.0424	-0.5135359
0.0425	-0.513671
0.0426	-0.5137097
0.0427	-0.5145947
0.0428	-0.5154212
0.0429	-0.516251
0.043	-0.5168771
0.0431	-0.516932
0.0432	-0.5167377
0.0433	-0.5168787
0.0434	-0.5176054
0.0435	-0.5173787
0.0436	-0.5180058
0.0437	-0.5188847
0.0438	-0.5185862
0.0439	-0.5197003
0.044	-0.5204366
0.0441	-0.5207646
0.0442	-0.5207808
0.0443	-0.5207825
0.0444	-0.5216017
0.0445	-0.5215738
0.0446	-0.5222661
0.0447	-0.5227479
0.0448	-0.52339
0.0449	-0.5240325
0.045	-0.5236952
0.0451	-0.5242823
0.0452	-0.5251914
0.0453	-0.5255863
0.0454	-0.5265355
0.0455	-0.527357
0.0456	-0.5272896
0.0457	-0.5271891
0.0458	-0.5268859
0.0459	-0.5278711
0.046	-0.5280791
0.0461	-0.5288335
0.0462	-0.5290876
0.0463	-0.5288033
0.0464	-0.5289914
0.0465	-0.5291591
0.0466	-0.5292486
0.0467	-0.5295248
0.0468	-0.5303456
0.0469	-0.5306099
0.047	-0.5310113
0.0471	-0.5312771
0.0472	-0.5312986
0.0473	-0.5312923
0.0474	-0.5320643
0.0475	-0.532479
0.0476	-0.5322573
0.0477	-0.5324615
0.0478	-0.5333981
0.0479	-0.5338861
0.048	-0.5348195
0.0481	-0.5352182
0.0482	-0.5350429
0.0483	-0.534698
0.0484	-0.5353276
0.0485	-0.5361317
0.0486	-0.5362623
0.0487	-0.5370244
0.0488	-0.5370218
0.0489	-0.5369827
0.049	-0.5365217
0.0491	-0.536937
0.0492	-0.5366775
0.0493	-0.5376774
0.0494	-0.5387017
0.0495	-0.5390461
0.0496	-0.538752
0.0497	-0.5394204
0.0498	-0.5394495
0.0499	-0.5396439
0.05	-0.5401831
0.0501	-0.5395594
0.0502	-0.5398295
0.0503	-0.5400579
0.0504	-0.5402125
0.0505	-0.5400378
0.0506	-0.5402905
