Source File Name:	essevaiMAG
Point Index:	1	[x = 0.0321152	y = 0.0231113	z = -1.23]
Component:	Root
Signal:	Time - Ref1 Force - Samples

Time	Time Signal
[ s ]	[ N ]
2.1168	-0.2111642
2.1169	-0.2113055
2.117	-0.2111384
2.1171	-0.2107949
2.1172	-0.2107877
2.1173	-0.2105011
2.1174	-0.2103817
2.1175	-0.2103509
2.1176	-0.2095331
2.1177	-0.2100108
2.1178	-0.2095032
2.1179	-0.2096002
2.118	-0.2098919
2.1181	-0.2095819
2.1182	-0.2103131
2.1183	-0.2107184
2.1184	-0.2105392
2.1185	-0.2102827
2.1186	-0.2112689
2.1187	-0.2113559
2.1188	-0.2113784
2.1189	-0.2102412
2.119	-0.2103036
2.1191	-0.2106951
2.1192	-0.210384
2.1193	-0.2109437
2.1194	-0.2113696
2.1195	-0.2113912
2.1196	-0.2114044
2.1197	-0.2108903
2.1198	-0.2113224
2.1199	-0.2112399
2.12	-0.2109233
2.1201	-0.2110469
2.1202	-0.210718
2.1203	-0.2101163
2.1204	-0.2112897
2.1205	-0.2108495
2.1206	-0.2106516
2.1207	-0.2110807
2.1208	-0.2109075
2.1209	-0.2101903
2.121	-0.2101663
2.1211	-0.2107918
2.1212	-0.2107008
2.1213	-0.2108859
2.1214	-0.2108083
2.1215	-0.211221
2.1216	-0.2113278
2.1217	-0.2110915
2.1218	-0.2109039
2.1219	-0.2107725
2.122	-0.2107467
2.1221	-0.2110409
2.1222	-0.2109777
2.1223	-0.2108784
2.1224	-0.2117275
2.1225	-0.2114986
2.1226	-0.2112006
2.1227	-0.2113299
2.1228	-0.2107987
2.1229	-0.2109504
2.123	-0.2102989
2.1231	-0.2096193
2.1232	-0.2107332
2.1233	-0.2110222
2.1234	-0.2106821
2.1235	-0.2102767
2.1236	-0.2103018
2.1237	-0.210856
2.1238	-0.2104738
2.1239	-0.2105428
2.124	-0.2102623
2.1241	-0.2103146
2.1242	-0.2104822
2.1243	-0.2109742
2.1244	-0.2101934
2.1245	-0.2110563
2.1246	-0.2112406
2.1247	-0.2110666
2.1248	-0.210896
2.1249	-0.2114213
2.125	-0.2110989
2.1251	-0.2106505
2.1252	-0.2107925
2.1253	-0.2111183
2.1254	-0.2113885
2.1255	-0.2119124
2.1256	-0.2124697
2.1257	-0.2123479
2.1258	-0.2113164
2.1259	-0.2113736
2.126	-0.2115738
2.1261	-0.2114484
2.1262	-0.2114664
2.1263	-0.2114412
2.1264	-0.2116496
2.1265	-0.2116877
2.1266	-0.2113149
2.1267	-0.210647
2.1268	-0.2109499
2.1269	-0.2111001
2.127	-0.2116689
2.1271	-0.2114863
2.1272	-0.2118888
2.1273	-0.2115716
2.1274	-0.2113749
2.1275	-0.2109209
2.1276	-0.2112182
2.1277	-0.2111602
2.1278	-0.2111961
2.1279	-0.2122296
2.128	-0.2117133
2.1281	-0.2106012
2.1282	-0.2105252
2.1283	-0.2107121
2.1284	-0.2104458
2.1285	-0.2112612
2.1286	-0.2108007
2.1287	-0.2112495
2.1288	-0.211577
2.1289	-0.2117638
2.129	-0.2115659
2.1291	-0.2113581
2.1292	-0.2118584
2.1293	-0.2112242
2.1294	-0.2116679
2.1295	-0.2120792
2.1296	-0.2121307
2.1297	-0.2119984
2.1298	-0.211463
2.1299	-0.2119419
2.13	-0.2115423
2.1301	-0.2115328
2.1302	-0.2110267
2.1303	-0.2114724
2.1304	-0.2113374
2.1305	-0.2110331
2.1306	-0.2107249
2.1307	-0.2104795
2.1308	-0.2106356
2.1309	-0.2109636
2.131	-0.2110903
2.1311	-0.210819
2.1312	-0.2108931
2.1313	-0.2109993
2.1314	-0.2117686
2.1315	-0.2125528
2.1316	-0.2113362
2.1317	-0.2112523
2.1318	-0.2114274
2.1319	-0.2112416
2.132	-0.2106661
2.1321	-0.2112294
2.1322	-0.2115774
2.1323	-0.2115403
2.1324	-0.2123268
2.1325	-0.2118834
2.1326	-0.2123553
2.1327	-0.2125379
2.1328	-0.2125383
2.1329	-0.211815
2.133	-0.2118953
2.1331	-0.2123057
2.1332	-0.2110999
2.1333	-0.2114317
2.1334	-0.2121016
2.1335	-0.2113961
2.1336	-0.2113591
2.1337	-0.2111779
2.1338	-0.2107833
2.1339	-0.2103661
2.134	-0.210805
2.1341	-0.2106535
2.1342	-0.2106158
2.1343	-0.2105572
2.1344	-0.21077
2.1345	-0.2114011
2.1346	-0.2108557
2.1347	-0.2102468
2.1348	-0.2106534
2.1349	-0.210358
2.135	-0.2109508
2.1351	-0.2116235
2.1352	-0.2119811
2.1353	-0.2114835
2.1354	-0.2120834
2.1355	-0.2125729
2.1356	-0.2116322
2.1357	-0.2122107
2.1358	-0.2120155
2.1359	-0.2119215
2.136	-0.2119918
2.1361	-0.2115663
2.1362	-0.2110176
2.1363	-0.2118138
2.1364	-0.2110707
2.1365	-0.2106007
2.1366	-0.2104737
2.1367	-0.2109954
2.1368	-0.2112582
2.1369	-0.2107095
2.137	-0.2113569
2.1371	-0.2109315
2.1372	-0.2120646
2.1373	-0.2124844
2.1374	-0.2126452
2.1375	-0.2124852
2.1376	-0.2124648
2.1377	-0.2120419
2.1378	-0.2113142
2.1379	-0.2108473
2.138	-0.2108548
2.1381	-0.2111162
2.1382	-0.2114815
2.1383	-0.2113798
2.1384	-0.2104196
2.1385	-0.2107477
2.1386	-0.2118384
2.1387	-0.2107508
2.1388	-0.211086
2.1389	-0.2121808
2.139	-0.2123463
2.1391	-0.211513
2.1392	-0.2121906
2.1393	-0.2121828
2.1394	-0.2118605
2.1395	-0.2124279
2.1396	-0.2123757
2.1397	-0.2128597
2.1398	-0.21206
2.1399	-0.2118312
2.14	-0.211427
2.1401	-0.2109535
2.1402	-0.2112047
2.1403	-0.2107217
2.1404	-0.2113184
2.1405	-0.2112975
2.1406	-0.2106027
2.1407	-0.2103374
2.1408	-0.211386
2.1409	-0.2114694
2.141	-0.2110495
2.1411	-0.2109905
2.1412	-0.2106301
2.1413	-0.2103523
2.1414	-0.2102624
2.1415	-0.2103755
2.1416	-0.2105803
2.1417	-0.2104055
2.1418	-0.2109963
2.1419	-0.2111989
2.142	-0.2113253
2.1421	-0.2107966
2.1422	-0.2102524
2.1423	-0.2101953
2.1424	-0.2106756
2.1425	-0.2100527
2.1426	-0.2095609
2.1427	-0.2103134
2.1428	-0.2103097
2.1429	-0.2109648
2.143	-0.2113619
2.1431	-0.2096519
2.1432	-0.2101136
2.1433	-0.2101794
2.1434	-0.210177
2.1435	-0.2105932
2.1436	-0.2105056
2.1437	-0.2114285
2.1438	-0.2110423
2.1439	-0.2107044
2.144	-0.2107014
2.1441	-0.210629
2.1442	-0.210577
2.1443	-0.2101203
2.1444	-0.2101848
2.1445	-0.2100807
2.1446	-0.2099681
2.1447	-0.2099618
2.1448	-0.209491
2.1449	-0.2103014
2.145	-0.2109516
2.1451	-0.2107054
2.1452	-0.210749
2.1453	-0.2101255
2.1454	-0.2102937
2.1455	-0.2100997
2.1456	-0.2100725
2.1457	-0.2100354
2.1458	-0.2100233
2.1459	-0.2101593
2.146	-0.2104017
2.1461	-0.2106872
2.1462	-0.2101072
2.1463	-0.210333
2.1464	-0.2097471
2.1465	-0.210224
2.1466	-0.2098061
2.1467	-0.2096463
2.1468	-0.2100379
2.1469	-0.2090648
2.147	-0.2092979
2.1471	-0.2097514
2.1472	-0.2096164
2.1473	-0.2093482
2.1474	-0.2092876
2.1475	-0.2089244
2.1476	-0.2090215
2.1477	-0.2089626
2.1478	-0.2087004
2.1479	-0.2087531
2.148	-0.2083663
2.1481	-0.2088299
2.1482	-0.2092974
2.1483	-0.2084938
2.1484	-0.2084576
2.1485	-0.2084643
2.1486	-0.2094632
2.1487	-0.2096941
2.1488	-0.2097294
2.1489	-0.2094311
2.149	-0.2095131
2.1491	-0.2092288
2.1492	-0.2088664
2.1493	-0.2086643
2.1494	-0.2089117
2.1495	-0.2091926
2.1496	-0.2093137
2.1497	-0.2094333
2.1498	-0.209657
2.1499	-0.2099243
2.15	-0.2106945
2.1501	-0.2103777
2.1502	-0.2100806
2.1503	-0.2102765
2.1504	-0.2098404
2.1505	-0.2098438
2.1506	-0.2098553
2.1507	-0.2090692
2.1508	-0.2093498
2.1509	-0.2092467
2.151	-0.2091895
2.1511	-0.2101189
2.1512	-0.2102848
2.1513	-0.2100954
2.1514	-0.2094038
2.1515	-0.2094526
2.1516	-0.2094211
2.1517	-0.2094649
2.1518	-0.209849
2.1519	-0.2098373
2.152	-0.2098877
2.1521	-0.2091003
2.1522	-0.2091062
2.1523	-0.2098875
2.1524	-0.2090726
2.1525	-0.2092566
2.1526	-0.2084879
2.1527	-0.2087807
2.1528	-0.2085629
2.1529	-0.2088274
2.153	-0.2092896
2.1531	-0.2089281
2.1532	-0.2088459
2.1533	-0.2090795
2.1534	-0.2086353
2.1535	-0.2083281
2.1536	-0.208277
2.1537	-0.2086544
2.1538	-0.2090721
2.1539	-0.2089002
2.154	-0.2092068
2.1541	-0.2083868
2.1542	-0.2084627
2.1543	-0.2086756
2.1544	-0.2078684
2.1545	-0.2078248
2.1546	-0.2086098
2.1547	-0.208806
2.1548	-0.209585
2.1549	-0.2091889
2.155	-0.2091564
2.1551	-0.2089783
2.1552	-0.2089536
2.1553	-0.2083884
2.1554	-0.2089529
2.1555	-0.2081737
2.1556	-0.2079375
2.1557	-0.2085388
2.1558	-0.2089225
2.1559	-0.2087222
2.156	-0.2083925
2.1561	-0.2087107
2.1562	-0.2083244
2.1563	-0.2086482
2.1564	-0.2090254
2.1565	-0.2085838
2.1566	-0.2081741
2.1567	-0.2092821
2.1568	-0.2088904
2.1569	-0.2089411
2.157	-0.208621
2.1571	-0.208552
2.1572	-0.2087962
2.1573	-0.2085887
2.1574	-0.2082664
2.1575	-0.208671
2.1576	-0.2084377
2.1577	-0.2087697
2.1578	-0.2089312
2.1579	-0.2083468
2.158	-0.2081661
2.1581	-0.20869
2.1582	-0.2085424
2.1583	-0.2091495
2.1584	-0.2092566
2.1585	-0.2086347
2.1586	-0.2095692
2.1587	-0.2098975
2.1588	-0.2090517
2.1589	-0.2093049
2.159	-0.2097529
2.1591	-0.2093096
2.1592	-0.2095038
2.1593	-0.2098122
2.1594	-0.209631
2.1595	-0.209074
2.1596	-0.2094558
2.1597	-0.2096505
2.1598	-0.2091789
2.1599	-0.2096586
2.16	-0.2089486
2.1601	-0.2096657
2.1602	-0.2089773
2.1603	-0.208463
2.1604	-0.2090215
2.1605	-0.2088661
2.1606	-0.2091747
2.1607	-0.2092508
2.1608	-0.2094285
2.1609	-0.209758
2.161	-0.2099313
2.1611	-0.2096739
2.1612	-0.2092796
2.1613	-0.2092614
2.1614	-0.2090696
2.1615	-0.2088184
2.1616	-0.2086903
2.1617	-0.2088052
2.1618	-0.2086955
2.1619	-0.208781
2.162	-0.2082874
2.1621	-0.2094869
2.1622	-0.2089415
2.1623	-0.2088188
2.1624	-0.2089766
2.1625	-0.2091124
2.1626	-0.209157
2.1627	-0.2086751
2.1628	-0.2089137
2.1629	-0.208621
2.163	-0.2083166
2.1631	-0.2084983
2.1632	-0.208174
2.1633	-0.2090414
2.1634	-0.2085027
2.1635	-0.2083845
2.1636	-0.2087545
2.1637	-0.2085622
2.1638	-0.2083297
2.1639	-0.2077458
2.164	-0.2082385
2.1641	-0.208584
2.1642	-0.2089216
2.1643	-0.2090489
2.1644	-0.2091565
2.1645	-0.2083146
2.1646	-0.2081521
2.1647	-0.208208
2.1648	-0.2090803
2.1649	-0.2091637
2.165	-0.2087926
2.1651	-0.2081396
2.1652	-0.2080109
2.1653	-0.2084766
2.1654	-0.2084843
2.1655	-0.2077175
2.1656	-0.207656
2.1657	-0.2071893
2.1658	-0.207374
2.1659	-0.2076687
2.166	-0.2075157
2.1661	-0.207482
2.1662	-0.2079953
2.1663	-0.2078642
2.1664	-0.2077886
2.1665	-0.2074318
2.1666	-0.2070065
2.1667	-0.2080484
2.1668	-0.2069527
2.1669	-0.206967
2.167	-0.2070824
2.1671	-0.2066423
2.1672	-0.2068724
2.1673	-0.2071414
2.1674	-0.2071819
2.1675	-0.2077976
2.1676	-0.2078463
2.1677	-0.207699
2.1678	-0.2077658
2.1679	-0.2083005
2.168	-0.2082454
2.1681	-0.2086002
2.1682	-0.2078486
2.1683	-0.2078278
2.1684	-0.207166
2.1685	-0.2073771
2.1686	-0.2076522
2.1687	-0.2072748
2.1688	-0.2072276
2.1689	-0.2071055
2.169	-0.2074134
2.1691	-0.2075294
2.1692	-0.2079056
2.1693	-0.207453
2.1694	-0.2079068
2.1695	-0.2078575
2.1696	-0.2078581
2.1697	-0.2076054
2.1698	-0.2072577
2.1699	-0.2078809
2.17	-0.2083689
2.1701	-0.2081344
2.1702	-0.2071872
2.1703	-0.2071651
2.1704	-0.2071149
2.1705	-0.2069229
2.1706	-0.2071511
2.1707	-0.2069901
2.1708	-0.2072895
2.1709	-0.2076492
2.171	-0.2076248
2.1711	-0.207378
2.1712	-0.2068231
2.1713	-0.2067311
2.1714	-0.2067556
2.1715	-0.2073113
2.1716	-0.2079392
2.1717	-0.2081853
2.1718	-0.208078
2.1719	-0.2080168
2.172	-0.2084911
2.1721	-0.2080302
2.1722	-0.2077568
2.1723	-0.2083192
2.1724	-0.208428
2.1725	-0.2078667
2.1726	-0.20809
2.1727	-0.2082209
2.1728	-0.2081079
2.1729	-0.2084111
2.173	-0.2081282
2.1731	-0.2086346
2.1732	-0.2089731
2.1733	-0.2085041
2.1734	-0.2080051
2.1735	-0.2079199
2.1736	-0.2078844
2.1737	-0.2077112
2.1738	-0.2077198
2.1739	-0.2083162
2.174	-0.2074102
2.1741	-0.2076039
2.1742	-0.2079244
2.1743	-0.2078267
2.1744	-0.2079261
2.1745	-0.2080642
2.1746	-0.2084831
2.1747	-0.2076159
2.1748	-0.2078407
2.1749	-0.207482
2.175	-0.2074338
2.1751	-0.2081212
2.1752	-0.2077687
2.1753	-0.2069957
2.1754	-0.2075963
2.1755	-0.2079785
2.1756	-0.2077096
2.1757	-0.2081136
2.1758	-0.2079751
2.1759	-0.2078676
2.176	-0.2078499
2.1761	-0.2081992
2.1762	-0.2079131
2.1763	-0.2082904
2.1764	-0.208327
2.1765	-0.2075375
2.1766	-0.2080216
2.1767	-0.2079247
2.1768	-0.2074348
2.1769	-0.2068283
2.177	-0.2066389
2.1771	-0.2068827
2.1772	-0.2071343
2.1773	-0.2072788
2.1774	-0.2067785
2.1775	-0.2070463
2.1776	-0.2064354
2.1777	-0.2061309
2.1778	-0.2068146
2.1779	-0.2067358
2.178	-0.2063197
2.1781	-0.2062772
2.1782	-0.2068077
2.1783	-0.2063506
2.1784	-0.2067297
2.1785	-0.2061699
2.1786	-0.2062234
2.1787	-0.2066376
2.1788	-0.2065272
2.1789	-0.2070971
2.179	-0.2075751
2.1791	-0.206949
2.1792	-0.2070819
2.1793	-0.2070016
2.1794	-0.2072059
2.1795	-0.2077273
2.1796	-0.2078232
2.1797	-0.20767
2.1798	-0.2070882
2.1799	-0.2080868
2.18	-0.2077511
2.1801	-0.2077482
2.1802	-0.2080451
2.1803	-0.2075504
2.1804	-0.2069429
2.1805	-0.2057611
2.1806	-0.2060249
2.1807	-0.2064398
2.1808	-0.2061996
2.1809	-0.205931
2.181	-0.2067983
2.1811	-0.2071674
2.1812	-0.2066395
2.1813	-0.2069447
2.1814	-0.2070647
2.1815	-0.2072399
2.1816	-0.2066135
2.1817	-0.2071625
2.1818	-0.2065861
2.1819	-0.2072729
2.182	-0.2075121
2.1821	-0.2077671
2.1822	-0.2071361
2.1823	-0.2071885
2.1824	-0.2072099
2.1825	-0.207325
2.1826	-0.2068991
2.1827	-0.2074604
2.1828	-0.2074342
2.1829	-0.2070007
2.183	-0.2072637
2.1831	-0.2069855
2.1832	-0.2072545
2.1833	-0.207653
2.1834	-0.2076349
2.1835	-0.2068359
2.1836	-0.2072136
2.1837	-0.2073832
2.1838	-0.2077499
2.1839	-0.2073765
2.184	-0.2066784
2.1841	-0.207266
2.1842	-0.2073209
2.1843	-0.2073797
2.1844	-0.2068074
2.1845	-0.2064615
2.1846	-0.2064953
2.1847	-0.2066868
2.1848	-0.2065338
2.1849	-0.2068054
2.185	-0.207522
2.1851	-0.2078427
2.1852	-0.2073909
2.1853	-0.2074397
2.1854	-0.207134
2.1855	-0.207544
2.1856	-0.2073887
2.1857	-0.2072976
2.1858	-0.2067099
2.1859	-0.2070644
2.186	-0.208009
2.1861	-0.2079854
2.1862	-0.2076965
2.1863	-0.2075723
2.1864	-0.2072862
2.1865	-0.2071886
2.1866	-0.2072698
2.1867	-0.2073445
2.1868	-0.2070949
2.1869	-0.207244
2.187	-0.2071136
2.1871	-0.2071636
2.1872	-0.2075828
2.1873	-0.2072324
2.1874	-0.2075253
2.1875	-0.2074334
2.1876	-0.2063334
2.1877	-0.2062705
2.1878	-0.2066593
2.1879	-0.2061432
2.188	-0.2064814
2.1881	-0.2065248
2.1882	-0.2057466
2.1883	-0.2061191
2.1884	-0.2065731
2.1885	-0.2071759
2.1886	-0.207485
2.1887	-0.2072311
2.1888	-0.2072359
2.1889	-0.2072695
2.189	-0.2069944
2.1891	-0.2062883
2.1892	-0.2067508
2.1893	-0.2074177
2.1894	-0.2076342
2.1895	-0.2072827
2.1896	-0.2075971
2.1897	-0.2073509
2.1898	-0.2072517
2.1899	-0.2071177
2.19	-0.2065096
2.1901	-0.2073318
2.1902	-0.2078224
2.1903	-0.2079707
2.1904	-0.2076695
2.1905	-0.207077
2.1906	-0.2069077
2.1907	-0.2064766
2.1908	-0.2070592
2.1909	-0.2072624
2.191	-0.2066653
2.1911	-0.206891
2.1912	-0.2069264
2.1913	-0.2074361
2.1914	-0.207642
2.1915	-0.2077398
2.1916	-0.2072195
2.1917	-0.2077742
2.1918	-0.2080388
2.1919	-0.2078255
2.192	-0.2075133
2.1921	-0.208431
2.1922	-0.2082975
2.1923	-0.208
2.1924	-0.2079206
2.1925	-0.2073944
2.1926	-0.207572
2.1927	-0.2073743
2.1928	-0.2069492
2.1929	-0.207067
2.193	-0.2075219
2.1931	-0.2078952
2.1932	-0.2074373
2.1933	-0.2071745
2.1934	-0.2078956
2.1935	-0.2074542
2.1936	-0.207222
2.1937	-0.2069998
2.1938	-0.2063964
2.1939	-0.2063105
2.194	-0.2065492
2.1941	-0.2070936
2.1942	-0.2070455
2.1943	-0.2066497
2.1944	-0.2061239
2.1945	-0.2064195
2.1946	-0.2076083
2.1947	-0.2079689
2.1948	-0.2086008
2.1949	-0.2078372
2.195	-0.2075403
2.1951	-0.2079482
2.1952	-0.2077872
2.1953	-0.2073823
2.1954	-0.2078418
2.1955	-0.2085462
2.1956	-0.2081133
2.1957	-0.2079816
2.1958	-0.2078795
2.1959	-0.2079891
2.196	-0.2074416
2.1961	-0.2075698
2.1962	-0.2076467
2.1963	-0.2067727
2.1964	-0.2071466
2.1965	-0.2068439
2.1966	-0.207293
2.1967	-0.2074247
2.1968	-0.2077163
2.1969	-0.2079075
2.197	-0.2072759
2.1971	-0.2076165
2.1972	-0.2076191
2.1973	-0.2079395
2.1974	-0.2074873
2.1975	-0.2079795
2.1976	-0.20779
2.1977	-0.2078132
2.1978	-0.2078849
2.1979	-0.2077288
2.198	-0.2080162
2.1981	-0.2079491
2.1982	-0.2077118
2.1983	-0.2080618
2.1984	-0.2082012
2.1985	-0.2080621
2.1986	-0.2084846
2.1987	-0.2082984
2.1988	-0.2068024
2.1989	-0.2073814
2.199	-0.2076948
2.1991	-0.2071786
2.1992	-0.2070631
2.1993	-0.2075539
2.1994	-0.2073526
2.1995	-0.2079175
2.1996	-0.2082656
2.1997	-0.2084077
2.1998	-0.2082773
2.1999	-0.2087761
2.2	-0.2091513
2.2001	-0.2084459
2.2002	-0.2090033
2.2003	-0.2085799
2.2004	-0.2086807
2.2005	-0.2085551
2.2006	-0.2086574
2.2007	-0.2084413
2.2008	-0.2083661
2.2009	-0.2083145
2.201	-0.2080926
2.2011	-0.2088474
2.2012	-0.2086683
2.2013	-0.2087273
2.2014	-0.2096988
2.2015	-0.2092423
2.2016	-0.2093728
2.2017	-0.2095832
2.2018	-0.209654
2.2019	-0.2092369
2.202	-0.2096316
2.2021	-0.2098195
2.2022	-0.2095935
2.2023	-0.2102685
2.2024	-0.2100769
2.2025	-0.2103544
2.2026	-0.2094482
2.2027	-0.2096542
2.2028	-0.2095861
2.2029	-0.2097876
2.203	-0.2103827
2.2031	-0.2095132
2.2032	-0.2095518
2.2033	-0.2096451
2.2034	-0.2096694
2.2035	-0.2097178
2.2036	-0.2095078
2.2037	-0.2100314
2.2038	-0.2104897
2.2039	-0.2104249
2.204	-0.2103002
2.2041	-0.2101121
2.2042	-0.2097301
2.2043	-0.2095314
2.2044	-0.2094704
2.2045	-0.2092419
2.2046	-0.2096963
2.2047	-0.2098968
2.2048	-0.2096971
2.2049	-0.2092422
2.205	-0.2090706
2.2051	-0.2090803
2.2052	-0.2087164
2.2053	-0.2090033
2.2054	-0.2092962
2.2055	-0.2082346
2.2056	-0.2086731
2.2057	-0.2088685
2.2058	-0.209309
2.2059	-0.2093481
2.206	-0.208756
2.2061	-0.2090661
2.2062	-0.208749
2.2063	-0.2087884
2.2064	-0.2084914
2.2065	-0.2093779
2.2066	-0.2100583
2.2067	-0.2104857
2.2068	-0.2101927
2.2069	-0.2102062
2.207	-0.2107629
2.2071	-0.2102781
2.2072	-0.210654
2.2073	-0.210475
2.2074	-0.2104597
2.2075	-0.2103713
2.2076	-0.2099797
2.2077	-0.2098983
2.2078	-0.2102353
2.2079	-0.2104606
2.208	-0.2098617
2.2081	-0.2099044
2.2082	-0.2105254
2.2083	-0.2105391
2.2084	-0.2105296
2.2085	-0.2098677
2.2086	-0.2102541
2.2087	-0.209852
2.2088	-0.2099662
2.2089	-0.2104649
2.209	-0.2102403
2.2091	-0.2102321
2.2092	-0.2098572
2.2093	-0.2102428
2.2094	-0.2110027
2.2095	-0.2113046
2.2096	-0.2111265
2.2097	-0.2107117
2.2098	-0.2109301
2.2099	-0.2109232
2.21	-0.2115871
2.2101	-0.2120844
2.2102	-0.2119478
2.2103	-0.2119749
2.2104	-0.2112404
2.2105	-0.2107532
2.2106	-0.2108647
2.2107	-0.211264
2.2108	-0.2111992
2.2109	-0.2110792
2.211	-0.2112288
2.2111	-0.2109825
2.2112	-0.2108584
2.2113	-0.2112082
2.2114	-0.2111685
2.2115	-0.2116213
2.2116	-0.2117342
2.2117	-0.2114575
2.2118	-0.2114857
2.2119	-0.2110983
2.212	-0.2113884
2.2121	-0.2117651
2.2122	-0.2110568
2.2123	-0.211816
2.2124	-0.2119125
2.2125	-0.2114888
2.2126	-0.2122371
2.2127	-0.2123138
2.2128	-0.2122797
2.2129	-0.2118431
2.213	-0.2121078
2.2131	-0.2118483
2.2132	-0.211179
2.2133	-0.2115805
2.2134	-0.2113684
2.2135	-0.2114594
2.2136	-0.2116161
2.2137	-0.2120874
2.2138	-0.2122106
2.2139	-0.2117578
2.214	-0.2117985
2.2141	-0.2120517
2.2142	-0.2126022
2.2143	-0.2117267
2.2144	-0.2114704
2.2145	-0.2117269
2.2146	-0.2106822
2.2147	-0.2107535
2.2148	-0.2106601
2.2149	-0.2110346
2.215	-0.2111728
2.2151	-0.2112691
2.2152	-0.2114298
2.2153	-0.2109755
2.2154	-0.2108549
2.2155	-0.2112126
2.2156	-0.2109309
2.2157	-0.2114585
2.2158	-0.2112835
2.2159	-0.2109602
2.216	-0.2106559
2.2161	-0.2107958
2.2162	-0.211695
2.2163	-0.2118258
2.2164	-0.2106545
2.2165	-0.2112795
2.2166	-0.2110614
2.2167	-0.2112681
2.2168	-0.2113559
2.2169	-0.2119842
2.217	-0.2117948
2.2171	-0.2114013
2.2172	-0.2111211
2.2173	-0.2107019
2.2174	-0.2110226
2.2175	-0.2117445
2.2176	-0.211581
2.2177	-0.2118237
2.2178	-0.2114338
2.2179	-0.2115567
2.218	-0.2111388
2.2181	-0.2109596
2.2182	-0.211063
2.2183	-0.2113808
2.2184	-0.2110906
2.2185	-0.2106524
2.2186	-0.2106387
2.2187	-0.2109812
2.2188	-0.2113649
2.2189	-0.2112692
2.219	-0.21129
2.2191	-0.2115849
2.2192	-0.2115479
2.2193	-0.21176
2.2194	-0.2115227
2.2195	-0.2106562
2.2196	-0.210951
2.2197	-0.2114324
2.2198	-0.211169
2.2199	-0.2107337
2.22	-0.2110181
2.2201	-0.212081
2.2202	-0.2125382
2.2203	-0.2111217
2.2204	-0.2115213
2.2205	-0.2114677
2.2206	-0.2111972
2.2207	-0.2114971
2.2208	-0.2118111
2.2209	-0.2115379
2.221	-0.2108751
2.2211	-0.2115771
2.2212	-0.2114211
2.2213	-0.2115571
2.2214	-0.2122256
2.2215	-0.2114722
2.2216	-0.2117349
2.2217	-0.2111069
2.2218	-0.2109344
2.2219	-0.2115373
2.222	-0.2121911
2.2221	-0.2121201
2.2222	-0.2119497
2.2223	-0.2121463
2.2224	-0.2122676
2.2225	-0.2118311
2.2226	-0.2120906
2.2227	-0.2119657
2.2228	-0.2113093
2.2229	-0.2119726
2.223	-0.211374
2.2231	-0.2110049
2.2232	-0.2112139
2.2233	-0.2109436
2.2234	-0.2113614
2.2235	-0.2104704
2.2236	-0.211274
2.2237	-0.2114069
2.2238	-0.2114604
2.2239	-0.212096
2.224	-0.211044
2.2241	-0.2114716
2.2242	-0.2110061
2.2243	-0.2106333
2.2244	-0.2112383
2.2245	-0.2113456
2.2246	-0.2109701
2.2247	-0.2112988
2.2248	-0.2116095
2.2249	-0.2116043
2.225	-0.2119838
2.2251	-0.2121203
2.2252	-0.2119228
2.2253	-0.2117071
2.2254	-0.2122909
2.2255	-0.2125193
2.2256	-0.2125842
2.2257	-0.2120129
2.2258	-0.2118384
2.2259	-0.2120705
2.226	-0.2116055
2.2261	-0.2106305
2.2262	-0.2121401
2.2263	-0.2113978
2.2264	-0.2116746
2.2265	-0.2117953
2.2266	-0.2115926
2.2267	-0.2113347
2.2268	-0.2112055
2.2269	-0.2116298
2.227	-0.2115591
2.2271	-0.2120179
2.2272	-0.2121372
2.2273	-0.2116545
2.2274	-0.2112858
2.2275	-0.2110913
2.2276	-0.212037
2.2277	-0.2117507
2.2278	-0.2119214
2.2279	-0.2121897
2.228	-0.2117588
2.2281	-0.2118984
2.2282	-0.2112578
2.2283	-0.2117765
2.2284	-0.2121693
2.2285	-0.2121597
2.2286	-0.2122529
2.2287	-0.2117687
2.2288	-0.2110991
2.2289	-0.2112435
2.229	-0.2112796
2.2291	-0.2114058
2.2292	-0.2122854
2.2293	-0.2123685
2.2294	-0.211062
2.2295	-0.2110941
2.2296	-0.211026
2.2297	-0.2114106
2.2298	-0.2113314
2.2299	-0.2110437
2.23	-0.210905
2.2301	-0.211149
2.2302	-0.2113882
2.2303	-0.2107529
2.2304	-0.2105474
2.2305	-0.2108334
2.2306	-0.2111349
2.2307	-0.2115092
2.2308	-0.2110227
2.2309	-0.2113705
2.231	-0.2109486
2.2311	-0.2117352
2.2312	-0.2124311
2.2313	-0.212149
2.2314	-0.2119022
2.2315	-0.2115518
2.2316	-0.2115429
2.2317	-0.2116419
2.2318	-0.2110044
2.2319	-0.2115914
2.232	-0.2121575
2.2321	-0.2111622
2.2322	-0.2112295
2.2323	-0.2116601
2.2324	-0.2119843
2.2325	-0.2116103
2.2326	-0.2115059
2.2327	-0.2122471
2.2328	-0.2120523
2.2329	-0.2120053
2.233	-0.2122512
2.2331	-0.2122579
2.2332	-0.2114027
2.2333	-0.2110791
2.2334	-0.2112047
2.2335	-0.2110758
2.2336	-0.2111568
2.2337	-0.2117048
2.2338	-0.2112491
2.2339	-0.2110938
2.234	-0.2115931
2.2341	-0.21153
2.2342	-0.2113832
2.2343	-0.2107435
2.2344	-0.2111208
