Source File Name:	magt1
Point Index:	1	[x = 0.0321152	y = 0.0231113	z = -1.23]
Component:	Root
Signal:	Time - Ref1 Force - Samples

Time	Time Signal
[ s ]	[ N ]
0.051	-0.2629373
0.0511	-0.2621027
0.0512	-0.2619339
0.0513	-0.2627673
0.0514	-0.2636271
0.0515	-0.2628249
0.0516	-0.2625107
0.0517	-0.2622298
0.0518	-0.2625729
0.0519	-0.2631739
0.052	-0.2641095
0.0521	-0.2643521
0.0522	-0.2641678
0.0523	-0.2649624
0.0524	-0.2643127
0.0525	-0.2643082
0.0526	-0.2645079
0.0527	-0.2645053
0.0528	-0.2635297
0.0529	-0.2635034
0.053	-0.264347
0.0531	-0.2646028
0.0532	-0.2648781
0.0533	-0.2648362
0.0534	-0.264941
0.0535	-0.264475
0.0536	-0.2644676
0.0537	-0.2645403
0.0538	-0.2646965
0.0539	-0.2653666
0.054	-0.2649988
0.0541	-0.2654971
0.0542	-0.2650544
0.0543	-0.2648745
0.0544	-0.2651915
0.0545	-0.2655824
0.0546	-0.2661961
0.0547	-0.2660842
0.0548	-0.26576
0.0549	-0.2663477
0.055	-0.2661515
0.0551	-0.2662005
0.0552	-0.266478
0.0553	-0.2666588
0.0554	-0.2664454
0.0555	-0.2664141
0.0556	-0.2669113
0.0557	-0.2667908
0.0558	-0.2679067
0.0559	-0.2679518
0.056	-0.2679555
0.0561	-0.2673483
0.0562	-0.2667679
0.0563	-0.2677064
0.0564	-0.2680919
0.0565	-0.2682056
0.0566	-0.2682534
0.0567	-0.268414
0.0568	-0.2680297
0.0569	-0.2680441
0.057	-0.2681249
0.0571	-0.2686541
0.0572	-0.2694351
0.0573	-0.2690085
0.0574	-0.2689197
0.0575	-0.2688498
0.0576	-0.2685557
0.0577	-0.2683272
0.0578	-0.2692154
0.0579	-0.2685409
0.058	-0.2685755
0.0581	-0.2690926
0.0582	-0.2688729
0.0583	-0.2697457
0.0584	-0.269383
0.0585	-0.2694336
0.0586	-0.2691824
0.0587	-0.269134
0.0588	-0.2687812
0.0589	-0.2695155
0.059	-0.2705386
0.0591	-0.2703634
0.0592	-0.2701495
0.0593	-0.2711455
0.0594	-0.2703512
0.0595	-0.2705651
0.0596	-0.2708861
0.0597	-0.271045
0.0598	-0.2710871
0.0599	-0.270962
0.06	-0.2707823
0.0601	-0.2707649
0.0602	-0.2704118
0.0603	-0.270207
0.0604	-0.2711112
0.0605	-0.2714156
0.0606	-0.2712206
