Source File Name:	magt2
Point Index:	1	[x = 0.0321152	y = 0.0231113	z = -1.23]
Component:	Root
Signal:	Time - Vib Velocity - Samples

Time	Time Signal
[ s ]	[ m/s ]
0	0.001820422
0.0001	-0.005318517
0.0002	0.0003434367
0.0003	0.04537291
0.0004	0.04173991
0.0005	0.007245707
0.0006	-0.05112961
0.0007	-0.07977721
0.0008	-0.1200306
0.0009	-0.1721074
0.001	-0.1959195
0.0011	-0.1630203
0.0012	-0.1148834
0.0013	-0.09867291
0.0014	-0.05648039
0.0015	-0.02394482
0.0016	-0.01488274
0.0017	-0.03822734
0.0018	-0.06607623
0.0019	-0.07959694
0.002	-0.09524908
0.0021	-0.1062887
0.0022	-0.08282947
0.0023	-0.0361541
0.0024	0.02280267
0.0025	0.06136187
0.0026	0.08573745
0.0027	0.08499475
0.0028	0.0895856
0.0029	0.06536025
0.003	0.03017614
0.0031	0.00905196
0.0032	0.0126108
0.0033	0.02459611
0.0034	0.04173847
0.0035	0.08087012
0.0036	0.1235715
0.0037	0.1473935
0.0038	0.1448553
0.0039	0.1169496
0.004	0.09121021
0.0041	0.07199807
0.0042	0.05995424
0.0043	0.04368542
0.0044	0.06098595
0.0045	0.09159615
0.0046	0.1221237
0.0047	0.1331545
0.0048	0.142527
0.0049	0.1356764
0.005	0.1094759
0.0051	0.06834321
0.0052	0.02023935
0.0053	-0.009219239
0.0054	-0.00742685
0.0055	0.004403596
0.0056	0.02057653
0.0057	0.04539497
0.0058	0.07289099
0.0059	0.07588941
0.006	0.06447706
0.0061	0.03440342
0.0062	0.003384341
0.0063	-0.03515597
0.0064	-0.06091358
0.0065	-0.08177654
0.0066	-0.07370245
0.0067	-0.04207569
0.0068	-0.01238367
0.0069	-0.001747927
0.007	-0.003690969
0.0071	-0.01645065
0.0072	-0.04854582
0.0073	-0.09536142
0.0074	-0.1353056
0.0075	-0.1682576
0.0076	-0.1732781
0.0077	-0.1645802
0.0078	-0.1397249
0.0079	-0.1091026
0.008	-0.0611181
0.0081	-0.03236863
0.0082	-0.03518758
0.0083	-0.057243
0.0084	-0.08174925
0.0085	-0.1121845
0.0086	-0.1356289
0.0087	-0.1461474
0.0088	-0.1353879
0.0089	-0.1033234
0.009	-0.06242858
0.0091	-0.0368185
0.0092	-0.0130731
0.0093	0.00244276
0.0094	-0.001557962
0.0095	-0.04274514
0.0096	-0.08004849
0.0097	-0.1017849
0.0098	-0.1003213
0.0099	-0.08333276
0.01	-0.04977828
0.0101	-0.004031156
0.0102	0.04837855
0.0103	0.08653181
0.0104	0.09630587
0.0105	0.09163217
0.0106	0.08917124
0.0107	0.06475413
0.0108	0.03046376
0.0109	0.01145924
0.011	0.02778085
0.0111	0.05621236
0.0112	0.09360521
0.0113	0.1229578
0.0114	0.1474696
0.0115	0.1586647
0.0116	0.146318
0.0117	0.1122572
0.0118	0.0804548
0.0119	0.0682576
0.012	0.0580654
0.0121	0.05216758
0.0122	0.06790949
0.0123	0.1024112
0.0124	0.1381302
0.0125	0.1539209
0.0126	0.1538231
0.0127	0.1284641
0.0128	0.1046734
0.0129	0.06536604
0.013	0.02406232
0.0131	0.00189774
0.0132	0.01077178
0.0133	0.02217266
0.0134	0.03190675
0.0135	0.04917734
0.0136	0.06418438
0.0137	0.06874554
0.0138	0.04884696
0.0139	0.01091573
0.014	-0.02733194
0.0141	-0.05386173
0.0142	-0.06318513
0.0143	-0.07011102
0.0144	-0.05080093
0.0145	-0.01838401
0.0146	0.008050884
0.0147	0.00868718
0.0148	-0.000237017
0.0149	-0.02001632
0.015	-0.05218033
0.0151	-0.09200365
0.0152	-0.1320876
0.0153	-0.1555978
0.0154	-0.1510164
0.0155	-0.1314151
0.0156	-0.1079578
0.0157	-0.08008289
0.0158	-0.04947614
0.0159	-0.04641128
0.016	-0.06478767
0.0161	-0.09385484
0.0162	-0.1137374
0.0163	-0.1311554
0.0164	-0.1341197
0.0165	-0.128453
0.0166	-0.103032
0.0167	-0.05852661
0.0168	-0.01431209
0.0169	0.009604853
0.017	0.01707469
0.0171	0.01391864
0.0172	-0.01056358
0.0173	-0.04798082
0.0174	-0.07509767
0.0175	-0.0839853
0.0176	-0.06849477
0.0177	-0.04063871
0.0178	-0.004734048
0.0179	0.03170011
0.018	0.07372386
0.0181	0.09664898
0.0182	0.09390909
0.0183	0.07714098
0.0184	0.05956698
0.0185	0.03681292
0.0186	0.01982017
0.0187	0.02530747
0.0188	0.05369481
0.0189	0.09475919
0.019	0.1337035
0.0191	0.1534475
0.0192	0.1616846
0.0193	0.1598766
0.0194	0.1431588
0.0195	0.1029451
0.0196	0.0687312
0.0197	0.04982039
0.0198	0.04710267
0.0199	0.05744662
0.02	0.08316143
0.0201	0.1163563
0.0202	0.1452826
0.0203	0.1573523
0.0204	0.1427091
0.0205	0.1124054
0.0206	0.08635573
0.0207	0.0555183
0.0208	0.02406989
0.0209	0.006492409
0.021	0.01423353
0.0211	0.02918066
0.0212	0.0460695
0.0213	0.05829317
0.0214	0.06440405
0.0215	0.05638007
0.0216	0.03033601
0.0217	-0.01515986
0.0218	-0.05702586
0.0219	-0.07307894
0.022	-0.0729235
0.0221	-0.06992288
0.0222	-0.0551106
0.0223	-0.03030785
0.0224	-0.006611365
0.0225	-0.0001491131
0.0226	-0.007918985
0.0227	-0.03302287
0.0228	-0.06100867
0.0229	-0.09364649
0.023	-0.1246141
0.0231	-0.1408664
0.0232	-0.1265163
0.0233	-0.1006876
0.0234	-0.0838523
0.0235	-0.07104989
0.0236	-0.06215595
0.0237	-0.06665628
0.0238	-0.08806017
0.0239	-0.1175718
0.024	-0.1405679
0.0241	-0.1483707
0.0242	-0.1393161
0.0243	-0.125299
0.0244	-0.09263753
0.0245	-0.04458843
0.0246	-0.00203623
0.0247	0.009304155
0.0248	0.003669872
0.0249	-0.01054482
0.025	-0.03118081
0.0251	-0.05210535
0.0252	-0.06570752
0.0253	-0.06166045
0.0254	-0.03758109
0.0255	-0.00397224
0.0256	0.02582565
0.0257	0.05372612
0.0258	0.08095203
0.0259	0.08429099
0.026	0.06296469
0.0261	0.03368693
0.0262	0.01721379
0.0263	0.009143613
0.0264	0.01676328
0.0265	0.03684586
0.0266	0.0697384
0.0267	0.1112321
0.0268	0.1434105
0.0269	0.1539732
0.027	0.150061
0.0271	0.1394975
0.0272	0.1138902
0.0273	0.07546274
0.0274	0.04617862
0.0275	0.036978
0.0276	0.04831531
0.0277	0.07097638
0.0278	0.09683608
0.0279	0.1170208
0.028	0.1324461
0.0281	0.1310728
0.0282	0.1086918
0.0283	0.07794432
0.0284	0.05359083
0.0285	0.0277018
0.0286	0.004945524
0.0287	-0.001500614
0.0288	0.01359274
0.0289	0.03844788
0.029	0.06024224
0.0291	0.06553493
0.0292	0.05569766
0.0293	0.0351632
0.0294	0.005351502
0.0295	-0.03849984
0.0296	-0.07422303
0.0297	-0.08941489
0.0298	-0.08988036
0.0299	-0.08442467
0.03	-0.07037693
0.0301	-0.0484695
0.0302	-0.02856352
0.0303	-0.02110568
0.0304	-0.03369426
0.0305	-0.06240402
0.0306	-0.08920786
0.0307	-0.1102783
0.0308	-0.1262383
0.0309	-0.1288261
0.031	-0.1117815
0.0311	-0.09075835
0.0312	-0.0743276
0.0313	-0.06884506
0.0314	-0.06688867
0.0315	-0.07605664
0.0316	-0.0960835
0.0317	-0.1276848
0.0318	-0.1534477
0.0319	-0.1569278
0.032	-0.1439933
0.0321	-0.12057
0.0322	-0.09122423
0.0323	-0.05449143
0.0324	-0.02719921
0.0325	-0.02065226
0.0326	-0.02606075
0.0327	-0.03756529
0.0328	-0.04693621
0.0329	-0.05074771
0.033	-0.05174225
0.0331	-0.0447544
0.0332	-0.01382567
0.0333	0.02391998
0.0334	0.05090552
0.0335	0.06802515
0.0336	0.07522609
0.0337	0.06522159
0.0338	0.03682854
0.0339	0.009125547
0.034	0.001483719
0.0341	0.006942155
0.0342	0.02741172
0.0343	0.04868758
0.0344	0.07805371
0.0345	0.1136261
0.0346	0.1409537
0.0347	0.1430132
0.0348	0.1277871
0.0349	0.1094865
0.035	0.08234771
0.0351	0.05352828
0.0352	0.04157943
0.0353	0.04751963
0.0354	0.06928346
0.0355	0.09289728
0.0356	0.10812
0.0357	0.1141748
0.0358	0.121589
0.0359	0.1086232
0.036	0.07592661
0.0361	0.04054314
0.0362	0.01544231
0.0363	-0.001822511
0.0364	-0.007122713
0.0365	0.002320461
0.0366	0.02540773
0.0367	0.05235344
0.0368	0.06889722
0.0369	0.06401073
0.037	0.0433846
0.0371	0.02209647
0.0372	-0.0119677
0.0373	-0.04926856
0.0374	-0.08057272
0.0375	-0.09502509
0.0376	-0.09331125
0.0377	-0.08128232
0.0378	-0.06344366
0.0379	-0.04893736
0.038	-0.03556176
0.0381	-0.04178745
0.0382	-0.06417874
0.0383	-0.09477255
0.0384	-0.1154595
0.0385	-0.1268383
0.0386	-0.1335545
0.0387	-0.1275526
0.0388	-0.1074919
0.0389	-0.0819158
0.039	-0.06083483
0.0391	-0.04775942
0.0392	-0.05170809
0.0393	-0.06817689
0.0394	-0.08971129
0.0395	-0.1211372
0.0396	-0.1426751
0.0397	-0.1428237
0.0398	-0.1240642
0.0399	-0.1038103
0.04	-0.08079752
0.0401	-0.05530761
0.0402	-0.03895392
0.0403	-0.03130883
0.0404	-0.03492125
0.0405	-0.04521784
0.0406	-0.05263763
0.0407	-0.05342554
0.0408	-0.04566415
0.0409	-0.02630877
0.041	0.0121109
0.0411	0.05175207
0.0412	0.07238933
0.0413	0.07918425
0.0414	0.07685341
0.0415	0.0649078
0.0416	0.04706152
0.0417	0.0307127
0.0418	0.02013007
0.0419	0.02509599
0.042	0.04833202
0.0421	0.07086068
0.0422	0.09664194
0.0423	0.1225895
0.0424	0.1370436
0.0425	0.1282123
0.0426	0.1079851
0.0427	0.08438089
0.0428	0.06677065
0.0429	0.05824865
0.043	0.06118877
0.0431	0.07206437
0.0432	0.09224159
0.0433	0.1144961
0.0434	0.1237735
0.0435	0.1235485
0.0436	0.1159228
0.0437	0.09463508
0.0438	0.05824216
0.0439	0.02029661
0.044	-0.001917107
0.0441	-0.005471162
0.0442	0.006773263
0.0443	0.02259721
0.0444	0.03960055
0.0445	0.05599095
0.0446	0.06520681
0.0447	0.05445122
0.0448	0.03070734
0.0449	0.004375859
0.045	-0.02382316
0.0451	-0.05311907
0.0452	-0.07405873
0.0453	-0.07769021
0.0454	-0.0652943
0.0455	-0.04575687
0.0456	-0.03174831
0.0457	-0.02910014
0.0458	-0.03364656
0.0459	-0.05006461
0.046	-0.07844575
0.0461	-0.1098912
0.0462	-0.1277046
0.0463	-0.1357511
0.0464	-0.1353055
0.0465	-0.1242962
0.0466	-0.09989413
0.0467	-0.0673685
0.0468	-0.04140721
0.0469	-0.03402898
0.047	-0.0463051
0.0471	-0.06372064
0.0472	-0.08155818
0.0473	-0.102209
0.0474	-0.1145593
0.0475	-0.1101461
0.0476	-0.09148716
0.0477	-0.07074279
0.0478	-0.04878474
0.0479	-0.03128416
0.048	-0.01783801
0.0481	-0.01572395
0.0482	-0.02884077
0.0483	-0.0474162
0.0484	-0.05600674
0.0485	-0.04994395
0.0486	-0.03580032
0.0487	-0.01008174
0.0488	0.02677021
0.0489	0.06066472
0.049	0.08173816
0.0491	0.08818571
0.0492	0.08622404
0.0493	0.07829311
0.0494	0.06735545
0.0495	0.05191886
0.0496	0.0436018
0.0497	0.05362613
0.0498	0.07652357
0.0499	0.09943493
0.05	0.1181341
0.0501	0.1310413
0.0502	0.1305207
0.0503	0.1163863
0.0504	0.0958095
0.0505	0.07720403
0.0506	0.06814343
0.0507	0.0681292
0.0508	0.07289629
0.0509	0.08453593
0.051	0.1069421
0.0511	0.127741
0.0512	0.1341795
0.0513	0.1252935
0.0514	0.1069219
0.0515	0.07879749
0.0516	0.04621055
0.0517	0.01890807
0.0518	0.00561417
0.0519	0.0101353
0.052	0.02407629
0.0521	0.03558898
0.0522	0.04325982
0.0523	0.05142376
0.0524	0.05162939
