Source File Name:	t3
Point Index:	1	[x = 0.0321152	y = 0.0231113	z = -1.23]
Component:	Root
Signal:	Time - Ref1 Force - Samples

Time	Time Signal
[ s ]	[ N ]
0.0506	-0.7526863
0.0507	-0.7529166
0.0508	-0.7528854
0.0509	-0.7534986
0.051	-0.7536449
0.0511	-0.7530576
0.0512	-0.7529172
0.0513	-0.7520707
0.0514	-0.7521142
0.0515	-0.7518827
0.0516	-0.7522273
0.0517	-0.752122
0.0518	-0.752178
0.0519	-0.7522072
0.052	-0.752817
0.0521	-0.7524053
0.0522	-0.7528656
0.0523	-0.7530451
0.0524	-0.7524863
0.0525	-0.7522893
0.0526	-0.7520005
0.0527	-0.7512418
0.0528	-0.7515948
0.0529	-0.7517421
0.053	-0.751286
0.0531	-0.7514151
0.0532	-0.7517889
0.0533	-0.7523603
0.0534	-0.7521949
0.0535	-0.7523916
0.0536	-0.7525978
0.0537	-0.7520616
0.0538	-0.7514736
0.0539	-0.7513841
0.054	-0.7511703
0.0541	-0.7510421
0.0542	-0.7513349
0.0543	-0.7511206
0.0544	-0.7512088
0.0545	-0.7501288
0.0546	-0.7506025
0.0547	-0.7501116
0.0548	-0.7503152
0.0549	-0.7496359
0.055	-0.7494075
0.0551	-0.7494369
0.0552	-0.7491563
0.0553	-0.7496229
0.0554	-0.7496739
0.0555	-0.749778
0.0556	-0.7503537
0.0557	-0.7495143
0.0558	-0.7493628
0.0559	-0.7499287
0.056	-0.7499791
0.0561	-0.7503741
0.0562	-0.7497146
0.0563	-0.74923
0.0564	-0.7488772
0.0565	-0.7487926
0.0566	-0.7484298
0.0567	-0.7489326
0.0568	-0.7493708
0.0569	-0.7489821
0.057	-0.749381
0.0571	-0.748696
0.0572	-0.749428
0.0573	-0.7492982
0.0574	-0.7487059
0.0575	-0.7482077
0.0576	-0.7482094
0.0577	-0.7483013
0.0578	-0.7483386
0.0579	-0.7482753
0.058	-0.7489479
0.0581	-0.7482319
0.0582	-0.748004
0.0583	-0.7469326
0.0584	-0.7469822
0.0585	-0.7469866
0.0586	-0.7475922
0.0587	-0.7474328
0.0588	-0.7474067
0.0589	-0.7468755
0.059	-0.7469876
0.0591	-0.7468993
0.0592	-0.7465756
0.0593	-0.7467717
0.0594	-0.7458975
0.0595	-0.7458351
0.0596	-0.7459913
0.0597	-0.7459368
0.0598	-0.7460414
0.0599	-0.7463517
0.06	-0.747067
0.0601	-0.7458948
0.0602	-0.7461739
