X-Data [Hz]	Laser (M - Filtered) [m/s]	Phase [Deg]	Laser (M - Filtered) [m/s]	Phase [Deg]	
	002: [07-01-24 14:57]		003: [07-01-24 15:04]	
          33	   0,0143059	80,3	   0,0148072	78,0
      33,002	   0,0148452	78,6	   0,0153757	79,2
     33,0039	   0,0151859	79,2	   0,0153776	79,1
     33,0059	   0,0152855	78,6	   0,0152356	77,2
     33,0078	   0,0152296	79,9	   0,0153241	78,2
     33,0098	   0,0152526	78,6	   0,0155101	78,8
     33,0117	   0,0153203	78,8	   0,0151988	79,7
     33,0137	   0,0153568	79,3	   0,0153738	80,3
     33,0156	   0,0153359	78,9	   0,0151164	79,5
     33,0176	   0,0153661	79,1	   0,0152282	80,1
     33,0196	   0,0152374	77,8	   0,0153646	79,6
     33,0215	   0,0154446	78,9	   0,0154834	78,5
     33,0235	   0,0152853	80,2	   0,0159056	80,0
     33,0254	   0,0155611	79,2	    0,014539	78,1
     33,0274	   0,0153795	79,6	   0,0156795	78,8
     33,0293	   0,0155016	79,5	   0,0153137	79,3
     33,0313	   0,0154314	78,7	   0,0155836	79,3
     33,0332	   0,0155243	78,8	   0,0155381	79,2
     33,0352	   0,0155065	79,3	   0,0156668	78,9
     33,0371	   0,0155001	79,1	   0,0154903	79,4
     33,0391	   0,0155792	79,0	    0,015408	79,5
     33,0411	   0,0154769	79,3	   0,0158339	79,3
      33,043	   0,0155707	79,5	   0,0158156	78,6
      33,045	   0,0156185	79,3	   0,0155824	79,3
     33,0469	     0,01555	78,2	   0,0153006	80,3
     33,0489	   0,0155817	78,9	   0,0157193	79,6
     33,0508	    0,015602	78,8	   0,0158519	79,4
     33,0528	   0,0156574	79,1	   0,0154024	79,3
     33,0547	   0,0157243	80,0	   0,0157943	79,9
     33,0567	   0,0156395	79,2	   0,0158279	79,2
     33,0587	   0,0156997	78,6	   0,0154579	79,4
     33,0606	   0,0157038	79,0	   0,0157358	79,1
     33,0626	   0,0157433	79,3	   0,0156843	79,3
     33,0645	   0,0157399	79,4	   0,0158998	78,9
     33,0665	   0,0158397	79,2	   0,0156914	78,7
     33,0684	   0,0157456	79,2	   0,0158047	79,8
     33,0704	   0,0158519	78,7	   0,0156274	79,5
     33,0723	   0,0157403	80,2	   0,0157186	79,4
     33,0743	   0,0158012	79,1	   0,0158918	79,3
     33,0762	   0,0158515	79,9	    0,016096	79,7
     33,0782	   0,0158627	79,3	    0,015952	79,4
     33,0802	   0,0157818	80,3	    0,016002	80,4
     33,0821	   0,0158419	78,5	   0,0157487	78,7
     33,0841	   0,0155964	79,9	   0,0159437	79,9
      33,086	   0,0159113	80,0	   0,0159064	79,1
      33,088	   0,0158897	79,6	   0,0159094	79,8
     33,0899	   0,0160053	79,6	   0,0160716	79,6
     33,0919	   0,0159422	80,6	   0,0157451	79,2
     33,0938	   0,0160411	79,1	   0,0159545	79,1
     33,0958	   0,0159341	80,5	   0,0162684	80,0
     33,0978	   0,0161225	80,0	   0,0161059	79,3
     33,0997	   0,0160757	79,2	   0,0159041	79,5
     33,1017	   0,0160726	79,7	    0,016028	79,4
     33,1036	   0,0160925	79,9	   0,0162875	79,9
     33,1056	   0,0160559	80,3	   0,0163206	79,8
     33,1075	   0,0159176	78,8	   0,0163576	79,6
     33,1095	   0,0161744	80,3	   0,0159943	79,4
     33,1114	    0,016233	79,7	   0,0160857	80,5
     33,1134	   0,0159362	79,5	   0,0163757	79,7
     33,1153	   0,0162231	78,9	   0,0162756	80,9
     33,1173	    0,016277	79,3	   0,0163224	79,3
     33,1193	   0,0162207	79,7	   0,0164883	80,0
     33,1212	    0,015836	79,2	   0,0162238	79,5
     33,1232	    0,016193	80,0	   0,0164487	80,3
     33,1251	   0,0163756	79,2	   0,0163361	80,1
     33,1271	   0,0163397	80,4	   0,0160208	80,2
      33,129	   0,0163396	79,4	   0,0163493	79,5
      33,131	   0,0159005	81,1	   0,0161104	80,1
     33,1329	   0,0165043	80,3	   0,0165238	80,3
     33,1349	   0,0162708	80,7	   0,0164509	79,9
     33,1369	   0,0163033	79,8	   0,0166585	79,9
     33,1388	   0,0162651	80,2	   0,0165503	80,3
     33,1408	   0,0163132	79,1	   0,0164744	79,8
     33,1427	   0,0164343	80,9	    0,016157	80,5
     33,1447	   0,0165133	80,1	    0,016755	80,3
     33,1466	   0,0166566	79,1	   0,0165547	80,6
     33,1486	   0,0164266	79,6	   0,0166738	80,0
     33,1505	   0,0165203	79,8	   0,0166208	80,8
     33,1525	   0,0164453	79,5	   0,0164624	79,5
     33,1544	   0,0165977	79,5	   0,0165844	80,0
     33,1564	   0,0166058	80,0	   0,0167915	79,3
     33,1584	   0,0161385	78,8	    0,016837	80,7
     33,1603	   0,0165943	80,5	   0,0167912	79,5
     33,1623	   0,0166436	79,3	   0,0168443	81,1
     33,1642	    0,016615	80,7	   0,0165782	79,8
     33,1662	   0,0167271	79,8	    0,016564	80,3
     33,1681	   0,0166793	80,9	   0,0164603	80,8
     33,1701	    0,016489	79,9	   0,0167557	80,5
      33,172	   0,0167084	80,5	   0,0168497	79,1
      33,174	   0,0168335	80,8	   0,0169653	80,7
      33,176	   0,0167295	79,8	   0,0166404	81,2
     33,1779	   0,0167929	80,7	   0,0169237	79,7
     33,1799	   0,0167039	79,7	   0,0168198	79,9
     33,1818	   0,0168157	80,9	   0,0167672	80,6
     33,1838	   0,0168285	80,4	   0,0167657	79,9
     33,1857	   0,0168632	80,4	   0,0169761	79,8
     33,1877	   0,0168631	80,5	   0,0168842	80,9
     33,1896	   0,0167077	80,5	   0,0170354	80,3
     33,1916	    0,017065	80,0	   0,0169054	82,2
     33,1936	   0,0169863	80,9	   0,0169602	80,9
     33,1955	   0,0169929	79,9	   0,0172343	80,3
     33,1975	   0,0169809	81,0	   0,0171995	81,1
     33,1994	   0,0170509	79,8	   0,0169175	80,4
     33,2014	   0,0170281	80,5	   0,0169243	81,5
     33,2033	   0,0171361	81,0	   0,0173236	80,8
     33,2053	   0,0166461	80,1	    0,017082	81,6
     33,2072	   0,0170529	81,7	   0,0171108	79,2
     33,2092	    0,017052	80,0	   0,0172798	81,4
     33,2111	   0,0170969	81,4	   0,0171935	80,1
     33,2131	   0,0170464	80,0	   0,0172473	81,6
     33,2151	   0,0171929	81,2	   0,0174416	80,5
      33,217	   0,0171882	80,8	   0,0171075	80,9
      33,219	   0,0172135	80,3	   0,0175842	81,5
     33,2209	   0,0170165	80,9	    0,017045	81,4
     33,2229	   0,0174483	80,7	   0,0173066	81,5
     33,2248	   0,0172139	80,6	    0,017463	80,4
     33,2268	   0,0172766	80,4	   0,0174913	80,7
     33,2287	   0,0172698	80,9	   0,0174778	81,3
     33,2307	    0,017104	81,7	   0,0177002	80,6
     33,2327	   0,0173966	80,5	   0,0174159	81,8
     33,2346	   0,0174432	80,9	   0,0178216	80,3
     33,2366	   0,0174266	81,0	   0,0174875	82,1
     33,2385	   0,0174164	80,9	   0,0175187	81,6
     33,2405	   0,0175748	80,4	   0,0172906	80,5
     33,2424	   0,0175045	81,3	   0,0176814	80,1
     33,2444	   0,0175662	80,4	   0,0174403	81,8
     33,2463	   0,0174832	81,4	   0,0174653	81,5
     33,2483	   0,0175621	81,1	   0,0174078	81,6
     33,2502	   0,0176548	81,2	   0,0176166	80,5
     33,2522	   0,0175389	81,3	   0,0179783	82,1
     33,2542	   0,0176565	80,5	    0,017407	80,7
     33,2561	   0,0177283	81,2	   0,0177819	80,7
     33,2581	    0,017682	81,5	   0,0176789	81,7
       33,26	   0,0176864	80,9	   0,0176688	81,4
      33,262	   0,0176977	81,9	   0,0177764	82,2
     33,2639	   0,0177293	81,0	   0,0179219	81,6
     33,2659	   0,0178313	81,4	   0,0177358	82,4
     33,2678	   0,0177251	81,1	   0,0179259	80,3
     33,2698	   0,0177246	81,6	   0,0178346	81,8
     33,2718	   0,0178642	80,7	   0,0178189	81,6
     33,2737	   0,0178765	82,1	   0,0178025	80,3
     33,2757	   0,0178845	81,0	   0,0180421	82,6
     33,2776	   0,0178072	81,6	   0,0179985	81,7
     33,2796	   0,0179241	81,3	   0,0180944	82,1
     33,2815	   0,0178272	81,5	   0,0182676	81,6
     33,2835	   0,0180624	82,2	   0,0182463	81,5
     33,2854	   0,0178766	81,3	   0,0184281	82,0
     33,2874	   0,0179555	81,6	   0,0182837	82,6
     33,2893	   0,0180694	81,9	   0,0183503	82,1
     33,2913	   0,0182103	80,6	   0,0179588	82,0
     33,2933	    0,018075	81,4	   0,0183812	82,3
     33,2952	   0,0177688	81,1	   0,0182872	82,3
     33,2972	   0,0181809	81,6	   0,0184977	82,0
     33,2991	   0,0181576	81,9	   0,0184894	81,4
     33,3011	   0,0181876	81,3	   0,0184133	82,1
      33,303	   0,0182586	82,0	   0,0184016	81,3
      33,305	   0,0182389	81,0	   0,0184383	81,6
     33,3069	   0,0183202	82,4	   0,0183394	82,5
     33,3089	    0,018396	81,9	   0,0183938	82,6
     33,3109	   0,0183788	81,8	   0,0184276	81,9
     33,3128	   0,0183058	81,6	   0,0182619	83,1
     33,3148	   0,0183829	81,1	   0,0184682	81,3
     33,3167	    0,018376	81,8	   0,0184365	82,0
     33,3187	   0,0183822	82,3	   0,0185738	83,8
     33,3206	   0,0185563	81,9	   0,0187003	81,6
     33,3226	   0,0182351	82,3	   0,0179714	82,8
     33,3245	   0,0184631	81,6	   0,0188677	82,3
     33,3265	   0,0184942	82,5	   0,0179144	82,6
     33,3284	   0,0185568	81,9	   0,0185254	83,0
     33,3304	   0,0184466	82,4	   0,0185295	82,2
     33,3324	   0,0186728	82,7	   0,0184438	82,7
     33,3343	   0,0187031	81,6	   0,0188902	82,3
     33,3363	   0,0186205	82,3	    0,018941	82,8
     33,3382	   0,0186375	81,8	   0,0189548	82,1
     33,3402	   0,0184743	82,9	   0,0189939	82,8
     33,3421	   0,0187545	82,9	   0,0191008	82,7
     33,3441	    0,018825	81,7	   0,0190466	82,7
      33,346	   0,0187763	82,9	   0,0189316	83,3
      33,348	   0,0189617	81,5	   0,0191605	82,7
       33,35	   0,0185925	81,5	   0,0189431	82,9
     33,3519	    0,018896	83,0	   0,0185483	81,5
     33,3539	   0,0187806	82,9	   0,0188471	82,7
     33,3558	   0,0186756	83,2	   0,0186618	81,8
     33,3578	   0,0188718	82,5	   0,0189249	82,7
     33,3597	   0,0188651	83,1	   0,0194096	83,7
     33,3617	   0,0190459	83,2	   0,0190584	82,8
     33,3636	   0,0191474	82,2	   0,0187545	82,0
     33,3656	   0,0189632	83,1	   0,0193954	83,1
     33,3675	   0,0190245	82,4	   0,0188981	83,6
     33,3695	   0,0191044	82,1	   0,0194411	83,8
     33,3715	   0,0190905	83,2	   0,0193579	82,9
     33,3734	   0,0192791	82,5	   0,0195247	82,5
     33,3754	   0,0191738	83,0	   0,0193981	82,0
     33,3773	   0,0193383	83,3	   0,0194983	83,8
     33,3793	   0,0192502	82,4	   0,0191655	82,2
     33,3812	   0,0194183	82,6	   0,0193731	83,1
     33,3832	   0,0193181	83,0	   0,0197148	83,8
     33,3851	   0,0190714	82,5	   0,0193212	83,5
     33,3871	   0,0194044	83,9	   0,0195614	83,6
     33,3891	   0,0194756	82,9	   0,0196273	83,7
      33,391	   0,0194532	82,5	   0,0194193	83,2
      33,393	   0,0195564	82,9	   0,0196269	83,1
     33,3949	   0,0194018	83,8	   0,0196255	83,2
     33,3969	   0,0194611	82,7	   0,0197138	83,9
     33,3988	    0,019651	83,5	   0,0197653	84,5
     33,4008	   0,0195792	83,7	   0,0195841	83,3
     33,4027	   0,0194429	84,1	   0,0196245	83,4
     33,4047	   0,0196688	82,4	   0,0198075	84,4
     33,4066	    0,019299	84,0	   0,0199999	84,6
     33,4086	    0,019659	83,3	    0,019724	83,2
     33,4106	   0,0197916	83,5	   0,0201769	83,1
     33,4125	   0,0197243	83,2	   0,0199278	84,1
     33,4145	    0,019859	83,2	   0,0199931	83,2
     33,4164	    0,019706	84,2	   0,0201259	83,9
     33,4184	    0,019938	83,4	   0,0201397	84,4
     33,4203	   0,0198991	83,4	   0,0200051	84,3
     33,4223	   0,0199481	83,8	   0,0200256	84,0
