X-Data [Hz]	Piezo (M - Filtered) [mV]	Phase [Deg]	Piezo (M - Filtered) [mV]	Phase [Deg]	
	002: [07-09-24 09:01]		003: [07-09-24 09:04]	
        40,5	   0,0354956	-114,1	   0,0364392	-97,1
     40,5029	   0,0364787	-116,3	   0,0374347	-96,5
     40,5059	   0,0360156	-99,1	   0,0397744	-109,3
     40,5088	   0,0374526	-105,7	   0,0373417	-98,6
     40,5117	   0,0385646	-115,0	   0,0373298	-97,3
     40,5147	   0,0375813	-99,7	   0,0385094	-114,3
     40,5176	    0,037751	-103,8	   0,0392506	-104,9
     40,5205	   0,0399204	-114,0	   0,0382029	-99,3
     40,5235	   0,0375929	-100,9	   0,0391594	-115,7
     40,5264	   0,0386144	-99,0	   0,0391503	-105,1
     40,5293	   0,0395018	-111,0	   0,0377637	-96,0
     40,5323	   0,0395692	-103,0	   0,0400622	-109,5
     40,5352	    0,038048	-97,4	   0,0379908	-97,9
     40,5381	   0,0399674	-111,3	   0,0403655	-101,5
     40,5411	   0,0388557	-105,6	   0,0400177	-111,4
      40,544	   0,0393823	-101,0	   0,0384142	-97,8
     40,5469	   0,0402316	-111,1	   0,0389715	-103,7
     40,5499	   0,0394699	-109,6	   0,0395583	-102,4
     40,5528	   0,0390911	-111,5	    0,038894	-96,3
     40,5557	   0,0403121	-113,2	   0,0392864	-100,1
     40,5587	    0,040115	-108,2	   0,0408624	-103,0
     40,5616	   0,0393466	-97,2	   0,0394342	-98,5
     40,5645	    0,041354	-110,9	   0,0396417	-101,4
     40,5674	   0,0396649	-104,2	    0,038296	-102,5
     40,5704	   0,0401097	-98,3	     0,04044	-94,4
     40,5733	   0,0410679	-108,1	   0,0406565	-105,2
     40,5762	   0,0398672	-104,2	   0,0431321	-115,3
     40,5792	    0,040121	-96,6	   0,0407092	-101,9
     40,5821	   0,0410209	-108,1	   0,0411395	-108,2
      40,585	   0,0396175	-104,3	   0,0396974	-100,2
      40,588	   0,0414995	-96,9	   0,0393694	-98,1
     40,5909	   0,0410617	-111,8	   0,0412606	-106,6
     40,5938	   0,0388211	-100,3	   0,0398473	-95,7
     40,5968	   0,0395289	-98,1	   0,0394287	-102,7
     40,5997	   0,0412445	-110,6	    0,041192	-112,8
     40,6026	    0,041502	-104,3	   0,0386619	-96,3
     40,6056	   0,0420395	-113,0	   0,0420311	-105,0
     40,6085	   0,0419654	-114,6	   0,0427766	-116,1
     40,6114	   0,0420106	-104,9	   0,0406459	-99,0
     40,6144	   0,0414464	-111,8	    0,042017	-106,9
     40,6173	   0,0423052	-108,0	   0,0437534	-112,4
     40,6202	   0,0422236	-103,2	   0,0411321	-98,5
     40,6232	   0,0421711	-113,4	   0,0430639	-109,7
     40,6261	   0,0412821	-109,5	   0,0413323	-113,8
      40,629	   0,0405825	-101,5	   0,0407429	-104,6
      40,632	   0,0433976	-113,3	    0,042293	-110,4
     40,6349	   0,0406665	-111,1	   0,0430108	-111,1
     40,6378	   0,0406218	-102,6	   0,0431197	-108,5
     40,6408	   0,0430865	-114,5	   0,0423513	-116,6
     40,6437	   0,0419804	-109,0	   0,0417573	-106,3
     40,6466	   0,0408976	-96,8	   0,0454632	-112,0
     40,6496	   0,0435596	-110,9	   0,0429973	-113,9
     40,6525	   0,0417496	-103,3	   0,0431668	-102,7
     40,6554	    0,041756	-101,1	   0,0434538	-111,5
     40,6584	   0,0440297	-107,3	   0,0416742	-106,9
     40,6613	   0,0419924	-98,1	   0,0420444	-97,8
     40,6642	   0,0406901	-99,7	   0,0428284	-102,8
     40,6672	   0,0426958	-106,7	   0,0417482	-102,0
     40,6701	   0,0414617	-99,2	   0,0412639	-98,8
      40,673	   0,0425704	-104,1	    0,043214	-108,1
      40,676	   0,0435525	-103,7	   0,0428641	-98,9
     40,6789	   0,0415527	-97,8	   0,0417893	-98,5
     40,6818	   0,0420011	-105,1	   0,0437722	-110,9
     40,6847	   0,0425637	-98,7	   0,0424362	-99,5
     40,6877	   0,0422351	-102,0	   0,0422121	-103,8
     40,6906	   0,0442019	-110,5	   0,0432849	-102,6
     40,6936	   0,0423345	-97,3	   0,0434079	-97,4
     40,6965	   0,0435599	-106,2	   0,0451295	-104,0
