X-Data [Hz]	Laser (M - Filtered) [m/s]	Phase [Deg]	Laser (M - Filtered) [m/s]	Phase [Deg]	
	003: [06-04-24 20:09]		005: [06-04-24 20:14]	
         100	  0,00326133	64,8	  0,00345895	66,5
     100,108	  0,00396103	69,8	  0,00436658	64,5
     100,215	  0,00358749	69,2	  0,00416823	67,5
     100,323	  0,00379095	70,4	  0,00414697	68,5
      100,43	   0,0039365	67,7	  0,00376662	71,8
     100,538	  0,00391485	66,6	  0,00364657	74,4
     100,645	  0,00371124	69,8	  0,00407374	73,3
     100,753	  0,00395815	72,9	  0,00421279	63,6
      100,86	  0,00402652	70,2	  0,00413564	61,2
     100,968	  0,00389195	65,2	  0,00407405	71,6
     101,075	  0,00384851	59,6	  0,00417227	67,6
     101,183	  0,00374656	66,9	  0,00381689	65,4
      101,29	  0,00380764	67,4	  0,00427895	63,8
     101,398	  0,00403929	72,0	  0,00422027	69,4
     101,505	  0,00404016	62,1	  0,00429116	66,2
     101,613	  0,00413803	73,3	  0,00417131	57,9
      101,72	  0,00388441	65,2	  0,00420718	64,5
     101,828	  0,00436756	64,9	  0,00430104	69,9
     101,935	  0,00427099	68,9	  0,00390065	64,0
     102,043	  0,00409916	63,4	  0,00421265	69,3
     102,151	  0,00450926	68,9	   0,0042297	65,4
     102,258	   0,0040809	71,5	  0,00451362	65,9
     102,366	  0,00419639	62,2	  0,00449513	68,2
     102,473	  0,00428725	65,8	  0,00422402	68,1
     102,581	  0,00438246	61,0	  0,00452833	67,6
     102,688	  0,00447688	65,0	  0,00419828	65,2
     102,796	  0,00441642	71,4	  0,00456946	66,8
     102,903	  0,00437993	64,0	  0,00435963	69,1
     103,011	  0,00455668	62,6	  0,00469216	62,5
     103,118	  0,00461021	64,5	  0,00475957	69,0
     103,226	  0,00446049	66,2	  0,00458455	68,8
     103,333	  0,00404532	67,0	  0,00458821	69,6
     103,441	    0,004709	71,7	   0,0041402	67,7
     103,548	  0,00470353	60,6	  0,00423172	68,0
     103,656	  0,00417396	64,9	   0,0041973	68,7
     103,763	  0,00441712	60,7	  0,00436532	64,8
     103,871	   0,0043828	63,7	  0,00415358	68,6
     103,978	  0,00414494	68,6	  0,00441572	67,3
     104,086	  0,00422717	63,5	  0,00472056	64,2
     104,194	  0,00469243	63,3	  0,00467925	67,6
     104,301	  0,00450094	65,1	  0,00446179	66,7
     104,409	  0,00417093	74,2	  0,00485945	69,1
     104,516	   0,0044001	71,0	  0,00530767	70,1
     104,624	  0,00434646	65,4	  0,00427735	64,7
     104,731	   0,0049793	70,4	  0,00496572	61,1
     104,839	   0,0045988	76,4	  0,00408171	60,7
     104,946	   0,0047254	68,9	  0,00489698	67,6
     105,054	  0,00494051	67,5	  0,00459049	62,9
     105,161	  0,00457603	64,0	  0,00494969	69,6
     105,269	  0,00501902	65,0	  0,00433507	66,4
     105,376	  0,00459567	65,1	  0,00501023	67,3
     105,484	  0,00499698	62,0	  0,00453487	64,7
     105,591	  0,00482864	69,8	  0,00488818	68,2
     105,699	  0,00446953	64,1	    0,004634	62,7
     105,806	  0,00517596	62,1	  0,00526638	66,7
     105,914	  0,00489877	68,5	  0,00459916	68,1
     106,022	  0,00503409	62,2	  0,00481649	64,1
     106,129	  0,00437015	66,0	  0,00456716	62,5
     106,237	   0,0050737	67,0	   0,0051487	63,6
     106,344	  0,00514224	66,0	  0,00524907	67,6
     106,452	  0,00441354	71,8	  0,00494045	63,3
     106,559	  0,00489573	67,7	  0,00494781	63,0
     106,667	  0,00521624	70,1	  0,00500957	67,7
     106,774	  0,00484943	70,9	   0,0048703	69,3
     106,882	  0,00492199	65,9	  0,00521217	67,0
     106,989	   0,0049481	65,3	  0,00489498	68,5
     107,097	  0,00471264	65,7	  0,00532503	66,6
     107,204	  0,00483006	62,1	  0,00501529	65,0
     107,312	  0,00494402	64,5	  0,00496709	62,8
     107,419	  0,00497894	63,7	  0,00503921	61,2
     107,527	  0,00532002	61,8	  0,00528086	64,9
     107,634	  0,00515156	66,3	  0,00507617	62,8
     107,742	  0,00519313	72,1	   0,0052522	67,7
     107,849	  0,00489299	67,9	  0,00543732	64,5
     107,957	  0,00493863	62,0	  0,00480588	62,8
     108,065	  0,00557521	66,4	  0,00511149	65,4
     108,172	  0,00521982	62,4	  0,00567538	63,5
      108,28	  0,00521174	64,8	  0,00511623	66,7
     108,387	   0,0053709	61,9	  0,00508304	62,6
     108,495	  0,00512403	68,0	  0,00541269	64,9
     108,602	  0,00515875	64,0	  0,00519511	63,9
      108,71	  0,00538296	64,7	  0,00536977	65,9
     108,817	  0,00532782	65,2	  0,00576383	70,9
     108,925	  0,00531863	65,7	  0,00559589	63,6
     109,032	  0,00546308	64,7	  0,00577101	67,1
      109,14	  0,00523318	68,9	  0,00566224	68,6
     109,247	  0,00478575	66,2	   0,0053196	60,1
     109,355	  0,00576473	67,1	  0,00536996	63,1
     109,462	  0,00532004	62,1	  0,00547953	62,2
      109,57	  0,00511298	61,8	  0,00568648	66,5
     109,677	  0,00537171	64,6	  0,00571816	65,1
     109,785	  0,00503042	68,3	  0,00566523	67,4
     109,892	  0,00564237	68,3	  0,00567456	66,1
         110	  0,00540721	62,1	  0,00583311	67,8
     110,108	   0,0057571	63,6	  0,00564131	64,7
     110,215	  0,00587702	61,0	  0,00590573	62,7
     110,323	  0,00544156	61,3	  0,00538807	62,0
      110,43	  0,00574509	64,9	  0,00561344	67,1
     110,538	  0,00563369	63,1	  0,00564386	65,6
     110,645	  0,00569012	69,4	  0,00579815	67,3
     110,753	  0,00586705	59,8	   0,0061933	65,2
      110,86	  0,00586235	63,9	  0,00606566	64,3
     110,968	    0,005639	65,4	  0,00617397	67,0
     111,075	  0,00581404	63,9	  0,00613587	65,8
     111,183	  0,00563297	59,3	  0,00599765	62,8
      111,29	  0,00540957	59,9	  0,00557918	63,7
     111,398	  0,00635011	62,6	  0,00647998	65,4
     111,505	  0,00589985	66,5	   0,0063595	71,7
     111,613	  0,00595154	63,1	  0,00566286	56,7
      111,72	  0,00577042	61,8	  0,00644173	68,1
     111,828	  0,00601169	65,3	  0,00611681	64,1
     111,935	  0,00619691	64,4	  0,00625974	64,7
     112,043	  0,00632831	69,3	  0,00606354	64,5
     112,151	  0,00601452	66,0	  0,00615661	65,4
     112,258	  0,00567114	60,0	  0,00633557	67,9
     112,366	  0,00635434	68,7	  0,00624543	66,7
     112,473	  0,00640143	62,1	  0,00646138	65,2
     112,581	  0,00608569	62,4	  0,00646222	63,3
     112,688	  0,00619178	62,1	    0,006276	61,8
     112,796	   0,0062022	65,3	  0,00654533	65,0
     112,903	  0,00604523	62,8	  0,00631142	60,2
     113,011	  0,00600478	64,1	   0,0064093	63,0
     113,118	  0,00648794	66,7	  0,00670294	65,4
     113,226	  0,00632334	67,7	  0,00666908	63,5
     113,333	  0,00644496	63,0	  0,00662418	64,7
     113,441	  0,00665353	67,5	  0,00643952	57,2
     113,548	  0,00662369	64,8	  0,00680754	64,1
     113,656	  0,00697929	68,1	  0,00674895	60,4
     113,763	  0,00672258	69,9	  0,00665712	65,2
     113,871	   0,0064532	63,6	   0,0067768	64,0
     113,978	  0,00667711	60,3	  0,00690252	64,0
     114,086	  0,00675349	65,6	  0,00686361	61,6
     114,194	   0,0064864	63,9	  0,00671026	65,5
     114,301	  0,00689873	63,2	  0,00683096	62,5
     114,409	  0,00668838	63,8	  0,00713245	62,0
     114,516	  0,00662256	62,8	  0,00691917	63,2
     114,624	  0,00671107	64,4	  0,00719199	63,3
     114,731	  0,00662047	56,2	  0,00692705	63,9
     114,839	  0,00694894	64,7	  0,00703887	62,7
     114,946	  0,00701143	63,2	   0,0072999	65,7
     115,054	  0,00694039	64,7	  0,00714245	64,5
     115,161	  0,00695104	65,4	  0,00731446	61,8
     115,269	  0,00716357	64,9	  0,00764049	62,9
     115,376	  0,00713397	65,8	  0,00733027	66,4
     115,484	  0,00689103	58,3	  0,00748976	63,3
     115,591	  0,00764325	67,6	  0,00750556	61,7
     115,699	  0,00740546	60,3	  0,00774603	62,3
