X-Data [Hz]	Piezo (M - Filtered) [mV]	Phase [Deg]	Piezo (M - Filtered) [mV]	Phase [Deg]	
	002: [07-09-24 18:06]		003: [07-09-24 18:09]	
        41,5	       39,31	-102,9	     42,5976	-102,8
      41,502	     39,4144	-103,9	     42,6144	-102,5
     41,5039	     39,8953	-102,8	     42,6805	-102,1
     41,5059	     41,1126	-101,9	      42,857	-103,3
     41,5078	     41,8589	-102,4	     43,0513	-103,3
     41,5098	     42,1822	-102,3	     43,1366	-102,2
     41,5117	     42,3995	-103,1	     43,1108	-101,4
     41,5137	     42,4597	-103,0	     43,1662	-101,7
     41,5156	     42,4421	-102,9	      43,401	-102,7
     41,5176	     42,6143	-101,9	     43,2978	-102,2
     41,5196	     42,7848	-101,5	     43,3653	-102,1
     41,5215	     42,8318	-103,3	     43,4356	-101,0
     41,5235	     43,0008	-102,0	     43,5868	-101,8
     41,5254	     43,2524	-103,0	     43,8239	-102,7
     41,5274	     43,3004	-101,8	     43,8968	-101,5
     41,5293	     43,3731	-103,0	     43,8814	-102,3
     41,5313	     43,4149	-102,6	     43,8213	-101,7
     41,5332	     43,5554	-102,2	     44,0268	-102,2
     41,5352	     43,6649	-103,2	     44,2532	-102,0
     41,5371	     43,6932	-102,1	     44,3548	-102,3
     41,5391	     43,7203	-102,6	     44,4805	-103,2
     41,5411	      43,703	-102,3	     44,3584	-101,2
      41,543	     44,0492	-102,4	     44,5077	-101,5
      41,545	     44,1441	-102,8	     44,6774	-101,7
     41,5469	     44,2012	-102,0	      44,818	-101,7
     41,5489	     44,1666	-102,6	     44,7782	-101,6
     41,5508	     44,2059	-101,4	     44,9638	-101,4
     41,5528	     44,4273	-102,1	      45,141	-101,4
     41,5547	        44,5	-102,7	     45,0264	-100,5
     41,5567	     44,4363	-102,2	     45,1936	-102,5
     41,5587	     44,6855	-102,2	     45,3894	-101,6
     41,5606	     44,7941	-101,0	     45,5351	-102,0
     41,5626	     45,0013	-101,3	     45,6496	-101,7
     41,5645	     45,0014	-101,8	     45,5792	-100,8
     41,5665	     45,0896	-101,0	     45,8724	-102,0
     41,5684	     45,2696	-102,1	     46,0156	-101,1
     41,5704	     45,4347	-100,9	     45,9365	-101,7
     41,5723	     45,5044	-101,9	      46,055	-101,8
     41,5743	     45,4163	-101,6	     46,1175	-100,9
     41,5762	     45,5023	-101,6	       46,26	-101,2
     41,5782	     45,8652	-101,5	     46,5027	-101,3
     41,5802	     45,8725	-101,4	     46,6593	-101,5
