X-Data [Hz]	Piezo (M - Filtered) [mV]	Phase [Deg]	Piezo (M - Filtered) [mV]	Phase [Deg]	
	002: [07-10-24 10:27]		003: [07-10-24 10:30]	
        41,5	     1118,76	-36,0	     1139,23	-15,8
      41,502	     1033,95	-25,3	     1104,63	-22,5
     41,5039	     1078,77	-33,7	     1045,97	-16,9
     41,5059	      1079,4	-25,0	     1119,68	-32,4
     41,5078	      1141,1	-30,8	     1080,79	-22,4
     41,5098	     1124,66	-38,1	     1105,04	-36,0
     41,5117	     1057,84	-19,3	     1129,09	-31,6
     41,5137	     1138,46	-34,7	     1086,83	-25,2
     41,5156	     1039,44	-16,2	     1137,87	-32,9
     41,5176	      1098,5	-18,0	     1056,66	-21,2
     41,5196	     1057,14	-12,2	      1110,7	-36,4
     41,5215	     1077,17	-18,1	     1069,54	-13,7
     41,5235	     1062,16	-26,9	     1102,17	-30,3
     41,5254	     1050,93	-11,9	     1139,26	-34,6
     41,5274	      1115,6	-28,3	     1070,68	-18,6
     41,5293	     1075,99	-15,5	     1120,01	-23,0
     41,5313	     1186,73	-34,6	     1066,89	-14,2
     41,5332	     1142,65	-32,9	     1070,47	-20,8
     41,5352	     1124,13	-31,5	     1094,51	-19,3
     41,5371	      1131,4	-38,0	     1077,86	-18,0
     41,5391	     1091,31	-20,3	     1098,35	-22,7
     41,5411	     1137,99	-26,3	     1054,93	-15,7
      41,543	     1061,67	-11,1	     1167,05	-32,4
      41,545	     1118,95	-25,1	     1112,73	-15,7
     41,5469	     1078,73	-17,2	      1122,1	-37,7
     41,5489	     1093,83	-13,6	     1128,01	-31,1
     41,5508	     1114,24	-24,7	     1123,36	-26,5
     41,5528	     1064,39	-17,7	     1159,39	-31,5
     41,5547	     1163,56	-34,2	     1079,19	-15,6
     41,5567	     1105,06	-28,8	      1128,1	-27,0
     41,5587	     1161,89	-32,3	     1076,19	-14,3
     41,5606	     1156,23	-38,8	     1088,57	-24,3
     41,5626	     1118,14	-13,0	     1106,11	-19,1
     41,5645	     1188,91	-29,5	     1094,57	-14,7
     41,5665	     1088,38	-15,5	     1160,14	-27,2
     41,5684	      1070,8	-21,3	     1108,65	-17,5
     41,5704	     1079,77	-24,7	     1178,38	-36,1
     41,5723	     1089,91	-10,5	     1176,13	-27,1
     41,5743	      1167,9	-30,2	      1161,5	-29,1
     41,5762	      1088,4	-19,2	     1192,72	-31,2
     41,5782	     1160,23	-35,3	     1142,59	-21,0
     41,5802	     1133,65	-32,1	     1188,96	-30,7
     41,5821	     1160,93	-24,3	     1119,81	-14,3
     41,5841	     1206,06	-29,9	     1142,32	-26,6
      41,586	     1112,49	-12,9	     1195,39	-29,2
      41,588	     1202,57	-30,6	     1105,47	-16,7
     41,5899	     1103,63	-19,6	     1178,17	-24,1
     41,5919	     1117,32	-19,6	     1118,53	-16,9
     41,5938	     1130,71	-26,2	     1130,08	-23,1
     41,5958	     1118,92	-18,3	     1166,31	-22,2
     41,5978	     1152,09	-25,5	     1197,72	-34,6
     41,5997	     1140,17	-27,7	     1193,86	-28,2
     41,6017	     1126,33	-12,6	     1161,99	-21,5
     41,6036	     1182,46	-30,9	     1193,03	-34,2
     41,6056	     1126,88	-22,2	     1174,21	-26,7
     41,6075	     1162,58	-31,1	     1194,03	-32,7
     41,6095	     1215,89	-33,8	     1210,01	-29,4
     41,6114	     1163,75	-22,5	     1151,32	-22,0
     41,6134	     1132,28	-24,4	     1183,87	-28,2
     41,6153	     1115,61	-15,4	     1114,23	-16,7
     41,6173	     1224,93	-34,2	     1125,37	-19,5
     41,6193	     1184,25	-18,8	     1181,66	-22,2
     41,6212	     1132,51	-21,5	     1139,37	-12,8
     41,6232	     1128,37	-26,9	     1226,47	-35,0
