X-Data [Hz]	Laser (M - Filtered) [m/s]	Phase [Deg]	Laser (M - Filtered) [m/s]	Phase [Deg]	
	003: [06-27-24 09:52]		005: [06-27-24 09:56]	
         155	   0,0308269	58,1	   0,0298282	58,9
     155,029	   0,0336059	58,9	   0,0299847	56,9
     155,059	   0,0345807	59,3	   0,0307967	58,0
     155,088	   0,0351809	59,8	    0,030989	59,0
     155,117	   0,0350884	60,7	   0,0309618	55,8
     155,147	   0,0354229	57,9	   0,0311065	55,7
     155,176	   0,0354652	57,5	   0,0309913	55,9
     155,205	   0,0356114	57,9	   0,0306301	59,0
     155,235	   0,0365766	59,9	   0,0310329	57,2
     155,264	   0,0377125	58,2	   0,0308743	60,3
     155,293	   0,0380571	55,4	   0,0315406	58,3
     155,323	   0,0382149	56,2	    0,032071	56,7
     155,352	   0,0385413	59,1	   0,0324328	59,1
     155,381	   0,0385249	60,4	   0,0327221	57,9
     155,411	   0,0388762	59,0	    0,032986	56,5
      155,44	    0,039293	57,2	   0,0330498	57,0
     155,469	   0,0397171	57,9	    0,032492	57,6
     155,499	   0,0393791	59,5	    0,032999	56,3
     155,528	   0,0397962	61,0	   0,0333815	57,3
     155,557	   0,0400683	60,8	   0,0336904	56,6
     155,587	   0,0406329	58,2	   0,0344225	55,9
     155,616	   0,0409038	59,6	   0,0340552	58,0
     155,645	    0,041018	58,9	   0,0340723	58,0
     155,674	   0,0416433	59,2	   0,0342295	56,8
     155,704	   0,0421551	58,5	   0,0345616	60,5
     155,733	   0,0419157	59,5	   0,0349917	57,9
     155,762	   0,0427235	56,1	   0,0350494	57,9
     155,792	   0,0433503	62,7	   0,0351291	60,0
     155,821	   0,0432752	58,7	   0,0356784	54,9
      155,85	   0,0437787	58,3	   0,0359655	60,5
      155,88	   0,0442097	57,9	   0,0360585	59,1
     155,909	   0,0447074	59,5	   0,0365203	57,1
     155,938	   0,0453856	59,8	   0,0367337	57,3
     155,968	   0,0457584	60,4	   0,0369908	56,5
     155,997	   0,0455721	58,5	   0,0378323	59,3
     156,026	   0,0459982	58,0	   0,0381483	58,7
     156,056	   0,0464965	58,0	    0,038028	58,7
     156,085	   0,0467296	58,0	   0,0380862	57,5
     156,114	    0,047157	59,8	    0,038851	58,2
     156,144	   0,0480107	57,2	   0,0392289	56,9
     156,173	   0,0483248	57,0	   0,0392442	58,3
     156,202	    0,048563	61,1	   0,0396739	56,4
     156,232	   0,0494303	60,2	   0,0399962	58,4
     156,261	   0,0494223	59,5	    0,040639	56,6
      156,29	   0,0504249	60,6	   0,0414796	59,2
      156,32	   0,0508438	61,0	   0,0414452	59,5
     156,349	   0,0519312	59,7	   0,0415664	58,0
     156,378	   0,0523602	60,5	    0,041387	58,7
     156,408	   0,0519545	57,6	   0,0421309	57,0
     156,437	   0,0527468	59,5	   0,0422869	58,3
     156,466	   0,0523984	59,8	   0,0429482	59,0
     156,496	   0,0532774	59,9	   0,0435099	58,0
     156,525	   0,0548903	58,4	   0,0436282	57,1
     156,554	   0,0547403	60,3	   0,0446742	58,4
     156,584	   0,0559633	58,8	   0,0442567	56,8
     156,613	   0,0559725	58,6	     0,04473	59,6
     156,642	   0,0568355	57,8	   0,0453489	58,3
     156,672	   0,0569467	58,6	   0,0460312	58,4
     156,701	   0,0586701	59,2	   0,0458663	57,1
      156,73	   0,0588459	60,1	   0,0467535	57,0
      156,76	   0,0594648	59,2	    0,047732	58,7
     156,789	   0,0596349	59,0	   0,0482309	58,0
     156,818	   0,0605356	59,3	   0,0477404	58,9
     156,848	   0,0606989	59,2	   0,0482612	59,4
     156,877	   0,0632245	58,8	   0,0495549	56,5
     156,906	   0,0621986	61,5	   0,0493037	57,9
     156,935	   0,0636397	61,4	   0,0503248	57,9
     156,965	   0,0631632	59,9	   0,0506475	58,8
     156,994	     0,06506	60,8	   0,0509893	60,6
     157,023	   0,0663015	60,1	   0,0519208	60,4
     157,053	   0,0653678	62,6	   0,0530371	60,0
     157,082	    0,067601	60,7	   0,0531587	59,8
     157,111	   0,0682541	61,0	   0,0534305	58,5
     157,141	   0,0696109	59,2	   0,0538757	58,5
      157,17	   0,0697532	60,7	   0,0552236	57,2
     157,199	   0,0706188	60,8	   0,0561279	57,3
     157,229	   0,0717081	60,4	   0,0560456	59,8
     157,258	   0,0725544	59,9	   0,0562599	61,1
     157,287	   0,0734919	59,8	   0,0572205	60,3
     157,317	   0,0742564	61,7	   0,0577743	58,2
     157,346	   0,0766416	59,3	   0,0583094	59,8
     157,375	   0,0767448	60,6	    0,059048	61,1
     157,405	   0,0771876	61,4	   0,0599625	59,8
     157,434	   0,0785286	60,7	   0,0604985	58,3
     157,463	   0,0789384	60,3	   0,0608323	60,4
     157,493	   0,0803528	63,8	   0,0625091	59,6
     157,522	   0,0814162	62,8	   0,0629169	58,4
     157,551	   0,0823365	61,1	   0,0634852	59,6
     157,581	   0,0844039	62,5	   0,0648058	60,0
      157,61	   0,0852048	62,8	   0,0655614	59,1
     157,639	   0,0858067	61,0	   0,0666905	60,4
     157,669	   0,0874668	61,4	   0,0667919	60,9
     157,698	   0,0882682	61,2	   0,0682873	61,7
     157,727	   0,0898035	62,6	   0,0689885	59,9
     157,757	   0,0909489	63,7	   0,0703935	61,2
     157,786	   0,0921103	62,4	   0,0711605	58,6
     157,815	   0,0935371	63,6	    0,071675	60,2
     157,845	   0,0945452	63,1	   0,0730258	61,0
     157,874	   0,0965941	62,6	   0,0741862	59,1
     157,903	   0,0973509	62,6	   0,0743975	60,1
     157,933	   0,0989768	62,3	   0,0756358	60,0
     157,962	    0,100616	63,5	   0,0764476	61,3
     157,991	    0,102504	62,7	   0,0780579	61,2
     158,021	    0,103247	63,0	   0,0782063	59,7
      158,05	    0,103973	63,8	   0,0806861	60,3
     158,079	    0,107302	62,0	   0,0806737	62,5
     158,109	    0,107308	63,1	   0,0818426	61,5
     158,138	    0,110261	66,3	   0,0837061	60,5
     158,167	    0,109961	64,5	   0,0841274	62,7
     158,196	    0,112354	64,1	   0,0855618	62,4
     158,226	    0,114006	63,8	   0,0863631	60,2
     158,255	    0,114392	64,7	   0,0891776	62,1
     158,284	    0,117236	65,2	   0,0894348	61,9
     158,314	    0,118159	63,9	   0,0903835	62,2
     158,343	     0,11989	66,1	   0,0925427	63,2
     158,372	    0,121511	64,2	   0,0925243	60,0
     158,402	    0,123415	65,6	   0,0955511	61,7
     158,431	    0,124938	65,8	   0,0960991	60,8
      158,46	    0,126886	65,9	   0,0987676	61,3
      158,49	    0,129288	65,4	    0,100066	65,3
     158,519	    0,130844	65,1	    0,102096	60,8
     158,548	     0,13214	65,5	    0,102488	64,4
     158,578	     0,13371	66,9	    0,103501	62,5
     158,607	    0,135489	65,4	    0,105561	64,4
     158,636	    0,136617	67,4	    0,106501	61,8
     158,666	    0,138569	66,5	    0,109269	62,8
     158,695	    0,140257	66,7	    0,110201	61,7
     158,724	    0,142158	65,8	    0,111771	64,7
     158,754	    0,144234	67,0	    0,113129	62,9
     158,783	    0,145977	67,2	    0,115163	63,5
     158,812	    0,147991	66,2	    0,117321	61,2
     158,842	    0,149659	67,0	    0,118405	64,5
     158,871	    0,151893	64,9	    0,120334	61,1
       158,9	    0,152711	67,6	    0,121148	65,1
      158,93	    0,155114	65,2	    0,122778	65,1
     158,959	    0,157152	69,6	    0,124857	65,5
     158,988	    0,158285	66,7	    0,127264	62,8
     159,018	    0,161199	68,4	    0,128432	64,7
     159,047	    0,160787	69,4	    0,129532	65,9
     159,076	    0,163377	67,5	    0,131452	62,2
     159,106	    0,165283	68,7	    0,133413	64,6
     159,135	    0,167088	68,8	    0,134111	62,7
     159,164	    0,169515	69,2	    0,136725	65,6
     159,194	    0,170221	67,1	    0,138614	67,6
     159,223	    0,173372	66,5	    0,139872	65,3
     159,252	    0,173719	70,3	    0,142784	66,1
     159,282	     0,17656	70,3	     0,14352	66,3
     159,311	    0,178442	67,8	    0,146272	67,0
      159,34	    0,179842	71,6	    0,148103	66,2
