X-Data [Hz]	Piezo (M - Filtered) [mV]	Phase [Deg]	Piezo (M - Filtered) [mV]	Phase [Deg]	
	002: [07-09-24 17:58]		003: [07-09-24 18:01]	
        41,5	      3,8774	-102,8	     4,20724	-102,9
      41,502	     3,94971	-102,9	     4,21148	-103,3
     41,5039	     4,02544	-102,2	     4,20881	-104,0
     41,5059	     4,12358	-103,3	     4,23626	-103,2
     41,5078	     4,15326	-103,3	     4,23163	-102,2
     41,5098	     4,18971	-103,4	     4,25276	-104,1
     41,5117	     4,20475	-103,4	     4,26499	-103,1
     41,5137	      4,2235	-102,3	     4,25081	-103,5
     41,5156	     4,23065	-103,0	     4,25389	-103,9
     41,5176	     4,25871	-103,1	     4,28052	-103,0
     41,5196	     4,28401	-103,4	     4,28994	-103,1
     41,5215	     4,29184	-102,6	     4,29019	-103,3
     41,5235	     4,28275	-102,8	     4,30145	-104,1
     41,5254	     4,28248	-103,5	     4,32411	-102,6
     41,5274	     4,29153	-102,5	     4,33256	-102,6
     41,5293	     4,32122	-102,7	     4,33932	-102,4
     41,5313	     4,33329	-102,9	     4,35368	-102,6
     41,5332	     4,34089	-102,8	     4,35629	-103,3
     41,5352	     4,34153	-102,7	     4,35541	-102,9
     41,5371	     4,34538	-102,4	     4,36783	-103,2
     41,5391	     4,35953	-103,3	      4,3764	-102,3
     41,5411	     4,37997	-103,4	     4,39787	-101,9
      41,543	     4,39593	-102,6	     4,41819	-103,0
      41,545	     4,39896	-103,7	     4,41815	-102,9
     41,5469	     4,38286	-102,1	     4,40771	-102,9
     41,5489	     4,40456	-103,0	     4,42282	-102,6
     41,5508	      4,4221	-102,7	     4,43831	-102,4
     41,5528	     4,43648	-103,4	     4,45781	-102,6
     41,5547	     4,43848	-102,9	     4,47262	-102,9
     41,5567	     4,44102	-102,4	     4,47714	-102,8
     41,5587	     4,45044	-102,6	     4,48211	-102,1
     41,5606	     4,45721	-101,9	     4,48933	-102,7
     41,5626	      4,4901	-102,9	     4,50267	-101,9
     41,5645	     4,48515	-103,4	     4,49618	-101,7
     41,5665	     4,48399	-102,3	     4,51278	-103,3
     41,5684	     4,49111	-102,6	     4,53751	-102,7
     41,5704	     4,49912	-101,3	     4,55102	-102,9
     41,5723	     4,52731	-101,9	     4,56417	-102,2
     41,5743	     4,55279	-102,5	     4,57629	-102,2
     41,5762	     4,55777	-102,2	     4,58926	-102,3
     41,5782	     4,54337	-102,5	     4,58355	-102,2
     41,5802	     4,54684	-101,6	     4,57528	-102,6
     41,5821	     4,56902	-101,4	     4,58375	-101,3
     41,5841	     4,56902	-102,0	     4,58909	-102,1
      41,586	     4,60183	-102,4	     4,63402	-101,9
      41,588	     4,61564	-102,5	     4,65025	-101,6
     41,5899	     4,62648	-100,9	     4,64202	-102,6
     41,5919	     4,63534	-101,5	     4,63984	-101,9
     41,5938	     4,63385	-102,1	     4,66556	-101,9
     41,5958	     4,61882	-101,5	     4,66956	-101,9
     41,5978	     4,64723	-102,3	     4,68824	-101,9
     41,5997	     4,67037	-101,8	     4,69372	-102,0
     41,6017	      4,6931	-101,7	     4,69366	-101,6
     41,6036	     4,69202	-102,2	     4,70715	-101,9
     41,6056	     4,69011	-101,1	     4,73236	-102,7
     41,6075	     4,69536	-101,4	     4,74992	-100,8
     41,6095	     4,72538	-101,3	     4,76097	-101,5
     41,6114	     4,75067	-101,8	     4,77194	-101,1
     41,6134	     4,75045	-101,0	     4,79459	-101,5
     41,6153	     4,76802	-100,6	      4,8006	-101,0
     41,6173	     4,77659	-101,9	      4,7885	-100,8
     41,6193	     4,77078	-100,8	     4,79967	-101,5
     41,6212	     4,78198	-101,8	     4,82738	-100,7
     41,6232	      4,7879	-102,2	     4,83937	-102,6
     41,6251	     4,80928	-100,4	     4,86255	-102,1
     41,6271	     4,83062	-101,5	     4,86428	-100,4
      41,629	     4,83411	-100,6	     4,88608	-100,9
      41,631	     4,84673	-100,7	     4,89332	-100,5
     41,6329	     4,87213	-101,3	      4,8974	-101,2
     41,6349	     4,88413	-101,0	     4,91126	-100,8
     41,6369	     4,87295	-100,9	     4,91853	-101,2
     41,6388	     4,87923	-100,4	     4,94147	-101,0
     41,6408	     4,90981	-100,8	     4,95746	-100,4
     41,6427	     4,92197	-100,8	      4,9647	-100,6
     41,6447	     4,91913	-100,6	     4,98344	-100,5
     41,6466	     4,93856	-101,5	     4,97721	-99,9
     41,6486	     4,94707	-101,1	     4,98294	-101,4
     41,6505	     4,97073	-100,2	     5,01525	-101,2
     41,6525	     4,98069	-100,8	     5,02122	-100,3
     41,6544	     4,99503	-100,7	     5,02956	-101,1
     41,6564	     4,99972	-100,8	     5,04906	-99,9
     41,6584	      5,0187	-100,8	     5,06181	-100,3
     41,6603	     5,02762	-100,4	     5,08524	-100,7
     41,6623	     5,02821	-100,2	     5,08472	-100,2
     41,6642	     5,03103	-100,3	     5,09648	-100,6
     41,6662	     5,05335	-100,5	     5,11776	-99,8
     41,6681	     5,07744	-100,2	     5,12214	-100,7
     41,6701	      5,1027	-100,5	     5,13955	-99,6
      41,672	     5,09863	-101,0	     5,14404	-100,8
      41,674	     5,12114	-99,1	     5,17479	-100,6
      41,676	     5,12646	-99,8	     5,18285	-99,4
     41,6779	     5,13319	-99,4	       5,188	-99,8
     41,6799	     5,14048	-99,3	     5,19183	-99,8
     41,6818	     5,16903	-100,9	     5,21329	-99,6
     41,6838	     5,17994	-100,2	     5,22817	-100,3
     41,6857	     5,20139	-100,4	     5,24915	-99,5
     41,6877	     5,19705	-100,7	     5,25662	-100,2
     41,6896	     5,21324	-99,2	     5,27419	-99,3
     41,6916	     5,21035	-99,8	     5,28432	-99,3
     41,6936	     5,22235	-99,8	     5,29827	-99,4
     41,6955	     5,24795	-98,9	     5,31697	-99,5
     41,6975	     5,28927	-99,6	     5,32966	-100,3
     41,6994	     5,29585	-99,5	      5,3508	-100,3
     41,7014	     5,31369	-99,6	       5,344	-98,9
     41,7033	      5,3141	-99,4	      5,3587	-99,8
     41,7053	     5,32916	-99,3	     5,39341	-98,6
     41,7072	      5,3285	-99,5	     5,41316	-98,8
     41,7092	     5,36731	-99,1	     5,43025	-99,1
     41,7111	     5,38955	-99,1	     5,43694	-99,1
     41,7131	     5,39442	-99,2	     5,45638	-99,0
     41,7151	     5,39368	-98,6	     5,47484	-99,2
      41,717	     5,41044	-99,1	     5,47874	-98,7
      41,719	     5,43697	-98,7	     5,48481	-99,2
     41,7209	     5,43917	-99,3	     5,50287	-98,8
     41,7229	      5,4556	-99,7	     5,53016	-99,1
     41,7248	     5,46959	-98,6	     5,54729	-99,4
     41,7268	     5,49598	-98,6	     5,55848	-98,9
     41,7287	     5,50628	-98,9	     5,56805	-99,2
     41,7307	     5,52479	-97,7	     5,59468	-97,6
     41,7327	     5,54744	-98,1	     5,60281	-97,8
     41,7346	     5,55584	-98,6	     5,63343	-98,7
     41,7366	     5,56913	-97,9	      5,6459	-98,1
     41,7385	     5,58879	-98,5	     5,66976	-98,8
     41,7405	     5,59844	-98,1	     5,66822	-98,8
     41,7424	     5,60356	-98,4	     5,68514	-98,5
     41,7444	     5,61802	-98,3	     5,69494	-98,4
     41,7463	     5,65457	-98,2	     5,72838	-97,6
     41,7483	     5,66334	-98,3	     5,76311	-98,3
     41,7502	     5,67139	-98,2	     5,77181	-98,2
     41,7522	     5,69007	-97,7	     5,78646	-97,6
     41,7542	     5,71006	-98,1	     5,79581	-97,8
     41,7561	     5,73069	-97,6	     5,79193	-97,2
     41,7581	     5,73111	-98,0	     5,79282	-97,0
       41,76	     5,74274	-97,6	     5,81845	-98,0
      41,762	     5,77365	-97,8	     5,85243	-97,5
     41,7639	      5,7795	-98,4	     5,88039	-97,2
     41,7659	     5,80578	-97,0	     5,90804	-97,8
     41,7678	     5,84227	-96,9	     5,91736	-97,3
     41,7698	     5,86019	-97,3	     5,93348	-97,5
     41,7718	     5,86599	-96,5	     5,94796	-96,3
     41,7737	     5,89558	-97,5	     5,95156	-96,6
     41,7757	     5,89708	-97,1	     5,99641	-97,6
     41,7776	     5,93022	-97,2	     6,00596	-97,1
     41,7796	     5,94214	-97,2	     6,01683	-97,1
     41,7815	      5,9441	-96,5	     6,02962	-97,8
     41,7835	     5,95028	-96,7	     6,04162	-96,4
     41,7854	     5,98183	-97,0	     6,06977	-97,0
     41,7874	     5,99984	-96,2	     6,08792	-96,4
     41,7893	     6,01673	-97,5	     6,11203	-96,0
     41,7913	     6,04186	-97,2	     6,14586	-97,4
     41,7933	     6,05377	-96,5	     6,16922	-96,4
     41,7952	     6,08609	-97,0	     6,18175	-96,6
     41,7972	     6,09298	-96,0	     6,19858	-97,1
     41,7991	     6,11449	-95,8	     6,21965	-95,9
     41,8011	     6,13929	-96,4	     6,23493	-95,8
      41,803	     6,14292	-96,2	     6,24228	-95,8
      41,805	     6,16491	-96,9	      6,2596	-95,9
     41,8069	     6,17786	-96,7	     6,29667	-96,0
     41,8089	     6,19857	-96,7	     6,31938	-95,8
     41,8109	     6,23251	-96,0	     6,34151	-96,2
     41,8128	     6,24483	-96,2	     6,36101	-95,6
     41,8148	     6,26515	-94,8	      6,3805	-95,6
     41,8167	      6,2906	-95,0	      6,3976	-95,5
     41,8187	     6,30968	-95,6	     6,41279	-95,6
     41,8206	     6,32483	-94,9	     6,43971	-95,4
     41,8226	     6,35393	-95,9	     6,45408	-95,8
     41,8245	     6,37954	-95,8	     6,47526	-95,6
     41,8265	     6,40612	-94,7	     6,50937	-95,1
     41,8284	      6,4357	-95,4	     6,53889	-95,1
     41,8304	     6,45937	-94,4	     6,56306	-94,3
     41,8324	     6,47331	-94,9	     6,59699	-95,2
     41,8343	     6,49264	-95,5	     6,62245	-94,9
     41,8363	     6,51859	-94,6	     6,63909	-94,8
     41,8382	     6,53433	-95,6	      6,6546	-95,2
     41,8402	     6,54209	-94,8	     6,68348	-94,8
     41,8421	     6,57409	-94,2	     6,70111	-94,3
     41,8441	     6,59643	-94,8	     6,73215	-94,6
      41,846	      6,6189	-94,0	     6,74672	-94,1
      41,848	     6,64775	-93,7	     6,77992	-94,2
       41,85	      6,6836	-94,8	     6,79447	-94,5
     41,8519	     6,68974	-94,3	     6,81724	-93,9
     41,8539	     6,72167	-94,7	     6,85482	-94,6
     41,8558	     6,74107	-94,8	     6,87724	-94,6
     41,8578	     6,75313	-93,8	     6,89052	-93,7
     41,8597	     6,77372	-93,7	     6,92763	-93,9
     41,8617	     6,78717	-93,2	     6,95376	-93,4
     41,8636	     6,81759	-93,0	     6,98746	-93,2
     41,8656	     6,85237	-94,4	     7,00698	-93,8
     41,8675	     6,87206	-93,8	     7,04721	-93,4
     41,8695	      6,9023	-93,5	       7,079	-93,3
     41,8715	     6,92308	-93,8	     7,09036	-93,6
     41,8734	      6,9573	-92,7	      7,1113	-92,7
     41,8754	     6,98574	-92,4	     7,12463	-92,7
     41,8773	     7,01122	-93,2	     7,16476	-92,6
     41,8793	     7,03261	-92,2	     7,19994	-92,1
     41,8812	     7,06672	-92,7	     7,21449	-92,8
     41,8832	     7,07914	-93,1	      7,2447	-92,7
     41,8851	     7,11355	-92,6	      7,2869	-92,1
     41,8871	     7,13682	-92,6	     7,31882	-92,5
     41,8891	     7,17507	-92,4	     7,34795	-92,4
      41,891	      7,2004	-92,3	     7,38026	-91,5
      41,893	     7,22854	-92,4	     7,40439	-92,1
     41,8949	     7,24817	-91,9	     7,42881	-91,7
     41,8969	     7,28559	-91,5	     7,46447	-92,1
     41,8988	     7,32339	-91,9	     7,50945	-91,8
     41,9008	     7,35145	-92,0	     7,54411	-91,7
     41,9027	     7,38415	-91,6	     7,58201	-91,3
     41,9047	     7,40951	-91,8	     7,61822	-91,0
     41,9066	     7,41498	-91,0	     7,63054	-91,2
     41,9086	     7,45813	-90,9	     7,66111	-90,9
     41,9106	     7,47908	-90,8	     7,68954	-90,7
     41,9125	     7,49675	-90,8	     7,72416	-90,6
     41,9145	      7,5406	-90,7	      7,7593	-91,2
     41,9164	     7,56109	-90,7	     7,79723	-91,2
     41,9184	     7,60868	-90,9	     7,83562	-90,4
     41,9203	     7,64306	-90,4	     7,86035	-90,5
     41,9223	     7,67868	-91,2	     7,90598	-90,3
     41,9242	     7,69511	-91,0	     7,92533	-89,7
     41,9262	     7,73062	-89,9	     7,93982	-89,8
     41,9282	     7,75169	-90,4	     7,97022	-90,3
     41,9301	     7,78461	-89,2	     8,02628	-89,2
     41,9321	     7,82179	-89,3	     8,06224	-89,6
      41,934	     7,84636	-90,5	      8,1296	-89,4
      41,936	     7,88034	-89,5	     8,17431	-89,1
     41,9379	     7,94478	-90,0	     8,21994	-89,6
     41,9399	     7,95633	-90,4	     8,24993	-89,5
     41,9418	     7,99481	-88,3	     8,28209	-88,0
     41,9438	     8,03642	-88,9	     8,32285	-88,7
     41,9457	     8,05914	-88,5	     8,36895	-87,6
     41,9477	     8,09666	-87,8	     8,40454	-87,5
     41,9497	     8,13827	-88,6	     8,45849	-88,7
     41,9516	       8,166	-88,9	     8,49048	-88,0
     41,9536	      8,2102	-88,7	     8,54343	-88,5
     41,9555	     8,23505	-88,7	     8,58274	-88,4
     41,9575	     8,28036	-87,8	     8,61961	-87,9
     41,9594	     8,31411	-87,2	     8,67426	-87,3
     41,9614	     8,35623	-87,2	     8,71287	-87,9
     41,9633	     8,40237	-87,1	     8,77314	-86,4
     41,9653	     8,43841	-86,9	     8,83323	-87,2
     41,9673	     8,47968	-86,8	     8,87054	-86,5
     41,9692	      8,5311	-87,1	     8,91852	-86,3
     41,9712	     8,55406	-86,4	      8,9519	-86,4
     41,9731	     8,59137	-87,0	      9,0073	-85,7
     41,9751	     8,63669	-86,8	     9,04399	-85,9
      41,977	     8,67836	-86,4	     9,08479	-85,3
      41,979	     8,72883	-86,3	      9,1329	-85,4
     41,9809	     8,75575	-86,1	     9,15968	-84,9
     41,9829	      8,8029	-84,8	     9,23797	-84,6
     41,9848	     8,83431	-85,3	     9,28926	-84,9
     41,9868	      8,8835	-85,1	     9,36008	-84,0
     41,9888	     8,94177	-86,2	     9,39346	-84,1
     41,9907	     8,97393	-85,6	     9,45555	-84,3
     41,9927	     9,03318	-84,4	     9,50209	-84,0
     41,9946	      9,0763	-85,2	      9,5618	-84,2
     41,9966	     9,10907	-84,6	      9,6324	-82,7
     41,9985	     9,15534	-84,1	     9,67866	-82,9
     42,0005	     9,20078	-83,5	     9,75305	-82,7
     42,0024	     9,26313	-83,8	      9,7986	-82,4
