X-Data [Hz]	Laser (M - Filtered) [m/s]	Phase [Deg]	Laser (M - Filtered) [m/s]	Phase [Deg]	
	002: [07-09-24 15:17]		003: [07-09-24 15:20]	
        41,5	   0,0111923	83,4	   0,0117794	80,6
      41,502	     0,01142	82,0	   0,0117946	80,5
     41,5039	   0,0114719	82,2	   0,0117728	81,6
     41,5059	   0,0116112	82,0	   0,0117602	80,8
     41,5078	   0,0117044	83,1	   0,0117558	80,5
     41,5098	   0,0117722	82,2	   0,0117416	81,5
     41,5117	   0,0116834	82,1	   0,0117648	80,5
     41,5137	   0,0116961	82,1	    0,011835	82,7
     41,5156	   0,0117628	81,0	   0,0118522	82,4
     41,5176	   0,0118065	82,3	   0,0118767	81,5
     41,5196	    0,011879	81,7	   0,0118892	81,6
     41,5215	   0,0118479	82,6	   0,0118803	82,3
     41,5235	   0,0119064	80,5	   0,0119241	83,0
     41,5254	   0,0119726	83,4	   0,0119367	80,6
     41,5274	    0,011861	82,8	   0,0119102	81,7
     41,5293	   0,0118893	81,1	   0,0118708	79,7
     41,5313	   0,0119577	83,4	   0,0119366	81,5
     41,5332	   0,0119347	80,9	   0,0120073	82,2
     41,5352	   0,0120533	82,2	    0,012114	79,6
     41,5371	   0,0120084	81,6	   0,0121097	82,2
     41,5391	   0,0120094	81,9	   0,0120508	80,6
     41,5411	   0,0120407	83,2	   0,0120017	81,5
      41,543	   0,0120071	80,3	   0,0120735	81,2
      41,545	   0,0120178	79,8	   0,0121797	81,6
     41,5469	   0,0120297	81,1	    0,012109	82,3
     41,5489	   0,0120062	81,5	   0,0120638	81,2
     41,5508	   0,0120225	83,4	   0,0120767	82,9
     41,5528	    0,012181	80,8	   0,0121416	82,8
     41,5547	   0,0122404	81,9	   0,0121423	82,9
     41,5567	   0,0121578	81,3	   0,0121467	79,5
     41,5587	   0,0121456	83,8	   0,0121823	79,5
     41,5606	   0,0121435	84,7	   0,0122295	81,2
     41,5626	   0,0120991	82,6	   0,0122665	82,7
     41,5645	   0,0122135	82,8	   0,0122496	81,9
     41,5665	    0,012198	81,1	   0,0122447	81,4
     41,5684	   0,0122108	83,3	   0,0122676	79,6
     41,5704	   0,0121953	81,9	   0,0122847	83,3
     41,5723	   0,0122584	81,8	   0,0122841	81,8
     41,5743	   0,0123185	83,0	     0,01239	84,8
     41,5762	   0,0123462	81,5	   0,0123829	83,7
     41,5782	   0,0123161	81,1	   0,0123665	82,0
     41,5802	   0,0123467	83,1	   0,0123777	82,4
     41,5821	    0,012362	82,3	   0,0123031	81,3
     41,5841	   0,0123142	83,1	   0,0123518	83,7
      41,586	   0,0123467	82,5	   0,0123412	81,2
      41,588	   0,0123315	83,6	   0,0124154	82,5
     41,5899	   0,0124929	82,4	   0,0124459	81,3
     41,5919	   0,0124972	82,6	   0,0124661	81,8
     41,5938	   0,0124294	81,3	   0,0124731	83,7
     41,5958	   0,0124762	80,3	   0,0125266	82,9
     41,5978	   0,0124102	81,7	   0,0125652	82,7
     41,5997	   0,0125455	82,2	   0,0125168	82,3
     41,6017	   0,0125195	82,6	   0,0125365	83,0
     41,6036	   0,0125029	82,0	   0,0125766	84,3
     41,6056	   0,0124687	81,0	   0,0125885	83,4
     41,6075	   0,0125644	83,4	   0,0126663	83,3
     41,6095	    0,012549	83,1	    0,012629	82,8
     41,6114	   0,0126333	84,5	   0,0126047	82,9
     41,6134	   0,0125724	84,9	   0,0126662	83,4
     41,6153	   0,0125662	81,8	   0,0127027	82,9
     41,6173	   0,0126356	83,5	   0,0127477	83,4
     41,6193	   0,0126904	83,5	   0,0128121	81,4
     41,6212	   0,0127188	83,5	   0,0127588	83,4
     41,6232	   0,0126941	83,0	   0,0127283	84,1
     41,6251	   0,0126727	82,3	    0,012765	84,3
     41,6271	   0,0126334	81,9	   0,0127594	84,7
      41,629	   0,0127385	82,0	   0,0127999	83,2
      41,631	   0,0128055	84,7	   0,0127818	83,1
     41,6329	   0,0127477	85,0	   0,0128517	83,1
     41,6349	   0,0127795	83,5	   0,0128217	83,7
     41,6369	   0,0128483	83,7	   0,0128042	83,9
     41,6388	   0,0128561	82,6	   0,0128034	82,1
     41,6408	   0,0128506	84,4	   0,0128668	82,6
     41,6427	   0,0128791	85,9	   0,0129799	81,6
     41,6447	   0,0129844	83,2	   0,0129593	81,2
     41,6466	   0,0129642	84,3	    0,012929	84,8
     41,6486	   0,0128768	81,6	    0,012866	83,4
     41,6505	   0,0128956	82,5	   0,0129893	83,3
     41,6525	   0,0129535	84,5	   0,0130736	83,9
     41,6544	   0,0129173	82,7	   0,0130642	83,9
     41,6564	   0,0129325	84,8	   0,0130524	84,6
     41,6584	   0,0129951	84,2	   0,0130612	83,1
     41,6603	   0,0130737	83,8	   0,0131435	85,0
     41,6623	   0,0129874	83,3	   0,0131342	82,6
     41,6642	   0,0130838	83,9	   0,0131012	82,3
     41,6662	    0,013192	85,0	   0,0131757	83,6
     41,6681	   0,0131552	82,3	   0,0131886	82,3
     41,6701	   0,0131351	82,4	   0,0132547	85,3
      41,672	   0,0131057	84,2	   0,0132859	84,1
      41,674	    0,013105	83,1	   0,0133059	83,1
      41,676	   0,0131496	83,4	   0,0132476	84,9
     41,6779	   0,0132027	84,1	   0,0131774	83,2
     41,6799	   0,0132061	82,7	   0,0132746	84,3
     41,6818	   0,0132119	84,4	   0,0133361	82,8
     41,6838	   0,0132985	82,6	   0,0133302	83,4
     41,6857	   0,0133018	84,7	   0,0133301	84,1
     41,6877	   0,0132981	85,1	   0,0133587	81,5
     41,6896	   0,0132881	83,9	   0,0132918	86,1
     41,6916	   0,0132704	85,7	   0,0133475	85,8
     41,6936	   0,0133729	82,0	   0,0133973	84,6
     41,6955	   0,0133973	84,3	   0,0134165	85,1
     41,6975	   0,0133899	84,2	   0,0134557	81,8
     41,6994	   0,0134107	83,8	   0,0134885	83,6
     41,7014	   0,0134128	84,9	   0,0135317	83,8
     41,7033	   0,0134156	84,1	   0,0135706	83,7
     41,7053	    0,013436	84,4	    0,013509	86,7
     41,7072	   0,0134826	85,2	   0,0135301	83,2
     41,7092	   0,0136007	84,1	   0,0135374	83,4
     41,7111	   0,0135821	84,7	   0,0136307	85,2
     41,7131	   0,0136069	84,6	   0,0136168	83,6
     41,7151	   0,0136087	84,0	   0,0136596	85,9
      41,717	    0,013568	85,4	   0,0136864	85,0
      41,719	   0,0135935	83,0	   0,0137081	84,0
     41,7209	   0,0136456	84,1	   0,0136973	85,5
     41,7229	   0,0136999	85,6	   0,0136817	83,3
     41,7248	    0,013684	85,0	   0,0137506	84,4
     41,7268	   0,0136615	85,8	   0,0137787	84,7
     41,7287	   0,0136347	86,4	   0,0138077	84,5
     41,7307	    0,013733	84,3	   0,0137468	85,5
     41,7327	   0,0138011	84,3	   0,0138651	83,9
     41,7346	   0,0138393	84,0	   0,0138511	86,0
     41,7366	   0,0138037	83,9	   0,0138594	85,6
     41,7385	   0,0137903	85,4	   0,0138347	84,9
     41,7405	   0,0137656	84,6	   0,0138633	87,3
     41,7424	    0,013888	85,1	   0,0139783	83,0
     41,7444	   0,0138825	84,5	   0,0140277	84,8
     41,7463	    0,013915	86,2	   0,0140593	84,5
     41,7483	   0,0139957	86,6	   0,0140458	83,9
     41,7502	   0,0140109	84,6	   0,0140727	86,0
     41,7522	   0,0139396	84,9	   0,0140551	87,2
     41,7542	   0,0139589	84,1	    0,014009	85,5
     41,7561	   0,0139896	84,6	   0,0140685	86,7
     41,7581	   0,0140856	86,7	   0,0141091	84,9
       41,76	   0,0140513	85,8	   0,0140929	86,6
      41,762	   0,0140097	86,0	   0,0140999	86,3
