X-Data [Hz]	Piezo (M - Filtered) [mV]	Phase [Deg]	Piezo (M - Filtered) [mV]	Phase [Deg]	
	002: [07-10-24 07:47]		003: [07-10-24 07:50]	
        41,5	     49,6215	-105,6	     55,2248	-102,6
      41,502	     49,8958	-101,9	     54,9533	-103,8
     41,5039	     51,5745	-102,4	     54,8193	-102,8
     41,5059	     53,1057	-101,9	     55,2881	-104,2
     41,5078	     53,6917	-102,2	     54,9443	-102,2
     41,5098	     54,0599	-104,0	     55,5909	-104,7
     41,5117	     54,0258	-102,9	     55,3336	-103,3
     41,5137	     54,6213	-104,5	     55,9045	-104,7
     41,5156	     54,5104	-103,0	     56,1267	-104,1
     41,5176	     55,1151	-104,9	     55,8925	-103,3
     41,5196	     54,9468	-103,9	     56,2339	-104,1
     41,5215	     55,4263	-103,8	     55,6944	-102,7
     41,5235	     55,3457	-104,4	      55,809	-103,5
     41,5254	     55,2725	-103,0	     56,0972	-102,4
     41,5274	     55,6753	-104,3	     56,0976	-102,0
     41,5293	     55,6002	-102,2	     56,5211	-103,6
     41,5313	     55,9585	-103,3	     56,2979	-101,9
     41,5332	     55,6266	-102,7	     56,9362	-104,6
     41,5352	     55,5638	-102,2	      56,854	-103,3
     41,5371	     56,1287	-103,5	     57,2398	-104,1
     41,5391	     56,1475	-102,6	     57,1816	-103,1
     41,5411	     56,5103	-104,4	     57,2703	-103,6
      41,543	     56,1896	-102,5	     57,4339	-104,4
      41,545	     56,5666	-104,3	     56,9252	-101,9
     41,5469	     56,3631	-103,4	      57,365	-103,5
     41,5489	     56,8743	-104,1	     57,5797	-101,8
     41,5508	     56,9788	-104,2	      57,699	-102,2
     41,5528	     57,1379	-102,4	     58,1183	-103,1
     41,5547	     57,2536	-103,7	     57,8918	-103,4
     41,5567	     56,8966	-102,2	     58,2285	-104,0
     41,5587	     57,1545	-102,9	     58,0155	-102,1
     41,5606	     57,1742	-102,2	     58,4222	-103,2
     41,5626	     57,3706	-101,9	     58,3709	-101,7
     41,5645	     57,7531	-103,3	     58,5219	-102,4
     41,5665	     57,5083	-101,8	     58,6037	-101,7
     41,5684	     57,8999	-102,3	     58,5221	-101,5
     41,5704	     57,8264	-102,8	     58,9041	-102,8
     41,5723	     58,3403	-103,2	      59,016	-101,7
     41,5743	     58,4381	-103,6	      59,078	-102,1
     41,5762	     58,5148	-102,5	     59,4044	-102,4
     41,5782	     58,7865	-103,7	     59,4026	-101,5
     41,5802	      58,399	-101,7	     60,1369	-103,2
     41,5821	     58,5423	-102,0	      59,703	-101,6
     41,5841	     58,7116	-102,5	     59,9932	-102,9
      41,586	     58,7834	-101,2	     59,8881	-101,6
      41,588	     59,5555	-103,7	     59,9503	-101,5
     41,5899	     59,3634	-102,5	     60,6411	-102,3
     41,5919	     59,6725	-103,3	     60,2473	-101,3
     41,5938	     59,6239	-103,1	     60,7783	-103,4
     41,5958	     59,8343	-102,8	     60,9717	-102,8
     41,5978	     59,9996	-103,4	     60,8116	-102,2
     41,5997	      59,857	-101,8	     61,0381	-101,4
     41,6017	     60,3465	-103,3	     61,0833	-100,9
     41,6036	     60,0246	-100,9	     61,3567	-103,1
     41,6056	     60,3206	-101,9	     61,2196	-100,5
     41,6075	     60,3078	-101,8	     61,5697	-101,9
     41,6095	     60,2569	-101,4	     61,6396	-101,0
     41,6114	      60,847	-102,8	     61,7402	-100,9
     41,6134	      60,668	-101,6	     62,2479	-102,7
     41,6153	     61,2955	-103,3	     62,2143	-101,7
     41,6173	       61,21	-102,5	     62,4064	-102,8
     41,6193	     61,1751	-101,3	     62,6938	-102,9
     41,6212	     61,6986	-103,0	     62,4467	-101,5
     41,6232	     61,3741	-101,0	     63,1651	-102,6
     41,6251	     61,7684	-102,1	     62,6745	-100,9
     41,6271	     61,7142	-101,1	     62,7872	-101,8
      41,629	     61,9684	-101,5	     62,7011	-100,6
      41,631	     62,1365	-101,8	     63,0755	-100,9
     41,6329	     62,0042	-100,7	     63,7514	-101,6
     41,6349	     62,5909	-102,7	     63,7657	-100,5
     41,6369	     62,5397	-101,7	     64,2749	-102,6
     41,6388	     63,0116	-102,7	     64,0116	-101,3
     41,6408	     62,8837	-103,0	      63,903	-101,6
     41,6427	     62,9281	-101,1	     64,2436	-102,2
     41,6447	     63,2513	-102,5	     64,1756	-100,8
     41,6466	      63,269	-101,9	     64,7112	-101,7
     41,6486	     63,5534	-101,9	     64,7658	-100,4
     41,6505	     63,7719	-102,8	      64,859	-100,8
     41,6525	     63,6635	-100,3	     65,2165	-100,8
     41,6544	     64,1653	-101,3	     64,8987	-99,8
     41,6564	     63,7736	-100,4	     65,6632	-101,6
     41,6584	     64,3819	-102,7	     65,6152	-100,9
     41,6603	     64,2725	-102,1	      65,947	-101,7
     41,6623	     64,5295	-101,3	     66,1303	-101,6
     41,6642	     64,8153	-101,9	     65,8642	-100,6
     41,6662	     64,6931	-100,4	     66,3699	-101,7
     41,6681	     65,1485	-101,4	     66,1049	-100,1
     41,6701	     64,9588	-100,2	     66,3251	-100,4
      41,672	     65,3166	-100,8	     66,7027	-100,7
      41,674	     65,7979	-101,8	     66,6247	-99,6
      41,676	     65,3073	-99,8	     67,2812	-101,3
     41,6779	     65,6016	-100,3	     67,2052	-99,8
     41,6799	     65,7575	-101,0	     67,3053	-99,5
     41,6818	     65,8161	-100,0	     67,6038	-100,9
     41,6838	     66,5145	-102,0	     67,5707	-100,5
     41,6857	     66,4385	-100,0	     68,1219	-101,5
     41,6877	     66,7816	-101,3	     67,9075	-99,2
     41,6896	     66,8034	-101,2	     68,2131	-99,8
     41,6916	     66,9258	-100,7	     68,6716	-100,3
     41,6936	     67,1512	-101,8	     68,5416	-99,5
     41,6955	      67,001	-99,1	     69,0039	-101,0
     41,6975	     67,5083	-100,3	      68,936	-99,9
     41,6994	     67,3181	-99,8	     69,3568	-100,5
     41,7014	     67,5138	-99,4	      69,605	-100,9
     41,7033	     68,1545	-101,6	     69,2749	-100,3
