X-Data [Hz]	Piezo (M - Filtered) [mV]	Phase [Deg]	Piezo (M - Filtered) [mV]	Phase [Deg]	
	002: [07-09-24 09:20]		003: [07-09-24 09:24]	
        40,5	     4,08615	-111,0	      4,3934	-108,7
     40,5029	     4,20521	-109,2	     4,43628	-108,2
     40,5059	     4,34754	-108,8	     4,46698	-110,6
     40,5088	     4,39389	-109,5	     4,45519	-108,6
     40,5117	     4,41996	-108,8	     4,46915	-109,6
     40,5147	     4,45236	-111,0	     4,48975	-111,4
     40,5176	     4,46108	-110,2	     4,48238	-109,2
     40,5205	     4,45918	-108,8	      4,5012	-111,8
     40,5235	     4,47115	-109,8	     4,49132	-109,5
     40,5264	     4,46104	-108,8	     4,50921	-109,1
     40,5293	     4,51041	-110,1	     4,51773	-110,9
     40,5323	     4,48587	-108,9	     4,50756	-108,8
     40,5352	     4,49383	-109,7	     4,51959	-111,2
     40,5381	     4,52738	-111,5	     4,54011	-110,5
     40,5411	     4,50967	-109,5	     4,52718	-108,6
      40,544	     4,52371	-109,3	     4,53399	-110,3
     40,5469	     4,51374	-109,2	     4,54479	-108,7
     40,5499	       4,536	-109,1	     4,55901	-110,3
     40,5528	     4,54326	-110,8	     4,56809	-110,7
     40,5557	     4,56734	-110,9	     4,55893	-108,2
     40,5587	     4,56755	-110,4	     4,56973	-109,3
     40,5616	     4,59574	-111,2	     4,56094	-108,7
     40,5645	     4,55949	-108,8	     4,57572	-108,4
     40,5674	     4,57942	-109,3	      4,6033	-110,0
     40,5704	     4,56279	-108,9	     4,58219	-108,2
     40,5733	     4,62106	-108,7	     4,60626	-109,1
     40,5762	     4,59778	-110,5	     4,63407	-110,8
     40,5792	     4,64004	-110,8	     4,65113	-110,3
     40,5821	     4,61937	-110,6	     4,63715	-110,0
      40,585	     4,63864	-110,4	     4,65473	-109,8
      40,588	     4,61984	-108,6	      4,6306	-107,9
     40,5909	     4,64742	-109,5	     4,66414	-109,6
     40,5938	     4,65129	-111,0	     4,68385	-110,9
     40,5968	     4,65482	-109,1	     4,66113	-109,3
     40,5997	     4,66567	-110,6	     4,71619	-111,3
     40,6026	     4,66055	-109,8	     4,67547	-109,1
     40,6056	     4,66757	-108,3	     4,68871	-108,1
     40,6085	     4,67073	-110,1	     4,71014	-110,4
     40,6114	     4,66979	-108,5	     4,70412	-107,7
     40,6144	     4,70062	-109,8	     4,70213	-109,9
     40,6173	     4,70284	-110,7	        4,74	-110,8
     40,6202	     4,69523	-109,5	     4,75013	-109,1
     40,6232	     4,74295	-110,6	     4,76681	-111,4
     40,6261	     4,71233	-110,4	     4,74156	-109,2
      40,629	     4,72596	-108,6	     4,74465	-108,1
      40,632	     4,73248	-109,5	     4,78942	-109,5
     40,6349	      4,7537	-108,5	     4,77783	-110,8
     40,6378	     4,75471	-109,8	     4,79845	-109,4
     40,6408	     4,78423	-111,0	     4,79081	-110,8
     40,6437	     4,75696	-109,8	     4,80783	-108,9
     40,6466	     4,77335	-108,0	     4,78509	-108,3
     40,6496	     4,77091	-109,8	      4,8232	-110,4
     40,6525	     4,80971	-108,4	     4,80398	-108,4
     40,6554	     4,80807	-110,2	     4,84355	-109,5
     40,6584	     4,83079	-110,9	     4,85437	-110,7
     40,6613	     4,79291	-109,6	     4,83768	-108,7
     40,6642	     4,86153	-110,8	     4,84699	-108,4
     40,6672	      4,8199	-109,5	     4,84712	-109,0
     40,6701	     4,84903	-108,6	     4,85152	-107,6
      40,673	     4,84787	-109,7	     4,88155	-108,7
      40,676	     4,86655	-110,5	     4,91228	-110,4
     40,6789	     4,87809	-109,4	     4,88168	-108,1
     40,6818	      4,8953	-110,5	     4,88438	-109,8
     40,6847	     4,88354	-110,0	     4,92368	-110,7
     40,6877	     4,87479	-108,1	     4,91072	-108,3
     40,6906	     4,89511	-109,5	     4,94933	-110,9
     40,6936	     4,89571	-108,0	     4,93925	-108,9
     40,6965	     4,91842	-108,9	     4,94318	-107,6
     40,6994	     4,92432	-110,5	     4,92881	-108,6
     40,7023	     4,93855	-110,2	     4,95816	-108,4
     40,7053	     4,94717	-109,6	     4,94836	-108,1
     40,7082	     4,96162	-110,7	     4,98017	-110,5
     40,7111	     4,93966	-109,0	     4,99488	-109,3
     40,7141	      4,9565	-108,3	     4,98368	-108,1
      40,717	     4,97166	-110,1	     5,01391	-110,6
     40,7199	     4,99911	-110,1	     5,03954	-109,4
     40,7229	     4,98957	-109,7	     5,00227	-107,5
     40,7258	     5,01463	-110,0	     5,04537	-110,6
     40,7287	     4,98467	-108,6	      5,0277	-108,8
     40,7317	     4,99271	-108,0	     5,02824	-107,6
     40,7346	     5,02961	-109,5	     5,04671	-109,5
     40,7375	     5,01535	-107,9	     5,08048	-110,1
     40,7405	     5,03889	-108,8	     5,06861	-108,5
     40,7434	     5,04795	-109,9	     5,09036	-110,3
     40,7463	      5,0799	-109,9	     5,10995	-109,6
     40,7493	     5,03141	-107,9	     5,08466	-107,9
     40,7522	     5,09874	-110,1	     5,10674	-108,0
     40,7551	     5,05961	-109,0	     5,10073	-108,3
     40,7581	     5,07758	-107,7	     5,11942	-107,5
      40,761	     5,11897	-110,1	     5,12576	-109,2
     40,7639	     5,10924	-108,6	     5,16496	-109,9
     40,7669	      5,0812	-107,7	     5,14672	-109,3
     40,7698	     5,12789	-109,5	     5,17984	-110,0
     40,7727	     5,13157	-110,1	     5,16898	-109,0
     40,7757	     5,15087	-108,7	      5,1518	-108,0
