X-Data [Hz]	Laser (M - Filtered) [m/s]	Phase [Deg]	Laser (M - Filtered) [m/s]	Phase [Deg]	
	002: [06-29-24 14:12]		003: [06-29-24 14:18]	
         134	   0,0250857	62,7	   0,0240257	61,8
     134,016	   0,0254551	61,4	   0,0237642	62,6
     134,031	   0,0255255	62,8	   0,0248574	61,3
     134,047	   0,0257379	62,7	   0,0241722	62,9
     134,063	   0,0258417	61,2	   0,0246285	62,5
     134,078	   0,0258169	61,4	   0,0246886	61,6
     134,094	   0,0260385	62,6	   0,0239463	61,9
     134,109	   0,0260426	60,0	   0,0245102	59,5
     134,125	   0,0259323	61,3	   0,0246072	58,9
     134,141	   0,0258592	59,4	   0,0246736	60,3
     134,156	   0,0261465	64,3	   0,0246783	58,9
     134,172	   0,0265379	59,7	   0,0251088	59,2
     134,188	   0,0263985	60,6	   0,0251941	59,1
     134,203	   0,0266158	61,4	   0,0248579	63,1
     134,219	   0,0265369	60,2	   0,0254147	62,4
     134,235	   0,0266021	60,6	    0,025259	61,8
      134,25	   0,0264473	61,3	   0,0251297	63,7
     134,266	   0,0261694	60,1	   0,0256151	64,6
     134,282	   0,0264842	60,2	    0,025648	62,9
     134,297	   0,0265287	62,3	   0,0253737	62,7
     134,313	   0,0264925	62,0	   0,0259705	60,1
     134,328	    0,027567	61,4	   0,0255243	61,9
     134,344	   0,0274312	61,8	   0,0258192	62,5
      134,36	    0,027405	60,3	   0,0262986	63,0
     134,375	   0,0271745	58,8	   0,0256701	63,6
     134,391	   0,0275216	61,0	   0,0257707	63,0
     134,407	   0,0275356	61,0	    0,025669	60,4
     134,422	   0,0281276	61,3	    0,026193	61,1
     134,438	   0,0277924	63,5	   0,0263407	59,5
     134,454	   0,0279119	63,8	   0,0266583	58,3
     134,469	   0,0274917	62,3	   0,0262034	59,4
     134,485	   0,0278918	59,9	   0,0259593	61,4
       134,5	   0,0282464	59,9	   0,0263886	61,7
     134,516	   0,0283654	59,7	   0,0266437	62,3
     134,532	   0,0282465	62,0	   0,0271706	59,5
     134,547	   0,0288925	62,4	   0,0272087	61,6
     134,563	   0,0286359	62,8	   0,0271634	59,9
     134,579	    0,028599	63,8	   0,0265318	59,8
     134,594	   0,0284531	60,3	   0,0269819	59,9
      134,61	   0,0287031	60,0	   0,0267183	63,2
     134,626	   0,0287709	59,1	   0,0272844	58,9
     134,641	   0,0290535	62,6	   0,0276235	59,5
     134,657	   0,0295013	62,1	   0,0269159	60,7
     134,673	   0,0295137	63,8	   0,0277421	60,8
     134,688	   0,0291588	60,3	   0,0276982	63,5
     134,704	    0,029297	61,5	   0,0279264	59,6
     134,719	   0,0298084	61,6	   0,0279864	60,3
     134,735	   0,0291776	64,9	   0,0275548	61,9
     134,751	   0,0294738	60,4	   0,0285529	61,9
     134,766	   0,0300257	59,4	   0,0280602	59,0
     134,782	   0,0297859	61,6	   0,0278168	61,7
     134,798	   0,0297257	61,9	   0,0289145	61,8
     134,813	   0,0295971	61,0	   0,0280855	61,6
     134,829	   0,0303299	62,3	   0,0285381	60,4
     134,845	   0,0297525	63,3	   0,0282649	60,8
      134,86	   0,0295778	62,9	   0,0281411	61,8
     134,876	   0,0308171	61,7	   0,0289304	60,6
     134,891	    0,030802	60,9	   0,0288193	61,5
     134,907	   0,0302184	61,7	   0,0287145	62,3
     134,923	   0,0308685	62,3	    0,029035	63,4
     134,938	   0,0309407	61,9	   0,0289087	61,0
     134,954	   0,0305686	63,2	   0,0293415	60,7
      134,97	   0,0314749	64,9	   0,0286013	61,4
     134,985	   0,0316866	61,4	   0,0295298	63,0
     135,001	   0,0310033	63,3	   0,0295966	61,5
     135,017	   0,0315694	61,9	   0,0290824	60,7
     135,032	   0,0313094	61,6	   0,0296433	61,8
     135,048	    0,031283	62,4	   0,0299085	60,7
     135,064	   0,0317655	61,0	   0,0296912	62,3
     135,079	   0,0316644	61,9	   0,0307755	62,9
     135,095	   0,0322694	61,9	   0,0300573	61,8
      135,11	   0,0319052	62,8	   0,0298052	62,6
     135,126	   0,0318935	59,8	   0,0301339	62,2
     135,142	   0,0321253	62,2	   0,0304695	60,5
     135,157	   0,0327176	62,3	   0,0298266	59,6
     135,173	   0,0324908	60,2	   0,0310793	61,9
     135,189	   0,0325488	61,8	   0,0305177	61,7
     135,204	   0,0325892	61,1	   0,0308154	60,7
      135,22	   0,0329221	61,4	   0,0312216	62,4
     135,236	   0,0331784	60,6	    0,031266	63,1
     135,251	   0,0330189	60,4	   0,0309084	60,4
     135,267	   0,0334098	62,8	   0,0304716	61,7
     135,283	   0,0328167	61,3	    0,031441	63,2
     135,298	   0,0336013	61,8	   0,0311518	60,8
     135,314	   0,0335777	64,1	   0,0315621	59,2
     135,329	   0,0334394	62,4	   0,0316518	63,2
     135,345	   0,0339731	63,3	   0,0319721	60,1
