X-Data [Hz]	Laser (M - Filtered) [m/s]	Phase [Deg]	Laser (M - Filtered) [m/s]	Phase [Deg]	
	002: [06-29-24 15:14]		003: [06-29-24 15:20]	
         134	   0,0139967	58,6	   0,0135251	60,2
     134,016	   0,0149459	56,6	   0,0133955	56,4
     134,031	   0,0148846	63,5	    0,013505	60,9
     134,047	    0,015222	58,4	   0,0137102	58,0
     134,063	   0,0146783	59,9	   0,0132255	62,6
     134,078	    0,014765	59,8	   0,0131365	62,2
     134,094	   0,0148988	61,3	   0,0133844	58,9
     134,109	   0,0148884	61,2	   0,0135193	61,6
     134,125	   0,0149151	61,3	   0,0134741	63,8
     134,141	   0,0152614	64,7	   0,0138658	60,2
     134,156	   0,0148655	65,1	   0,0137309	64,6
     134,172	   0,0147101	62,7	   0,0135618	61,4
     134,188	   0,0147748	61,4	   0,0140356	61,7
     134,203	   0,0149146	58,1	   0,0144848	57,5
     134,219	   0,0147401	60,3	   0,0147124	57,1
     134,235	   0,0150153	59,6	   0,0139801	58,9
      134,25	   0,0148527	61,3	   0,0138288	62,2
     134,266	   0,0151734	59,6	   0,0141133	60,4
     134,282	     0,01519	57,1	    0,014155	61,8
     134,297	   0,0158603	59,8	   0,0140171	64,3
     134,313	   0,0154429	60,8	   0,0139122	61,3
     134,328	    0,015367	59,6	   0,0141149	60,2
     134,344	   0,0156391	58,8	   0,0142793	58,1
      134,36	   0,0156647	61,5	   0,0142858	58,6
     134,375	   0,0156028	63,6	   0,0143675	59,2
     134,391	   0,0154454	57,2	   0,0145915	60,6
     134,407	   0,0153591	59,8	   0,0142576	61,2
     134,422	   0,0153986	62,8	   0,0141794	63,4
     134,438	   0,0159472	59,8	   0,0140328	62,3
     134,454	   0,0162898	60,6	   0,0149847	59,1
     134,469	   0,0159272	58,9	   0,0147305	60,5
     134,485	   0,0157316	64,6	   0,0147696	57,9
       134,5	   0,0156358	61,8	   0,0145132	63,7
     134,516	    0,015803	63,4	   0,0148722	61,4
     134,532	   0,0162439	56,5	   0,0146156	59,7
     134,547	   0,0165628	60,8	   0,0150228	61,4
     134,563	   0,0164823	57,5	     0,01462	60,1
     134,579	   0,0162118	61,4	   0,0146583	60,1
     134,594	   0,0158531	65,8	   0,0148378	60,2
      134,61	   0,0160796	62,2	   0,0153567	64,2
     134,626	   0,0165798	60,3	   0,0150376	60,7
     134,641	   0,0166194	59,1	   0,0147442	58,0
     134,657	    0,016985	62,0	   0,0151903	63,1
     134,673	   0,0165838	58,3	   0,0145945	63,5
     134,688	    0,016382	61,9	   0,0152126	63,6
     134,704	   0,0164574	59,0	   0,0154263	55,6
     134,719	   0,0166962	61,1	   0,0156619	57,8
     134,735	   0,0170114	58,7	    0,015345	62,5
     134,751	   0,0168472	59,1	   0,0153082	63,7
     134,766	    0,016949	58,3	    0,015561	59,0
     134,782	   0,0168211	60,2	   0,0153425	60,0
     134,798	   0,0171175	58,8	   0,0149174	63,6
     134,813	   0,0168702	62,1	   0,0155534	61,4
     134,829	   0,0169566	64,2	   0,0154999	59,9
     134,845	    0,017251	59,5	   0,0160161	61,5
      134,86	   0,0175498	60,9	   0,0158346	64,1
     134,876	   0,0169382	58,5	   0,0158842	62,6
     134,891	   0,0169752	63,5	   0,0159471	59,8
     134,907	   0,0173888	58,7	   0,0158951	64,1
     134,923	   0,0172918	61,0	   0,0159158	64,4
     134,938	   0,0170225	65,8	   0,0161975	55,7
     134,954	    0,017378	60,3	   0,0163841	60,0
      134,97	   0,0173431	58,6	    0,016078	58,1
     134,985	   0,0172927	62,2	   0,0161859	55,3
     135,001	   0,0173841	59,6	   0,0164187	58,7
     135,017	   0,0178793	59,2	   0,0159316	60,8
     135,032	   0,0178409	60,9	   0,0162722	57,8
     135,048	    0,017612	60,2	    0,016247	59,2
     135,064	   0,0177068	59,4	   0,0163049	58,7
     135,079	   0,0180146	61,2	   0,0167347	58,0
     135,095	   0,0178384	64,4	   0,0163187	63,2
      135,11	   0,0182184	59,0	   0,0165119	60,7
     135,126	   0,0180685	60,7	   0,0165717	59,9
     135,142	   0,0182615	60,9	   0,0167306	60,6
     135,157	   0,0183187	58,3	   0,0162435	58,2
     135,173	    0,018298	60,9	   0,0162781	60,0
     135,189	   0,0184086	62,3	   0,0169222	63,6
     135,204	   0,0183608	59,3	   0,0170529	60,3
      135,22	   0,0184101	62,3	   0,0165464	62,7
     135,236	   0,0178396	62,1	   0,0169803	59,5
     135,251	   0,0181629	59,8	   0,0166523	63,6
     135,267	   0,0184659	62,8	   0,0172324	63,5
     135,283	   0,0186075	59,7	   0,0171313	59,4
     135,298	     0,01894	61,5	   0,0170646	62,9
     135,314	   0,0183907	62,4	    0,017248	58,0
     135,329	   0,0192715	61,5	   0,0172346	61,1
     135,345	   0,0185026	64,2	   0,0173764	60,2
     135,361	   0,0188767	58,4	   0,0173609	62,3
     135,376	   0,0189562	61,9	   0,0172616	64,4
     135,392	   0,0193197	63,2	   0,0172281	61,3
     135,408	   0,0194151	60,9	   0,0171058	65,7
     135,423	   0,0189975	61,6	   0,0174637	59,4
     135,439	   0,0193022	61,6	   0,0174416	61,6
     135,455	   0,0194513	62,5	   0,0180267	61,5
      135,47	   0,0193982	59,8	   0,0176586	62,6
     135,486	   0,0193329	58,0	   0,0176637	63,2
     135,501	   0,0194233	62,3	   0,0177101	61,2
     135,517	    0,019277	61,3	   0,0178403	65,4
     135,533	   0,0186974	61,4	   0,0182221	60,5
     135,548	   0,0203481	60,5	   0,0180032	60,7
     135,564	   0,0195653	65,2	    0,017514	64,0
      135,58	    0,019654	59,6	   0,0180762	61,9
     135,595	   0,0201175	60,6	   0,0177413	60,6
     135,611	    0,019838	59,9	   0,0180748	63,6
     135,627	   0,0198683	64,2	   0,0183556	60,1
     135,642	   0,0204037	60,5	   0,0183836	61,0
     135,658	   0,0201882	62,7	   0,0180882	64,2
     135,674	   0,0201373	61,3	   0,0186386	61,8
     135,689	   0,0199164	62,7	   0,0180702	64,1
     135,705	   0,0200249	60,3	   0,0187757	60,7
      135,72	   0,0205926	61,7	   0,0185527	61,4
     135,736	    0,020093	60,4	   0,0184331	62,7
     135,752	   0,0207528	61,8	   0,0187276	64,7
     135,767	   0,0205434	61,1	     0,01898	57,4
     135,783	    0,020468	65,1	   0,0188399	63,5
     135,799	   0,0212087	57,5	   0,0191728	57,9
     135,814	   0,0206552	63,1	   0,0188695	64,6
      135,83	   0,0210925	63,3	   0,0190501	63,3
     135,846	   0,0204452	61,7	   0,0192129	61,0
     135,861	   0,0215557	58,9	   0,0189081	63,3
     135,877	   0,0210049	58,9	   0,0192977	59,5
     135,892	   0,0211476	63,3	   0,0187123	63,5
     135,908	   0,0217301	60,8	   0,0191366	63,7
     135,924	   0,0216941	66,9	    0,019386	60,8
     135,939	   0,0217861	58,7	   0,0194422	61,2
     135,955	   0,0212285	60,9	   0,0196624	64,3
     135,971	   0,0216521	65,0	   0,0194885	64,1
     135,986	   0,0216428	61,0	   0,0205507	59,0
     136,002	    0,021652	63,0	   0,0198936	60,5
     136,018	   0,0223009	61,1	   0,0197773	64,1
     136,033	   0,0216272	62,6	   0,0197889	59,5
     136,049	   0,0222081	63,2	   0,0201844	62,2
     136,065	   0,0218648	60,7	   0,0202616	62,0
      136,08	   0,0219678	62,0	   0,0202301	60,1
     136,096	   0,0224775	63,5	   0,0206304	63,4
     136,111	   0,0219095	60,9	   0,0203528	59,6
     136,127	   0,0224515	64,1	   0,0202208	60,7
     136,143	   0,0224224	62,1	   0,0200722	65,1
     136,158	   0,0220876	64,6	   0,0206112	60,3
     136,174	   0,0227455	65,1	   0,0204897	60,7
      136,19	   0,0227854	61,4	   0,0203557	63,7
     136,205	    0,023087	61,3	   0,0210568	62,4
     136,221	   0,0229599	62,8	   0,0211278	60,1
     136,237	   0,0235949	61,7	   0,0212542	64,0
     136,252	   0,0234554	58,9	   0,0206021	64,3
     136,268	   0,0230868	64,3	   0,0214307	62,2
     136,283	   0,0237053	64,6	   0,0206474	63,3
     136,299	   0,0236002	61,9	   0,0213052	63,5
     136,315	   0,0233313	64,9	   0,0212322	63,9
      136,33	   0,0240113	63,8	   0,0210974	61,2
     136,346	   0,0236439	61,1	   0,0218379	61,4
     136,362	   0,0240738	62,7	   0,0217167	64,0
     136,377	   0,0241469	63,5	   0,0217452	59,1
     136,393	   0,0245244	63,7	   0,0217446	60,8
     136,409	   0,0247152	62,4	   0,0218548	63,5
     136,424	   0,0247062	58,3	   0,0216703	64,4
      136,44	   0,0245277	64,6	     0,02206	61,0
     136,456	   0,0248802	64,7	   0,0218881	59,6
     136,471	    0,024522	60,6	   0,0217649	63,2
     136,487	    0,024662	59,8	   0,0221841	63,1
     136,502	   0,0248998	62,5	   0,0218363	63,0
     136,518	   0,0251005	66,3	   0,0222885	64,0
     136,534	   0,0248123	65,8	   0,0222771	61,0
     136,549	   0,0257074	63,1	   0,0221966	64,7
     136,565	   0,0252403	62,5	   0,0224152	64,9
