X-Data [Hz]	Piezo (M - Filtered) [mV]	Phase [Deg]	Piezo (M - Filtered) [mV]	Phase [Deg]	
	002: [07-10-24 09:51]		003: [07-10-24 09:54]	
        41,5	     12,3471	-105,8	     12,7406	-104,4
      41,502	      12,158	-101,0	     13,0614	-101,6
     41,5039	     12,5582	-103,0	     13,2276	-104,0
     41,5059	      12,907	-103,9	     13,2753	-103,6
     41,5078	     12,9273	-102,3	     13,2455	-102,7
     41,5098	     13,1449	-106,7	     13,2714	-104,0
     41,5117	     12,9831	-103,9	     13,2342	-101,7
     41,5137	     13,3148	-106,9	     13,5024	-106,5
     41,5156	     13,3479	-106,8	      13,403	-103,0
     41,5176	     13,2715	-103,8	     13,5312	-107,6
     41,5196	      13,167	-103,9	     13,5129	-105,7
     41,5215	     13,0713	-101,8	     13,4723	-105,4
     41,5235	     13,3804	-106,4	     13,5858	-106,3
     41,5254	     13,2523	-102,0	     13,3867	-103,3
     41,5274	     13,3935	-102,6	     13,6885	-107,4
     41,5293	     13,3059	-102,6	      13,535	-101,7
     41,5313	      13,276	-101,6	     13,5617	-104,6
     41,5332	     13,5029	-105,1	     13,7634	-107,2
     41,5352	     13,3948	-100,9	     13,6038	-103,4
     41,5371	     13,7147	-105,9	     13,8244	-107,0
     41,5391	     13,5345	-104,0	     13,5624	-101,9
     41,5411	     13,6366	-106,4	      13,641	-104,1
      41,543	     13,6733	-106,9	     13,6872	-102,0
      41,545	     13,5734	-102,5	      13,672	-101,2
     41,5469	     13,8158	-106,1	     13,8313	-105,6
     41,5489	     13,6274	-101,6	     13,6963	-102,1
     41,5508	      13,774	-102,9	     14,0103	-105,5
     41,5528	     13,4924	-102,7	     13,8499	-101,5
     41,5547	     13,5355	-102,2	     14,1003	-106,7
     41,5567	     13,7955	-104,6	     14,0922	-104,4
     41,5587	     13,6446	-101,7	     14,0473	-105,4
     41,5606	     13,8818	-106,8	     14,1491	-106,1
     41,5626	     13,7561	-103,7	     13,9498	-102,4
     41,5645	      13,979	-106,2	     14,1991	-105,6
     41,5665	     13,9663	-106,5	     14,2466	-104,8
     41,5684	     13,9501	-102,6	     14,1701	-105,3
     41,5704	     14,1309	-105,7	     14,2476	-106,4
     41,5723	     13,9144	-101,9	     14,0664	-102,2
     41,5743	     14,0643	-105,5	     14,3107	-105,3
     41,5762	     14,1211	-106,5	     14,2259	-100,7
     41,5782	     14,0999	-102,2	     14,2168	-102,8
     41,5802	     14,2589	-105,2	     14,2533	-102,9
     41,5821	     13,9539	-101,3	     14,0812	-101,5
     41,5841	     14,2486	-105,8	     14,5304	-105,7
      41,586	     14,0808	-102,3	     14,3857	-102,1
      41,588	     14,3807	-105,5	     14,5623	-105,7
     41,5899	     14,2299	-105,5	     14,5056	-104,0
     41,5919	      14,082	-101,2	      14,485	-105,0
     41,5938	     14,4418	-106,0	      14,654	-105,0
     41,5958	     14,3822	-103,3	     14,4948	-102,8
     41,5978	     14,6106	-106,0	     14,6498	-105,3
     41,5997	     14,5134	-105,5	     14,4994	-101,1
     41,6017	     14,3858	-102,0	     14,5784	-103,3
     41,6036	     14,5735	-104,6	     14,8005	-106,0
     41,6056	     14,3819	-101,5	     14,5203	-100,5
     41,6075	     14,4643	-102,6	     14,6997	-103,2
     41,6095	     14,5268	-102,6	     14,7011	-101,4
     41,6114	     14,4181	-101,6	     14,7244	-102,3
     41,6134	     14,5648	-104,8	     14,9038	-102,7
     41,6153	     14,4489	-101,6	     14,7568	-100,3
     41,6173	     14,7988	-105,6	     15,0282	-104,7
     41,6193	     14,6716	-104,3	     14,8923	-101,4
     41,6212	     14,8547	-103,6	     15,0482	-105,9
     41,6232	     14,8789	-105,1	     15,0978	-105,0
     41,6251	     14,6253	-101,3	     15,0125	-103,4
     41,6271	     14,8209	-102,5	      15,173	-105,0
      41,629	     14,7256	-101,7	     15,0964	-101,9
      41,631	     14,7908	-101,3	     15,1811	-104,6
