X-Data [Hz]	Laser (M - Filtered) [m/s]	Phase [Deg]	Laser (M - Filtered) [m/s]	Phase [Deg]	
	002: [06-17-24 10:21]		003: [06-17-24 10:27]	
          31	  0,00617634	72,2	  0,00711509	72,3
      31,002	  0,00687238	75,2	   0,0071704	73,7
     31,0039	  0,00702392	75,4	  0,00711698	73,6
     31,0059	  0,00679043	76,1	  0,00712693	73,7
     31,0078	  0,00724174	74,6	  0,00722171	73,3
     31,0098	  0,00696176	73,9	  0,00710657	72,6
     31,0117	  0,00726281	77,0	  0,00719483	70,9
     31,0137	  0,00721548	73,9	   0,0071891	72,3
     31,0156	  0,00712482	76,8	  0,00716374	71,4
     31,0176	  0,00733202	75,6	  0,00723587	71,8
     31,0196	  0,00707301	75,7	  0,00712814	73,0
     31,0215	  0,00735753	75,3	  0,00729427	72,6
     31,0235	   0,0071509	74,0	  0,00717468	77,6
     31,0254	  0,00729594	77,5	  0,00723156	74,6
     31,0274	  0,00734491	72,6	  0,00730169	76,6
     31,0293	  0,00716356	73,5	  0,00718652	75,3
     31,0313	  0,00728535	72,8	  0,00734301	75,3
     31,0332	  0,00724492	72,4	   0,0071975	76,2
     31,0352	  0,00729457	73,9	  0,00730424	74,9
     31,0371	  0,00734991	74,4	  0,00728487	77,3
     31,0391	  0,00729285	74,2	  0,00729042	74,7
     31,0411	  0,00735018	75,3	  0,00734064	76,9
      31,043	  0,00731354	75,5	  0,00728638	75,2
      31,045	  0,00733408	75,1	  0,00733162	70,7
     31,0469	  0,00734754	70,6	  0,00736729	72,1
     31,0489	   0,0073348	74,0	  0,00735379	71,9
     31,0508	  0,00737027	73,2	  0,00727858	72,6
     31,0528	  0,00736621	74,1	   0,0074152	72,1
     31,0547	  0,00736972	72,7	  0,00740992	73,1
     31,0567	  0,00742634	73,9	  0,00729307	75,6
     31,0587	  0,00740758	72,6	  0,00746872	75,0
     31,0606	  0,00741691	72,9	  0,00744301	71,7
     31,0626	  0,00742837	73,9	  0,00738926	71,1
     31,0645	  0,00742244	74,3	  0,00743822	72,6
     31,0665	  0,00749101	71,2	  0,00737016	71,8
     31,0684	  0,00743285	72,8	  0,00748486	72,4
     31,0704	  0,00752145	72,2	   0,0074626	71,2
     31,0723	  0,00745544	72,1	  0,00746862	71,3
     31,0743	   0,0074914	71,7	  0,00757152	72,0
     31,0762	  0,00752663	72,7	   0,0073934	72,6
     31,0782	  0,00746271	72,5	  0,00747466	71,9
     31,0802	  0,00751485	73,0	  0,00752843	72,6
     31,0821	  0,00753062	72,5	  0,00747126	75,8
     31,0841	  0,00751718	71,1	  0,00755782	75,0
      31,086	  0,00757092	74,9	  0,00756299	76,1
      31,088	  0,00756249	76,1	  0,00747071	74,7
     31,0899	  0,00755118	75,5	  0,00756456	74,9
     31,0919	  0,00761191	76,8	  0,00756612	76,4
     31,0938	   0,0074901	75,3	  0,00759425	75,2
     31,0958	  0,00764902	76,0	  0,00757688	75,5
     31,0978	  0,00760687	74,6	  0,00759592	76,6
     31,0997	   0,0075472	75,7	  0,00760364	73,8
     31,1017	  0,00766179	75,6	   0,0076091	72,0
     31,1036	  0,00763707	74,5	  0,00768334	72,3
     31,1056	  0,00759823	72,5	  0,00766088	72,3
     31,1075	  0,00765377	73,0	  0,00757167	73,1
     31,1095	  0,00764003	71,4	  0,00767369	71,2
     31,1114	  0,00766249	73,9	  0,00768749	72,0
     31,1134	  0,00769696	73,3	  0,00753188	72,5
     31,1153	  0,00769136	73,8	  0,00771897	72,2
     31,1173	  0,00775648	74,4	  0,00761173	71,7
     31,1193	  0,00766462	74,5	  0,00771116	72,4
     31,1212	  0,00775454	73,5	  0,00778335	75,7
     31,1232	  0,00774906	73,9	   0,0076293	74,8
     31,1251	  0,00767014	73,0	  0,00781016	74,8
     31,1271	  0,00782466	74,1	  0,00773761	73,2
      31,129	  0,00774941	74,6	  0,00771367	72,2
      31,131	  0,00773734	76,1	  0,00787865	73,0
     31,1329	  0,00783427	74,6	  0,00777297	73,4
     31,1349	  0,00771428	76,2	  0,00783856	72,1
     31,1369	  0,00790832	75,3	  0,00779063	72,9
     31,1388	  0,00782835	74,4	  0,00781384	71,8
     31,1408	   0,0076993	75,5	  0,00775096	73,6
     31,1427	  0,00795492	74,4	  0,00782637	73,8
     31,1447	  0,00779902	72,9	  0,00782287	74,8
