Source File Name:	magt3
Point Index:	1	[x = 0.0321152	y = 0.0231113	z = -1.23]
Component:	Root
Signal:	Time - Ref1 Force - Samples

Time	Time Signal
[ s ]	[ N ]
0.0507	-0.3423153
0.0508	-0.3413887
0.0509	-0.3418148
0.051	-0.3411743
0.0511	-0.3413079
0.0512	-0.3419442
0.0513	-0.3414383
0.0514	-0.3409853
0.0515	-0.3408766
0.0516	-0.3406319
0.0517	-0.3405518
0.0518	-0.3402102
0.0519	-0.3391286
0.052	-0.3396045
0.0521	-0.3399436
0.0522	-0.339417
0.0523	-0.3399326
0.0524	-0.3391257
0.0525	-0.3390183
0.0526	-0.3386979
0.0527	-0.3386566
0.0528	-0.3385858
0.0529	-0.3384574
0.053	-0.3381356
0.0531	-0.338684
0.0532	-0.3381433
0.0533	-0.3382684
0.0534	-0.3383615
0.0535	-0.3379523
0.0536	-0.337175
0.0537	-0.3379517
0.0538	-0.3385357
0.0539	-0.3386393
0.054	-0.339047
0.0541	-0.338218
0.0542	-0.3371418
0.0543	-0.3371652
0.0544	-0.3369951
0.0545	-0.3373514
0.0546	-0.3376826
0.0547	-0.3383489
0.0548	-0.337124
0.0549	-0.3363653
0.055	-0.3367721
0.0551	-0.3360052
0.0552	-0.3359994
0.0553	-0.3360091
0.0554	-0.3360871
0.0555	-0.3356662
0.0556	-0.3357253
0.0557	-0.335633
0.0558	-0.3353097
0.0559	-0.3352372
0.056	-0.3345532
0.0561	-0.3346642
0.0562	-0.3340875
0.0563	-0.3336621
0.0564	-0.3335269
0.0565	-0.3332202
0.0566	-0.3333274
0.0567	-0.3332472
0.0568	-0.3327508
0.0569	-0.3325467
0.057	-0.3320665
0.0571	-0.3320804
0.0572	-0.3327112
0.0573	-0.332653
0.0574	-0.3323686
0.0575	-0.3319513
0.0576	-0.3326127
0.0577	-0.3327445
0.0578	-0.3319134
0.0579	-0.3319218
0.058	-0.3318536
0.0581	-0.3314415
0.0582	-0.3317305
0.0583	-0.3313898
0.0584	-0.3312282
0.0585	-0.3309768
0.0586	-0.3309706
0.0587	-0.3307903
0.0588	-0.3311779
0.0589	-0.3307729
0.059	-0.3307886
0.0591	-0.3306633
0.0592	-0.3304549
0.0593	-0.3303249
0.0594	-0.3300782
0.0595	-0.3298316
0.0596	-0.329654
0.0597	-0.3294791
0.0598	-0.329354
0.0599	-0.3287795
0.06	-0.3283842
0.0601	-0.3276372
0.0602	-0.3278661
0.0603	-0.3281661
