X-Data [Hz]	Laser (M - Filtered) [m/s]	Phase [Deg]	Laser (M - Filtered) [m/s]	Phase [Deg]	
	003: [06-04-24 10:11]		005: [06-04-24 10:16]	
         120	  0,00603684	58,3	  0,00734332	61,9
     120,088	  0,00657594	60,1	  0,00709837	64,5
     120,176	   0,0068581	63,3	  0,00695223	62,2
     120,264	  0,00684681	64,3	  0,00645313	59,7
     120,352	  0,00629808	56,0	  0,00628372	56,4
      120,44	  0,00665286	57,0	  0,00635823	62,0
     120,528	  0,00696092	65,4	  0,00651772	63,2
     120,616	  0,00671928	58,5	  0,00720909	63,6
     120,704	  0,00729089	64,2	  0,00632267	55,7
     120,792	  0,00670447	62,4	  0,00671108	62,3
      120,88	  0,00721104	63,6	  0,00671153	60,9
     120,968	  0,00673682	62,4	  0,00678192	65,4
     121,056	  0,00708173	63,5	  0,00717199	63,0
     121,144	  0,00701187	62,6	  0,00672952	59,6
     121,232	  0,00733955	62,0	  0,00710608	64,8
      121,32	  0,00688316	64,2	  0,00697473	61,0
     121,408	  0,00740998	66,7	  0,00706948	62,2
     121,496	   0,0071997	60,4	  0,00699719	60,9
     121,584	   0,0069634	64,0	  0,00686886	63,3
     121,672	  0,00737027	63,0	  0,00725391	63,4
      121,76	  0,00688634	57,2	  0,00677472	61,2
     121,848	  0,00724902	63,9	   0,0073424	64,3
     121,935	  0,00735764	63,8	  0,00690449	62,9
     122,023	  0,00769505	63,2	  0,00708932	58,8
     122,111	  0,00714896	58,8	  0,00750824	63,9
     122,199	  0,00729721	64,1	  0,00729644	64,7
     122,287	  0,00748035	64,2	  0,00688944	55,8
     122,375	  0,00760091	62,8	  0,00699894	57,9
     122,463	  0,00735733	58,5	  0,00712549	57,2
     122,551	  0,00732406	58,7	   0,0077878	62,8
     122,639	  0,00720312	60,3	  0,00768722	67,3
     122,727	  0,00757307	61,6	  0,00742592	64,2
     122,815	  0,00734196	61,3	  0,00737071	62,1
     122,903	   0,0074704	60,4	  0,00740647	62,9
     122,991	  0,00748427	59,0	  0,00732557	60,2
     123,079	   0,0074271	56,2	  0,00740945	59,6
     123,167	  0,00751734	58,8	  0,00738813	55,8
     123,255	  0,00767161	57,9	  0,00757847	58,1
     123,343	  0,00800239	58,6	  0,00755451	60,1
     123,431	  0,00805192	59,7	  0,00787422	58,4
     123,519	  0,00811384	63,3	  0,00757484	59,4
     123,607	  0,00798363	63,1	  0,00789814	65,1
     123,695	  0,00790526	58,4	  0,00812693	62,9
     123,783	  0,00826387	62,3	  0,00820123	62,3
     123,871	  0,00853843	66,9	  0,00763324	60,0
     123,959	  0,00834761	66,1	  0,00801205	62,5
     124,047	  0,00777674	60,8	  0,00828007	64,5
     124,135	  0,00802901	58,4	  0,00824877	62,8
     124,223	  0,00853101	61,2	  0,00796354	59,6
     124,311	   0,0082337	61,4	   0,0082784	65,8
     124,399	  0,00832867	62,2	  0,00849932	62,1
     124,487	  0,00869082	62,9	  0,00823398	58,7
     124,575	  0,00834541	60,1	  0,00810445	59,0
     124,663	  0,00823199	58,0	   0,0085183	65,1
     124,751	  0,00874633	63,8	  0,00823566	58,5
     124,839	  0,00839795	62,1	  0,00848113	65,3
     124,927	  0,00878765	61,4	  0,00829569	53,4
     125,015	  0,00841346	62,1	  0,00878073	66,2
     125,103	  0,00881188	64,8	  0,00829556	59,6
     125,191	   0,0088267	59,8	  0,00848988	64,7
     125,279	  0,00866233	63,5	   0,0087736	62,1
     125,367	  0,00907447	60,8	  0,00859426	60,1
     125,455	  0,00880652	58,4	  0,00869023	61,4
     125,543	   0,0088157	61,2	  0,00919512	63,7
     125,631	  0,00926314	62,6	  0,00865699	58,1
     125,718	  0,00903053	59,9	  0,00925721	64,4
     125,806	   0,0093943	61,7	  0,00893069	61,5
     125,894	  0,00906497	57,2	  0,00902688	59,4
     125,982	    0,009091	60,7	  0,00925343	62,2
      126,07	  0,00946352	64,0	  0,00904676	63,6
     126,158	  0,00953957	63,1	  0,00905101	60,5
     126,246	  0,00967881	63,8	  0,00911963	62,5
     126,334	  0,00944043	59,4	  0,00931665	59,6
     126,422	  0,00936408	59,8	  0,00960233	61,6
      126,51	  0,00963865	58,3	  0,00952752	63,8
     126,598	  0,00960896	59,1	  0,00943688	61,6
     126,686	  0,00993646	57,6	  0,00936078	60,0
     126,774	  0,00998415	60,1	  0,00935914	58,9
     126,862	  0,00968147	58,6	  0,00942432	59,1
      126,95	  0,00975774	62,1	  0,00946765	59,6
     127,038	  0,00981728	60,6	  0,00926375	60,5
     127,126	  0,00982751	61,3	  0,00970678	57,1
     127,214	   0,0100304	60,4	  0,00980875	63,0
     127,302	   0,0103872	59,7	   0,0100044	65,5
      127,39	   0,0104581	60,0	   0,0101915	64,7
     127,478	    0,010393	63,1	   0,0100009	60,7
     127,566	   0,0103855	65,2	   0,0100453	62,7
     127,654	    0,010426	62,1	   0,0101598	62,5
     127,742	   0,0102829	61,6	   0,0104841	61,6
      127,83	   0,0106666	59,4	   0,0105222	64,5
     127,918	    0,010856	60,0	   0,0103431	60,4
     128,006	   0,0107217	62,8	   0,0104013	56,9
     128,094	   0,0106878	60,1	   0,0103679	58,5
     128,182	   0,0109818	63,7	   0,0105014	64,3
      128,27	   0,0109283	61,1	   0,0106828	64,4
     128,358	   0,0110488	60,4	   0,0108681	62,6
     128,446	   0,0110999	65,3	   0,0107691	62,8
     128,534	   0,0110535	59,0	   0,0111273	59,7
     128,622	    0,011359	58,6	   0,0110044	60,9
      128,71	   0,0112646	63,7	   0,0110282	63,9
     128,798	   0,0112454	58,9	   0,0110823	62,6
     128,886	   0,0114907	61,8	   0,0110211	59,1
     128,974	   0,0112721	62,5	   0,0111404	65,0
     129,062	    0,011867	60,7	   0,0110703	60,3
      129,15	   0,0117362	59,3	    0,011157	63,0
     129,238	    0,011707	63,2	   0,0114378	63,0
     129,326	   0,0119865	62,6	   0,0114679	62,2
     129,413	   0,0120866	59,9	   0,0114394	60,7
     129,501	    0,011773	61,0	   0,0115637	63,5
     129,589	    0,012193	62,9	   0,0117485	59,0
     129,677	   0,0123806	61,4	   0,0118713	59,3
     129,765	   0,0122141	59,1	   0,0117603	65,3
     129,853	   0,0123785	59,3	   0,0123173	57,0
     129,941	   0,0124367	64,1	   0,0119529	63,5
     130,029	   0,0124654	63,6	   0,0122797	62,5
     130,117	   0,0125695	62,1	   0,0120816	60,0
     130,205	   0,0127922	62,4	    0,012368	57,4
     130,293	   0,0130541	63,2	   0,0125369	61,8
     130,381	   0,0131349	63,7	   0,0125426	59,1
     130,469	   0,0130757	62,8	   0,0128016	58,8
     130,557	   0,0131624	62,3	    0,012928	58,0
     130,645	   0,0135225	59,8	   0,0127535	62,9
     130,733	   0,0136425	61,2	   0,0130751	58,0
     130,821	   0,0133527	58,6	   0,0129339	65,6
     130,909	   0,0134209	58,9	   0,0129643	62,6
     130,997	     0,01376	58,9	    0,013459	59,9
     131,085	   0,0140421	57,6	     0,01372	61,9
     131,173	    0,014048	62,0	   0,0134832	63,7
     131,261	   0,0142222	61,4	   0,0135852	59,5
     131,349	   0,0143234	60,7	   0,0137098	62,6
     131,437	   0,0143134	60,2	   0,0139818	62,1
     131,525	   0,0146001	59,8	   0,0139206	63,8
     131,613	    0,014654	61,5	   0,0142347	60,6
     131,701	   0,0146891	59,1	   0,0144525	57,8
     131,789	   0,0147562	62,6	    0,014455	58,8
     131,877	   0,0150181	61,5	   0,0144439	61,7
     131,965	   0,0152921	59,4	   0,0145853	60,8
     132,053	   0,0151021	60,8	   0,0147368	62,2
     132,141	   0,0154016	61,7	   0,0152327	59,1
     132,229	    0,015509	60,0	   0,0154667	58,3
     132,317	   0,0159221	60,1	   0,0151123	61,3
     132,405	   0,0158206	61,9	   0,0156685	61,6
     132,493	   0,0159797	59,8	   0,0153312	61,2
     132,581	   0,0162132	60,9	   0,0157295	62,3
     132,669	   0,0163023	60,8	    0,016189	59,7
     132,757	   0,0165679	59,2	   0,0162155	59,3
     132,845	   0,0166233	58,2	   0,0167284	60,7
     132,933	   0,0170515	62,6	    0,016572	57,9
     133,021	   0,0173131	58,2	   0,0165493	61,1
     133,109	   0,0173124	60,4	   0,0168231	59,8
     133,196	   0,0173786	60,1	   0,0170181	62,1
     133,284	    0,017779	59,3	   0,0167719	63,2
     133,372	   0,0178232	60,4	   0,0178038	59,6
      133,46	   0,0182594	60,2	   0,0178179	62,4
     133,548	   0,0180404	58,7	   0,0180048	59,0
     133,636	   0,0183607	59,3	   0,0180724	59,8
     133,724	   0,0187737	62,4	   0,0180522	61,1
     133,812	   0,0189049	61,6	   0,0184631	58,6
       133,9	   0,0190922	61,6	   0,0186014	57,9
     133,988	   0,0192519	62,8	   0,0186468	61,6
     134,076	   0,0194812	61,9	   0,0190116	62,5
     134,164	   0,0198698	60,9	   0,0193826	58,5
     134,252	   0,0200103	61,4	   0,0198367	59,0
      134,34	   0,0202688	59,8	   0,0194448	60,3
     134,428	    0,020634	59,6	   0,0196024	60,3
     134,516	   0,0207428	59,6	   0,0199634	62,3
     134,604	   0,0207292	61,2	   0,0203095	61,0
     134,692	    0,021625	65,1	   0,0203292	61,0
      134,78	   0,0216416	62,4	   0,0207335	60,1
     134,868	   0,0216451	62,9	   0,0211908	60,5
     134,956	   0,0221151	59,0	   0,0212796	60,6
     135,044	   0,0222394	58,9	   0,0216835	61,9
     135,132	    0,022711	59,9	   0,0222228	60,6
      135,22	   0,0231209	61,9	   0,0224965	58,4
     135,308	   0,0235436	60,8	   0,0232809	60,0
     135,396	   0,0238247	58,5	   0,0233904	59,4
     135,484	    0,024146	60,4	   0,0233216	57,7
     135,572	   0,0243924	61,6	   0,0236079	59,4
      135,66	   0,0251298	61,5	   0,0243837	59,3
     135,748	   0,0252992	59,4	   0,0241089	61,2
     135,836	   0,0258445	58,8	    0,024921	61,0
     135,924	   0,0262459	60,6	   0,0249253	61,0
     136,012	   0,0264936	60,0	   0,0254808	59,7
       136,1	   0,0261545	59,0	   0,0258177	61,8
     136,188	   0,0272139	59,6	   0,0263973	62,1
     136,276	   0,0277096	60,7	   0,0268802	58,3
     136,364	   0,0287613	58,2	   0,0269548	60,4
     136,452	    0,028811	62,3	   0,0279339	60,8
      136,54	   0,0297428	58,4	   0,0281693	59,5
     136,628	   0,0298002	61,1	   0,0287478	60,2
