X-Data [Hz]	Laser (M - Filtered) [m/s]	Phase [Deg]	Laser (M - Filtered) [m/s]	Phase [Deg]	
	002: [06-27-24 17:29]		006: [06-27-24 17:38]	
         155	   0,0269875	56,9	   0,0284827	56,2
     155,068	   0,0283207	56,4	   0,0285738	56,4
     155,137	   0,0288938	57,6	   0,0292644	55,7
     155,205	   0,0293776	56,2	   0,0293118	56,4
     155,274	   0,0294622	56,0	   0,0295636	56,9
     155,342	   0,0293258	55,4	   0,0292708	56,4
     155,411	    0,029959	56,6	   0,0298743	55,9
     155,479	   0,0304475	55,6	   0,0302816	55,5
     155,547	   0,0306425	55,4	    0,030437	55,4
     155,616	   0,0304581	58,3	   0,0302716	57,3
     155,684	   0,0310247	55,3	   0,0313339	55,8
     155,753	   0,0312856	56,4	   0,0311683	56,4
     155,821	   0,0317708	56,8	   0,0317173	55,5
      155,89	   0,0318689	56,2	   0,0322684	57,2
     155,958	   0,0315405	57,3	   0,0320012	56,5
     156,026	   0,0325968	57,4	   0,0329321	55,8
     156,095	   0,0324542	56,1	   0,0326589	57,0
     156,163	   0,0335539	57,0	   0,0335146	56,1
     156,232	   0,0333947	58,0	   0,0333215	56,9
       156,3	    0,033932	57,0	   0,0342478	57,6
     156,369	   0,0344588	56,7	   0,0340811	57,4
     156,437	   0,0345665	57,4	   0,0340742	56,8
     156,505	   0,0347317	55,3	   0,0353735	57,7
     156,574	   0,0354988	57,1	   0,0355126	56,4
     156,642	    0,035878	56,9	   0,0352127	56,7
     156,711	   0,0358993	57,5	   0,0357419	56,3
     156,779	   0,0360953	58,4	   0,0371005	56,6
     156,848	   0,0366466	57,2	   0,0376677	56,2
     156,916	   0,0375769	54,4	   0,0378271	55,9
     156,984	   0,0384929	54,8	   0,0376208	55,4
     157,053	   0,0385392	55,4	   0,0383315	55,3
     157,121	   0,0390072	57,2	   0,0385421	57,5
      157,19	   0,0393709	56,5	   0,0388982	57,6
     157,258	   0,0393953	58,1	   0,0395018	57,1
     157,326	   0,0400169	57,7	   0,0400902	54,8
     157,395	   0,0398793	58,1	   0,0404867	56,4
     157,463	   0,0411213	57,7	   0,0412071	55,5
     157,532	   0,0417642	57,3	   0,0413654	57,5
       157,6	   0,0419045	55,6	    0,041938	57,0
     157,669	   0,0425303	55,8	    0,042732	58,2
     157,737	    0,043157	56,2	   0,0431152	58,1
     157,805	   0,0433456	58,3	   0,0439042	55,9
     157,874	   0,0445601	56,7	   0,0441362	58,1
     157,942	   0,0446794	57,5	   0,0449247	56,2
     158,011	    0,045132	57,2	   0,0455196	58,4
     158,079	   0,0463701	57,4	   0,0465477	56,8
     158,148	   0,0462064	57,3	   0,0470184	56,6
     158,216	   0,0471453	57,8	   0,0476247	56,6
     158,284	   0,0478616	56,8	   0,0483321	57,4
     158,353	     0,04835	58,6	   0,0490394	58,3
     158,421	   0,0490893	57,2	   0,0493696	57,0
      158,49	   0,0498271	57,8	   0,0502064	57,6
     158,558	   0,0506483	55,5	   0,0510229	58,5
     158,627	   0,0508648	57,1	   0,0520827	58,0
     158,695	   0,0521481	56,9	   0,0524498	55,9
     158,763	   0,0531962	56,6	   0,0532323	58,4
     158,832	   0,0539493	56,8	   0,0540036	57,3
       158,9	   0,0547868	57,2	   0,0550996	57,4
     158,969	   0,0553314	57,4	   0,0558203	57,3
     159,037	   0,0560501	56,2	   0,0568381	57,8
     159,106	   0,0573764	57,9	    0,057598	56,9
     159,174	   0,0584697	58,7	   0,0583961	57,5
     159,242	    0,059332	56,0	   0,0596945	57,1
     159,311	   0,0608773	56,2	    0,061203	57,1
     159,379	   0,0612263	57,6	   0,0623903	57,3
     159,448	    0,062415	57,8	   0,0628324	57,9
     159,516	   0,0631899	58,3	   0,0643202	57,8
     159,585	   0,0644484	59,0	   0,0654157	58,8
     159,653	   0,0658294	58,1	   0,0668312	57,9
     159,721	   0,0667846	57,6	   0,0684119	58,2
      159,79	   0,0679356	56,6	   0,0695429	58,5
     159,858	   0,0692369	57,7	    0,071409	57,9
     159,927	   0,0708563	58,8	   0,0724725	58,0
     159,995	   0,0724705	56,8	    0,073441	56,8
     160,064	   0,0733723	57,7	   0,0749508	57,6
     160,132	   0,0744194	58,6	   0,0755566	57,8
       160,2	   0,0768369	60,1	   0,0777144	58,8
     160,269	   0,0776525	58,9	   0,0797552	59,8
     160,337	   0,0792022	58,8	   0,0821633	59,1
     160,406	   0,0812726	58,7	    0,083253	57,7
     160,474	   0,0830905	58,1	   0,0850739	58,6
     160,543	    0,085063	59,0	   0,0866789	57,6
     160,611	    0,086856	59,9	   0,0888883	57,8
     160,679	   0,0888724	58,4	   0,0913109	58,6
     160,748	   0,0899663	58,8	   0,0928964	57,5
     160,816	   0,0927474	58,7	   0,0951059	59,5
     160,885	   0,0943699	59,2	   0,0968217	59,1
     160,953	   0,0969038	60,7	   0,0997653	58,8
     161,021	   0,0989512	60,2	     0,10302	58,8
      161,09	    0,101378	59,7	    0,104691	58,5
     161,158	    0,103095	59,9	    0,107205	60,4
     161,227	    0,106392	60,6	     0,10915	60,6
