X-Data [Hz]	Laser (M - Filtered) [m/s]	Phase [Deg]	Laser (M - Filtered) [m/s]	Phase [Deg]	
	002: [07-09-24 17:28]		003: [07-09-24 17:31]	
        41,5	  0,00811757	75,1	  0,00832375	74,5
      41,502	  0,00811386	78,5	  0,00836152	76,8
     41,5039	  0,00816784	75,3	  0,00833732	77,1
     41,5059	  0,00810286	77,3	  0,00830865	78,9
     41,5078	  0,00819782	78,0	  0,00822319	76,7
     41,5098	  0,00830403	78,7	  0,00835184	77,0
     41,5117	  0,00836911	80,1	  0,00847329	75,6
     41,5137	  0,00827478	77,4	  0,00857379	78,1
     41,5156	  0,00830714	78,8	  0,00829952	78,0
     41,5176	  0,00837182	76,0	  0,00821578	76,4
     41,5196	  0,00843707	77,3	   0,0083846	74,6
     41,5215	  0,00833566	77,4	   0,0085071	73,9
     41,5235	  0,00836437	77,5	  0,00845119	79,9
     41,5254	  0,00842951	79,0	  0,00832367	77,7
     41,5274	  0,00843001	75,5	  0,00839765	74,9
     41,5293	  0,00841414	76,6	  0,00849715	76,9
     41,5313	  0,00843028	76,2	  0,00856276	76,5
     41,5332	  0,00846189	76,1	  0,00856555	78,4
     41,5352	  0,00845437	75,6	  0,00844259	78,4
     41,5371	   0,0084265	76,6	  0,00852084	79,3
     41,5391	  0,00857127	77,6	  0,00858319	79,2
     41,5411	  0,00844381	75,9	  0,00857759	76,7
      41,543	  0,00839353	80,8	  0,00861704	76,6
      41,545	  0,00849155	80,8	   0,0085553	75,9
     41,5469	  0,00854498	77,9	  0,00855438	76,2
     41,5489	  0,00856295	80,3	  0,00862384	77,6
     41,5508	   0,0086103	75,7	  0,00872293	75,2
     41,5528	  0,00855996	77,9	  0,00858196	77,7
     41,5547	  0,00854014	79,3	  0,00854574	75,5
     41,5567	  0,00851766	78,5	  0,00859876	77,8
     41,5587	  0,00864174	80,6	  0,00865062	77,6
     41,5606	  0,00876509	76,1	  0,00868699	78,6
     41,5626	  0,00863566	76,7	  0,00874581	78,7
     41,5645	  0,00850573	77,4	  0,00874711	75,5
     41,5665	  0,00869338	78,2	  0,00868231	77,8
     41,5684	  0,00878309	77,8	  0,00863202	77,7
     41,5704	  0,00877033	75,7	  0,00866082	77,4
     41,5723	  0,00866571	78,9	  0,00876264	80,3
