X-Data [Hz]	Laser (M - Filtered) [m/s]	Phase [Deg]	Laser (M - Filtered) [m/s]	Phase [Deg]	
	002: [06-18-24 17:25]		003: [06-18-24 17:42]	
          13	  0,00703599	85,7	   0,0116294	85,7
     13,0049	  0,00946804	85,1	   0,0116661	85,4
     13,0098	   0,0105853	85,4	   0,0116508	85,8
     13,0147	   0,0111837	85,7	   0,0116459	85,8
     13,0196	   0,0114939	86,1	   0,0116391	85,6
     13,0244	   0,0115929	85,9	   0,0116623	85,7
     13,0293	   0,0116884	85,2	    0,011625	85,7
     13,0342	   0,0116464	84,1	     0,01165	85,5
     13,0391	   0,0116585	86,0	   0,0116614	85,7
      13,044	   0,0116978	85,4	   0,0116424	85,5
     13,0489	   0,0117191	85,4	   0,0116642	85,4
     13,0538	   0,0116898	85,7	   0,0116642	85,5
     13,0587	   0,0117018	85,6	   0,0116614	85,3
     13,0635	   0,0117138	85,3	   0,0116643	85,6
     13,0684	   0,0117069	85,5	   0,0116784	85,5
     13,0733	   0,0116819	85,5	   0,0116624	85,5
     13,0782	   0,0117109	85,5	    0,011664	85,5
     13,0831	   0,0117044	85,9	   0,0116621	85,6
      13,088	   0,0117112	85,7	   0,0116768	85,6
     13,0929	   0,0117284	85,5	   0,0116758	85,6
     13,0978	   0,0117082	85,6	   0,0116623	85,4
     13,1026	    0,011736	85,6	   0,0116984	85,7
     13,1075	   0,0117362	85,6	    0,011672	85,6
     13,1124	   0,0117406	85,8	   0,0116742	85,7
     13,1173	   0,0117547	85,5	   0,0116764	86,0
     13,1222	   0,0117588	85,5	    0,011694	85,7
     13,1271	   0,0117398	85,6	   0,0117182	85,9
      13,132	   0,0117484	85,5	   0,0117148	85,5
     13,1369	   0,0117602	85,7	   0,0116997	85,6
     13,1417	   0,0115904	85,8	    0,011695	85,7
     13,1466	   0,0113206	85,7	   0,0117167	85,4
     13,1515	   0,0115158	86,2	   0,0116694	85,9
     13,1564	   0,0117198	85,7	   0,0116727	85,8
     13,1613	   0,0115324	85,7	   0,0117117	85,0
     13,1662	   0,0115171	85,6	   0,0116416	86,1
     13,1711	   0,0116014	85,3	   0,0116614	85,7
      13,176	   0,0117732	85,5	   0,0115403	86,8
     13,1808	   0,0117152	85,1	   0,0117475	85,6
     13,1857	   0,0117994	85,4	   0,0117049	85,6
     13,1906	    0,011769	85,5	   0,0117011	85,6
     13,1955	   0,0117786	85,3	   0,0117182	85,4
     13,2004	   0,0116782	86,0	   0,0117034	85,6
     13,2053	   0,0117844	85,7	   0,0117302	85,5
     13,2102	      0,0116	85,6	   0,0117349	85,4
     13,2151	   0,0117706	85,5	   0,0117192	85,7
     13,2199	   0,0118013	85,6	    0,011738	85,3
     13,2248	   0,0117867	85,4	   0,0117532	85,6
     13,2297	   0,0117887	85,3	   0,0117704	85,5
     13,2346	   0,0118073	85,5	   0,0117626	85,9
     13,2395	   0,0118089	85,6	   0,0117784	85,7
     13,2444	   0,0118301	85,5	   0,0117498	85,4
     13,2493	   0,0112549	83,3	   0,0117458	85,6
     13,2542	   0,0117886	85,6	   0,0117816	85,4
      13,259	   0,0117685	85,6	   0,0117803	85,5
     13,2639	   0,0117276	85,5	   0,0117516	85,7
     13,2688	   0,0118188	85,2	   0,0117824	85,3
     13,2737	   0,0116663	85,8	   0,0117815	85,3
     13,2786	   0,0118044	85,2	   0,0117687	85,3
     13,2835	   0,0114148	84,3	   0,0117556	85,7
     13,2884	   0,0117349	86,3	   0,0117761	85,4
     13,2933	   0,0117745	86,8	   0,0117907	85,8
     13,2981	   0,0116548	85,8	   0,0117721	85,3
      13,303	   0,0115287	84,9	   0,0117887	85,3
     13,3079	    0,011755	83,2	   0,0117876	85,6
     13,3128	   0,0118399	85,6	   0,0118013	85,6
     13,3177	     0,01185	84,9	   0,0118071	85,2
     13,3226	    0,011465	85,9	   0,0118072	85,3
     13,3275	   0,0115808	85,3	    0,011832	85,4
     13,3324	   0,0116741	86,1	   0,0118177	85,0
     13,3372	   0,0117709	85,0	   0,0117909	85,9
     13,3421	   0,0115119	81,3	   0,0118359	85,1
      13,347	    0,011876	85,5	   0,0118518	85,7
     13,3519	   0,0118641	85,5	   0,0118445	85,5
     13,3568	    0,011873	85,3	   0,0118462	85,6
     13,3617	   0,0118959	85,3	   0,0118482	85,4
     13,3666	    0,011757	85,6	   0,0118239	85,6
     13,3715	   0,0118877	85,3	   0,0118441	85,7
     13,3763	   0,0115543	85,5	   0,0118453	85,7
     13,3812	    0,011923	85,5	    0,011849	85,6
     13,3861	   0,0117648	84,7	   0,0118918	85,7
      13,391	   0,0117594	85,6	   0,0118664	85,6
     13,3959	   0,0116107	83,8	   0,0118288	85,4
     13,4008	   0,0119307	85,6	   0,0118708	85,3
     13,4057	   0,0117353	85,4	   0,0118389	85,7
     13,4106	   0,0118931	85,4	   0,0118531	85,1
     13,4154	   0,0119503	84,7	   0,0118645	85,1
     13,4203	   0,0119234	85,4	   0,0119018	85,3
     13,4252	    0,011484	81,4	   0,0119011	85,3
     13,4301	   0,0118284	85,1	   0,0118662	85,5
      13,435	   0,0117854	85,3	   0,0118933	85,1
     13,4399	   0,0119213	85,0	   0,0118991	85,3
     13,4448	    0,011956	85,2	   0,0119215	85,3
     13,4497	   0,0119289	84,9	    0,011929	85,3
     13,4545	   0,0119205	85,3	   0,0119007	85,4
     13,4594	   0,0119106	85,5	   0,0119075	85,5
     13,4643	   0,0118425	85,7	   0,0119019	85,9
     13,4692	   0,0119713	85,6	   0,0119067	85,2
     13,4741	   0,0117497	85,5	   0,0119065	85,5
      13,479	   0,0119037	85,1	    0,011938	85,1
     13,4839	   0,0118619	85,6	   0,0119838	85,2
     13,4888	   0,0118389	85,6	   0,0119717	85,5
     13,4936	   0,0120051	85,7	    0,011947	85,5
