X-Data [Hz]	Laser (M - Filtered) [m/s]	Phase [Deg]	Laser (M - Filtered) [m/s]	Phase [Deg]	
	002: [07-09-24 13:53]		003: [07-09-24 13:56]	
          42	  0,00981742	83,1	   0,0102984	82,1
      42,002	   0,0100095	83,7	   0,0102617	85,7
     42,0039	   0,0101242	85,2	   0,0102679	84,5
     42,0059	   0,0101916	85,1	   0,0102601	82,6
     42,0078	   0,0102355	84,5	   0,0102549	83,3
     42,0098	   0,0101832	82,9	   0,0103299	82,5
     42,0117	   0,0101241	81,6	   0,0102987	85,0
     42,0137	   0,0101766	83,5	   0,0104761	83,8
     42,0156	   0,0102238	86,0	    0,010472	85,0
     42,0176	   0,0103271	85,9	   0,0104119	82,6
     42,0196	   0,0103433	84,6	   0,0103698	81,6
     42,0215	   0,0104196	82,0	   0,0104562	80,0
     42,0235	   0,0104198	82,3	   0,0104798	83,1
     42,0254	   0,0104093	81,3	    0,010374	83,4
     42,0274	   0,0103468	83,4	   0,0103907	82,4
     42,0293	    0,010358	84,2	   0,0104176	81,5
     42,0313	   0,0103493	82,1	    0,010428	84,2
     42,0332	   0,0104766	83,5	   0,0104926	81,0
     42,0352	   0,0104934	83,5	    0,010517	83,2
     42,0371	   0,0105528	84,8	   0,0105733	84,0
     42,0391	    0,010547	84,7	   0,0106632	81,8
     42,0411	   0,0105591	83,1	   0,0106585	80,8
      42,043	   0,0105537	81,1	   0,0107404	80,9
      42,045	   0,0105228	82,7	   0,0107872	83,6
     42,0469	   0,0105722	84,2	   0,0107836	84,7
     42,0489	   0,0106064	84,0	   0,0107567	84,5
     42,0508	    0,010591	83,7	   0,0107606	83,1
     42,0528	   0,0106841	82,1	   0,0107556	83,7
     42,0547	   0,0106936	81,1	   0,0106875	84,6
     42,0567	   0,0106057	83,0	   0,0107321	84,3
     42,0587	   0,0106279	82,8	   0,0107845	84,6
     42,0606	   0,0106407	86,0	   0,0108259	86,2
     42,0626	   0,0107523	85,0	   0,0109402	82,2
     42,0645	   0,0108515	84,6	   0,0109442	85,0
     42,0665	   0,0108783	82,0	   0,0109885	88,0
     42,0684	   0,0108419	82,4	   0,0110411	85,2
     42,0704	   0,0107398	83,6	   0,0111221	81,5
     42,0723	   0,0107117	87,5	   0,0109619	87,4
     42,0743	   0,0108055	86,7	   0,0109719	84,1
     42,0762	   0,0108869	87,2	    0,010933	84,7
     42,0782	   0,0109343	84,9	   0,0109712	84,4
     42,0802	   0,0109565	82,2	   0,0110113	86,3
     42,0821	   0,0109097	82,2	   0,0110873	85,5
     42,0841	   0,0109141	85,2	   0,0110611	85,0
      42,086	   0,0109447	85,3	   0,0110343	83,2
      42,088	   0,0109909	84,8	   0,0110909	82,3
     42,0899	   0,0110349	83,8	   0,0111039	82,4
     42,0919	    0,011026	85,6	   0,0111738	83,3
     42,0938	   0,0111123	86,3	   0,0112098	85,8
     42,0958	   0,0111414	85,1	   0,0111921	82,2
     42,0978	   0,0110956	84,5	   0,0111909	82,6
     42,0997	   0,0110736	81,6	   0,0112801	83,1
     42,1017	   0,0110503	81,9	   0,0112684	85,1
     42,1036	   0,0111833	85,2	   0,0113815	86,1
     42,1056	   0,0112952	86,8	   0,0113724	85,2
     42,1075	   0,0113748	86,3	   0,0113416	84,7
     42,1095	   0,0112601	86,8	   0,0114149	84,2
     42,1114	   0,0112357	84,6	   0,0114645	85,4
     42,1134	   0,0112887	82,9	   0,0114463	87,1
     42,1153	   0,0112291	84,1	   0,0114438	87,1
     42,1173	   0,0112884	86,5	   0,0114946	86,9
     42,1193	   0,0113361	88,4	   0,0115739	86,1
     42,1212	   0,0113867	88,3	   0,0115188	85,3
     42,1232	   0,0114295	87,1	   0,0115178	84,2
     42,1251	   0,0115104	84,0	   0,0115513	84,1
     42,1271	   0,0115131	83,8	   0,0116055	85,5
      42,129	   0,0114537	86,5	   0,0116153	87,3
      42,131	   0,0114201	85,7	   0,0116389	86,5
