X-Data [Hz]	Laser (M - Filtered) [m/s]	Phase [Deg]	Laser (M - Filtered) [m/s]	Phase [Deg]	
	002: [07-09-24 18:34]		003: [07-09-24 18:37]	
        41,5	   0,0260812	78,0	   0,0290271	76,6
      41,502	   0,0270609	77,9	   0,0290448	77,5
     41,5039	   0,0276861	78,1	   0,0290178	77,3
     41,5059	   0,0283425	77,6	   0,0290946	77,2
     41,5078	   0,0285018	77,7	   0,0292114	77,0
     41,5098	   0,0285997	77,4	    0,029207	77,8
     41,5117	   0,0286761	77,1	   0,0291745	77,5
     41,5137	   0,0287464	78,1	   0,0292574	77,8
     41,5156	   0,0289806	76,8	   0,0292991	77,1
     41,5176	   0,0289744	77,4	   0,0292618	77,0
     41,5196	   0,0290383	77,3	   0,0293261	76,9
     41,5215	   0,0290761	77,7	   0,0293845	77,0
     41,5235	   0,0290246	76,6	   0,0294123	77,4
     41,5254	   0,0291503	76,8	   0,0295152	77,2
     41,5274	   0,0292486	77,7	   0,0295535	77,0
     41,5293	   0,0292771	76,8	   0,0295919	77,7
     41,5313	   0,0293354	77,6	   0,0296733	77,0
     41,5332	    0,029363	77,4	   0,0295675	78,4
     41,5352	   0,0293489	77,2	   0,0296331	76,9
     41,5371	   0,0293882	77,4	   0,0297082	77,8
     41,5391	   0,0294501	77,8	   0,0297662	76,8
     41,5411	   0,0295147	78,3	    0,029839	77,0
      41,543	   0,0295115	77,3	   0,0298343	78,2
      41,545	   0,0295409	77,8	   0,0298807	77,8
     41,5469	   0,0296468	77,7	   0,0299596	78,2
     41,5489	   0,0297433	77,3	   0,0299138	78,1
     41,5508	   0,0298006	77,7	   0,0300146	77,3
     41,5528	   0,0298254	77,4	   0,0300781	77,6
     41,5547	   0,0297489	78,2	   0,0301283	78,0
     41,5567	   0,0297813	77,2	   0,0300438	78,7
     41,5587	   0,0299208	76,7	   0,0301727	77,2
     41,5606	   0,0298853	78,0	   0,0301829	77,7
     41,5626	   0,0299681	77,3	   0,0301978	77,9
     41,5645	   0,0299064	78,0	   0,0302095	77,6
     41,5665	   0,0299621	77,8	   0,0303083	78,5
     41,5684	   0,0301305	77,6	   0,0303487	78,3
     41,5704	   0,0301715	77,7	   0,0304545	77,9
     41,5723	   0,0301786	78,0	   0,0304584	78,2
     41,5743	   0,0302826	78,6	   0,0305136	77,5
     41,5762	   0,0302584	77,6	   0,0304314	78,1
     41,5782	   0,0302271	77,7	   0,0306089	77,6
     41,5802	   0,0302669	77,3	   0,0306879	78,2
     41,5821	   0,0303836	77,6	   0,0306729	77,4
     41,5841	   0,0304248	77,9	   0,0307146	77,7
      41,586	   0,0303882	77,8	   0,0307548	78,3
      41,588	   0,0304072	78,2	   0,0307558	78,2
     41,5899	    0,030537	77,8	   0,0307691	79,0
     41,5919	   0,0306362	77,2	   0,0308883	78,5
     41,5938	   0,0306259	78,1	   0,0309659	77,7
     41,5958	   0,0306266	77,7	   0,0310411	78,3
     41,5978	   0,0307225	79,1	   0,0310693	78,1
     41,5997	   0,0307958	78,8	   0,0310322	79,0
     41,6017	    0,030788	77,6	   0,0310696	78,8
     41,6036	   0,0307958	78,3	   0,0311522	78,4
     41,6056	   0,0308823	78,2	   0,0312298	78,5
     41,6075	   0,0309158	78,4	   0,0312205	77,8
     41,6095	   0,0309487	77,6	   0,0312893	77,9
     41,6114	   0,0309683	78,6	   0,0314455	78,2
     41,6134	   0,0310958	78,5	   0,0314878	78,8
     41,6153	   0,0310925	77,6	   0,0314409	78,7
     41,6173	   0,0311466	78,9	   0,0314807	78,5
     41,6193	   0,0312739	78,3	   0,0315433	78,8
     41,6212	   0,0312469	78,5	   0,0315833	78,8
     41,6232	   0,0312038	78,9	   0,0316487	79,2
     41,6251	   0,0312856	77,5	    0,031713	79,1
     41,6271	    0,031341	78,8	   0,0317431	78,3
      41,629	   0,0314584	78,2	   0,0316953	78,9
      41,631	   0,0315252	78,0	   0,0318443	77,9
     41,6329	   0,0315243	79,0	   0,0319014	78,4
     41,6349	   0,0314752	78,2	   0,0319373	79,4
     41,6369	   0,0315012	78,7	   0,0319171	79,2
     41,6388	   0,0315646	78,4	   0,0320142	78,9
     41,6408	   0,0316645	79,0	   0,0321107	79,4
     41,6427	   0,0317839	78,8	   0,0321399	78,1
     41,6447	   0,0318167	78,7	   0,0321546	79,1
     41,6466	   0,0318413	78,9	   0,0322812	78,6
     41,6486	   0,0319195	78,2	   0,0322946	79,6
     41,6505	   0,0319227	77,9	   0,0323012	78,7
     41,6525	   0,0319833	78,7	   0,0322125	78,5
     41,6544	    0,032043	79,0	   0,0323505	78,6
     41,6564	   0,0320891	79,5	   0,0324298	78,5
     41,6584	   0,0321285	79,4	   0,0324635	79,9
     41,6603	   0,0322008	78,3	   0,0325354	79,5
     41,6623	    0,032166	79,0	   0,0326847	79,1
     41,6642	   0,0322938	78,2	   0,0326557	80,2
     41,6662	   0,0323166	78,5	   0,0326494	78,4
     41,6681	   0,0323872	79,2	   0,0326726	78,9
     41,6701	   0,0323802	78,4	   0,0327068	79,3
      41,672	   0,0323086	79,2	   0,0328824	78,9
      41,674	   0,0324145	79,0	   0,0329002	79,8
      41,676	    0,032563	79,3	   0,0329265	79,2
