X-Data [Hz]	Laser (M - Filtered) [m/s]	Phase [Deg]	Laser (M - Filtered) [m/s]	Phase [Deg]	
	003: [06-04-24 10:45]		005: [06-04-24 10:50]	
         120	  0,00766906	64,3	  0,00983982	61,5
     120,098	  0,00888545	68,0	  0,00947542	61,1
     120,196	  0,00907307	60,1	  0,00871615	62,3
     120,293	   0,0094756	59,9	  0,00917422	63,4
     120,391	  0,00980357	63,2	  0,00970742	62,3
     120,489	   0,0092788	63,3	  0,00949061	58,8
     120,587	  0,00958838	58,8	  0,00915537	62,3
     120,684	  0,00917248	62,1	   0,0101558	62,9
     120,782	  0,00967317	60,3	  0,00916186	62,3
      120,88	  0,00929048	64,7	  0,00970874	63,3
     120,978	  0,00965722	60,3	   0,0094764	62,4
     121,075	  0,00963785	60,5	   0,0102911	64,0
     121,173	  0,00945588	63,7	  0,00958666	65,2
     121,271	  0,00923482	60,1	   0,0100449	63,4
     121,369	   0,0101535	63,0	  0,00917662	62,3
     121,466	  0,00964132	60,2	   0,0100856	62,3
     121,564	  0,00966572	62,8	  0,00951206	61,0
     121,662	   0,0104969	61,7	  0,00976332	60,4
      121,76	  0,00937415	61,7	   0,0102776	63,7
     121,857	   0,0104435	62,6	   0,0096728	58,8
     121,955	  0,00990538	56,7	   0,0106184	64,7
     122,053	   0,0100204	64,1	   0,0102567	63,8
     122,151	   0,0105234	62,8	  0,00985056	61,6
     122,248	   0,0101589	58,4	  0,00985016	58,2
     122,346	  0,00994289	58,2	   0,0102112	58,1
     122,444	  0,00988594	61,4	   0,0106074	60,6
     122,542	   0,0101241	61,5	   0,0107119	66,3
     122,639	   0,0103342	62,6	   0,0098054	58,9
     122,737	   0,0107052	66,2	   0,0107788	63,7
     122,835	   0,0103324	62,1	   0,0105162	64,4
     122,933	   0,0103959	62,6	   0,0102351	62,9
      123,03	   0,0103593	61,5	   0,0104626	62,0
     123,128	   0,0104859	62,3	    0,010752	64,9
     123,226	   0,0103488	58,2	   0,0106014	63,7
     123,324	   0,0107622	59,3	   0,0110367	61,5
     123,421	   0,0110497	60,8	    0,011329	62,0
     123,519	     0,01119	64,0	    0,011169	60,3
     123,617	   0,0108674	63,2	   0,0109496	63,2
     123,715	   0,0107442	59,3	    0,011535	64,4
     123,812	    0,011232	60,4	   0,0110967	59,6
      123,91	   0,0112847	64,1	   0,0109491	59,9
     124,008	   0,0109242	61,5	   0,0112068	63,4
